Z,N,A,symbol,parity,is_magic_Z,is_magic_N,is_magic_any,B_obs_MeV,sigma_B_obs_MeV,B_over_A_obs_MeV,r_rms_fm,sigma_r_rms_fm,R_model_fm,sigma_R_model_fm,radius_source,L_fm,R_ref_fm,J_ref_MeV,J_E_MeV,sigma_J_E_from_R_model_MeV,C_required,C_collective,B_pred_collective_MeV,sigma_B_pred_collective_from_R_MeV,ratio_collective,Delta_B_collective_MeV,C_pn_only,B_pred_pn_only_MeV,sigma_B_pred_pn_only_from_R_MeV,ratio_pn_only,Delta_B_pn_only_MeV,C_pairwise_all,B_pred_pairwise_all_MeV,sigma_B_pred_pairwise_all_from_R_MeV,ratio_pairwise_all,Delta_B_pairwise_all_MeV,log10_ratio_collective,z_robust_log10_ratio_collective,is_outlier_robust_abs_z_gt3,r0_from_R_model_fm,d_spacing_fm,J_E_local_spacing_MeV,B_pred_local_spacing_MeV,ratio_local_spacing,Delta_B_local_spacing_MeV,nu_base_from_C_collective,nu_sat_frozen,nu_eff_saturated,C_eff_saturated,B_pred_local_spacing_sat_MeV,ratio_local_spacing_sat,Delta_B_local_spacing_sat_MeV,B_pred_pmodel_local_sat_MeV,B_pred_yukawa_proxy_MeV,B_pred_semf_ref_MeV,ratio_pmodel_local_sat,ratio_yukawa_proxy,ratio_semf_ref,Delta_B_P_minus_Yukawa_MeV,Delta_B_P_minus_SEMF_MeV,Delta_Bfrac_P_minus_Yukawa,Delta_Bfrac_P_minus_SEMF
58,67,125,Ce,eo,False,False,False,1030.25,0.25,8.242,nan,nan,6.134254865691172,0.19578710645068773,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.3077517166681198,0.042617836019126894,1673.8330676982448,124,76.3224257336937,10.56922333274347,0.07408146152263402,-953.9275742663062,3886,2391.846341944627,331.22582154065424,2.321617415136741,1361.596341944627,7750,4770.151608355856,660.5764582964669,4.630091345164626,3739.9016083558563,-1.1302904582246924,0.1836903533430905,False,1.226851,1.977674,5.821216,1443.661605,1.401273,413.411605,1.984000,1.500000,1.500000,93.750000,1091.478028,1.059430,61.228028,1091.477758,76.322426,1038.279200,1.059430,0.074081,1.007793,1015.155332,53.198558,0.985349,0.051637
59,66,125,Pr,oe,False,False,False,1020.875,0.25,8.167,nan,nan,6.134254865691172,0.19578710645068773,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.3077517166681198,0.042617836019126894,1658.601633570925,124,76.3224257336937,10.56922333274347,0.07476177370754863,-944.5525742663062,3894,2396.770369411317,331.90770691696025,2.347760861428987,1375.895369411317,7750,4770.151608355856,660.5764582964669,4.672610856721789,3749.2766083558563,-1.1263204036246253,0.19526996645994976,False,1.226851,1.977674,5.821216,1443.661605,1.414141,422.786605,1.984000,1.500000,1.500000,93.750000,1091.478028,1.069159,70.603028,1091.477694,76.322426,1027.851200,1.069159,0.074762,1.006834,1015.155268,63.626494,0.994397,0.062325
60,65,125,Nd,eo,False,False,False,1010.0,0.375,8.08,nan,nan,6.134254865691172,0.19578710645068773,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.3077517166681198,0.042617836019126894,1640.9331699832344,124,76.3224257336937,10.56922333274347,0.07556675815217198,-933.6775742663062,3900,2400.4633900113345,332.4191209491898,2.3766964257537966,1390.4633900113345,7750,4770.151608355856,660.5764582964669,4.722922384510749,3760.1516083558563,-1.121669208810709,0.20883628780862384,False,1.226851,1.977674,5.821216,1443.661605,1.429368,433.661605,1.984000,1.500000,1.500000,93.750000,1091.478028,1.080671,81.478028,1091.477710,76.322426,1015.622000,1.080671,0.075567,1.005566,1015.155284,75.855710,1.005104,0.075105
45,81,126,Rh,oo,False,False,False,1018.962,0.504,8.087,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1674.7076403659305,125,76.05521520888809,10.560231045303768,0.07463989354744151,-942.9067847911119,3645,2217.7700754911766,307.93633728105783,2.1764992958433944,1198.8080754911766,7875,4791.478558159949,665.2945558541373,4.702313293488814,3772.516558159949,-1.1270289886585514,0.19320320885084225,False,1.226851,1.977674,5.821216,1455.304038,1.428222,436.342038,1.984127,1.500000,1.500000,94.500000,1100.209853,1.079736,81.247853,1100.209954,76.055215,1011.553234,1.079736,0.074640,0.992729,1024.154739,88.656720,1.005096,0.087007
46,80,126,Pd,ee,False,False,False,1032.822,0.378,8.197,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1697.4871433262683,125,76.05521520888809,10.560231045303768,0.07363826023156758,-956.7667847911118,3680,2239.0655357496653,310.8932019737429,2.1679103812173497,1206.2435357496654,7875,4791.478558159949,665.2945558541373,4.6392103945887575,3758.656558159949,-1.1328964806345552,0.17608926612389575,False,1.226851,1.977674,5.821216,1455.304038,1.409056,422.482038,1.984127,1.500000,1.500000,94.500000,1100.209853,1.065246,67.387853,1100.209504,76.055215,1027.114502,1.065246,0.073638,0.994474,1024.154289,73.095002,0.991608,0.070772
47,79,126,Ag,oo,False,False,False,1040.886,0.252,8.261,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1710.7406723213742,125,76.05521520888809,10.560231045303768,0.07306776650746392,-964.8307847911119,3713,2259.1441125648116,313.6811029697031,2.1704049363377083,1218.2581125648117,7875,4791.478558159949,665.2945558541373,4.6032692899702266,3750.592558159949,-1.1362741677103287,0.16623743447235825,False,1.226851,1.977674,5.821216,1455.304038,1.398140,414.418038,1.984127,1.500000,1.500000,94.500000,1100.209853,1.056994,59.323853,1100.210257,76.055215,1036.903388,1.056994,0.073068,0.996174,1024.155041,63.306869,0.983926,0.060820
48,78,126,Cd,ee,False,False,False,1051.6891518,0.0023058,8.3467393,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1728.4961144865315,125,76.05521520888809,10.560231045303768,0.07231720045672918,-975.6339365911119,3744,2278.005805936616,316.30004026893846,2.1660447880799527,1226.316654136616,7875,4791.478558159949,665.2945558541373,4.555983628773938,3739.7894063599488,-1.1407583946141033,0.15315811494031883,False,1.226851,1.977674,5.821216,1455.304038,1.383778,403.614886,1.984127,1.500000,1.500000,94.500000,1100.209853,1.046136,48.520701,1100.209883,76.055215,1048.887840,1.046136,0.072317,0.997336,1024.154667,51.322042,0.973819,0.048800
49,77,126,In,oo,False,False,False,1056.4604442000002,0.0041958,8.3846067,4.6702,0.0068,6.02920227448596,0.008778762251403477,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.3314899797718467,0.002058308723034733,1593.5028336710602,125,82.87249494296167,0.5145771807586832,0.07844353794591569,-973.5879492570385,3773,2501.4233873583553,15.531997624020093,2.3677397493595196,1444.962943158355,7875,5220.967181406585,32.41836238779704,4.9419428905926885,4164.506737206585,-1.1054428270932612,0.25616440832649895,False,1.202642,1.938649,5.984134,1496.033506,1.416081,439.573061,1.984127,1.500000,1.500000,94.500000,1131.001331,1.070557,74.540886,1131.001124,82.872495,1055.099911,1.070557,0.078444,0.998712,1048.128629,75.901213,0.992113,0.071845
50,76,126,Sn,ee,True,False,True,1063.8838601999998,0.0106848,8.443522699999999,4.6833,0.0043,6.046114301764399,0.005551276129563964,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.3275483304891994,0.001286100900971629,1624.0105064969648,125,81.88708262229986,0.3215252252429073,0.0769699453913192,-981.9967775777,3800,2489.3673117179155,9.77436684738438,2.3398863398961036,1425.4834515179157,7875,5158.886205204891,20.256089190303157,4.8491065596531095,4095.002345004891,-1.113678821563908,0.23214216198231322,False,1.206015,1.944087,5.961162,1490.290381,1.400802,426.406521,1.984127,1.500000,1.500000,94.500000,1126.659528,1.059006,62.775668,1126.659391,81.887083,1063.507548,1.059006,0.076970,0.999646,1044.772309,63.151843,0.982036,0.059360
51,75,126,Sb,oo,False,False,False,1063.4795136,0.0318528,8.4403136,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1747.8740785216364,125,76.05521520888809,10.560231045303768,0.07151544927408378,-987.424298391112,3825,2327.2895853919754,323.1430699862953,2.1883727477869632,1263.8100717919754,7875,4791.478558159949,665.2945558541373,4.505473304267277,3727.9990445599487,-1.1456001286924689,0.13903604028642427,False,1.226851,1.977674,5.821216,1455.304038,1.368436,391.824524,1.984127,1.500000,1.500000,94.500000,1100.209853,1.034538,36.730339,1100.209969,76.055215,1066.142804,1.034538,0.071515,1.002504,1024.154754,34.067165,0.963023,0.032034
52,74,126,Te,ee,False,False,False,1066.3682022,0.0013482,8.4632397,4.7266,0.0032,6.10201436139466,0.0041311822359545785,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.31485027802958576,0.0009199945533113597,1693.4528514213284,125,78.71256950739644,0.22999863832783993,0.07381368775344793,-987.6556326926036,3848,2423.087739715692,7.080278082284224,2.2722805638021413,1356.7195375156919,7875,4958.891878965976,14.489914214653915,4.65026232846722,3892.5236767659753,-1.13186309665131,0.17910337749831784,False,1.217166,1.962061,5.885855,1471.463793,1.379883,405.095591,1.984127,1.500000,1.500000,94.500000,1112.426628,1.043192,46.058425,1112.426778,78.712570,1070.973626,1.043192,0.073814,1.004319,1033.714208,41.453151,0.969378,0.038873
53,73,126,I,oo,False,False,False,1063.4321754,0.0037799999999999995,8.4399379,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1747.7962761647073,125,76.05521520888809,10.560231045303768,0.07151863275180727,-987.376960191112,3869,2354.061021145504,326.8602713142422,2.2136447209339383,1290.6288457455041,7875,4791.478558159949,665.2945558541373,4.505673863363858,3728.0463827599488,-1.1455807967012508,0.13909242665931695,False,1.226851,1.977674,5.821216,1455.304038,1.368497,391.871862,1.984127,1.500000,1.500000,94.500000,1100.209853,1.034584,36.777677,1100.209914,76.055215,1070.032067,1.034584,0.071519,1.006206,1024.154699,30.177847,0.963065,0.028378
54,72,126,Xe,ee,False,False,False,1063.8857249999999,3.78e-05,8.4435375,4.7722,0.0052,6.160883708257011,0.006713171133426189,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.30200954584020784,0.0014340200072548287,1761.344533068001,125,75.50238646005197,0.3585050018137072,0.07096851164165398,-988.3833385399479,3888,2348.426228453456,11.150939576413549,2.207404586102005,1284.5405034534563,7875,4756.650346983273,22.585815114263553,4.4710162334242,3692.764621983273,-1.1489343027406038,0.12931112477996695,False,1.228908,1.980990,5.807577,1451.894240,1.364709,388.008515,1.984127,1.500000,1.500000,94.500000,1097.632045,1.031720,33.746320,1097.632180,75.502386,1071.286074,1.031720,0.070969,1.006956,1022.129794,26.346106,0.960751,0.024764
55,71,126,Cs,oo,False,False,False,1058.3076798,0.010357199999999999,8.3992673,4.7872,0.0056,6.180248624988049,0.007229568912920511,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.29790115004915774,0.0015233209100998725,1776.2732363157456,125,74.47528751228944,0.38083022752496815,0.07037205619292478,-983.8323922877105,3905,2326.607981883922,11.897136307880004,2.1984230354669703,1268.3003020839221,7875,4691.943113274235,23.99230433407299,4.433439540154261,3633.6354334742346,-1.15259975918726,0.11861994497899915,False,1.232771,1.987217,5.782056,1445.513944,1.365873,387.206265,1.984127,1.500000,1.500000,94.500000,1092.808542,1.032600,34.500862,1092.808510,74.475288,1066.767700,1.032600,0.070372,1.007994,1018.333223,26.040810,0.962228,0.024606
56,70,126,Ba,ee,False,False,False,1055.8445562,0.0124992,8.3797187,4.8221,0.005,6.225304331248928,0.006454972243679028,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.28855727324822933,0.001317447223288833,1829.5233807739048,125,72.13931831205733,0.32936180582220825,0.0683238057045895,-983.7052378879426,3920,2262.289022266118,10.32878623058445,2.142634546895927,1206.4444660661181,7875,4544.777053659612,20.74979376679912,4.304399759389138,3488.932497459612,-1.1654279510065382,0.08120345749452319,False,1.241758,2.001704,5.723110,1430.777420,1.355102,374.932864,1.984127,1.500000,1.500000,94.500000,1081.667730,1.024457,25.823173,1081.667347,72.139318,1064.444892,1.024457,0.068324,1.008145,1009.528028,17.222454,0.956133,0.016312
57,69,126,La,oo,False,False,False,1047.3657767999998,0.09050580000000001,8.312426799999999,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1721.3904627108348,125,76.05521520888809,10.560231045303768,0.07261571543922161,-971.3105615911118,3933,2393.0012913324545,332.26710960943774,2.2847808705796684,1345.6355145324546,7875,4791.478558159949,665.2945558541373,4.574790072670961,3744.112781359949,-1.138969379438519,0.15837620528927945,False,1.226851,1.977674,5.821216,1455.304038,1.389490,407.938261,1.984127,1.500000,1.500000,94.500000,1100.209853,1.050454,52.844076,1100.209570,76.055215,1056.349703,1.050454,0.072616,1.008578,1024.154354,43.859867,0.977838,0.041876
58,68,126,Ce,ee,False,False,False,1042.4305206,0.0279468,8.2732581,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1713.279158005357,125,76.05521520888809,10.560231045303768,0.0729595054115572,-966.3753053911119,3944,2399.694150270837,333.19640994142446,2.3020183147454527,1357.263629670837,7875,4791.478558159949,665.2945558541373,4.596448840928104,3749.048037559949,-1.1369181187278798,0.16435919742007102,False,1.226851,1.977674,5.821216,1455.304038,1.396068,412.873517,1.984127,1.500000,1.500000,94.500000,1100.209853,1.055427,57.779332,1100.209317,76.055215,1050.450080,1.055427,0.072960,1.007693,1024.154102,49.759237,0.982467,0.047734
59,67,126,Pr,oo,False,False,False,1031.184,0.252,8.184,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1694.7950202491377,125,76.05521520888809,10.560231045303768,0.07375523205256103,-955.1287847911119,3953,2405.170125765877,333.9567465766863,2.33243545843019,1373.986125765877,7875,4791.478558159949,665.2945558541373,4.6465796193113444,3760.294558159949,-1.132207166252039,0.1780998162723217,False,1.226851,1.977674,5.821216,1455.304038,1.411294,424.120038,1.984127,1.500000,1.500000,94.500000,1100.209853,1.066938,69.025853,1100.209395,76.055215,1038.778076,1.066938,0.073755,1.007364,1024.154179,61.431319,0.993183,0.059574
60,66,126,Nd,ee,False,False,False,1023.372,0.252,8.122,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1681.9556640351288,125,76.05521520888809,10.560231045303768,0.07431824909113019,-947.3167847911119,3960,2409.4292178175747,334.54811951522333,2.3544021312070047,1386.0572178175748,7875,4791.478558159949,665.2945558541373,4.682049692741201,3768.106558159949,-1.1289045307019534,0.1877327422112571,False,1.226851,1.977674,5.821216,1455.304038,1.422067,431.932038,1.984127,1.500000,1.500000,94.500000,1100.209853,1.075083,76.837853,1100.209840,76.055215,1029.301638,1.075083,0.074318,1.005794,1024.154625,70.908202,1.000765,0.069289
61,65,126,Pm,oo,False,False,False,1009.0079999999999,0.504,8.008,nan,nan,6.150569450143203,0.19630781929238483,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.30422086083555233,0.04224092418121507,1658.347815512597,125,76.05521520888809,10.560231045303768,0.07537622616360633,-932.9527847911119,3965,2412.47142642593,334.9705287570355,2.3909338939095925,1403.4634264259303,7875,4791.478558159949,665.2945558541373,4.748702248307198,3782.470558159949,-1.1227656100191976,0.20563837163514334,False,1.226851,1.977674,5.821216,1455.304038,1.442312,446.296038,1.984127,1.500000,1.500000,94.500000,1100.209853,1.090388,91.201853,1100.210215,76.055215,1014.052818,1.090388,0.075376,1.005000,1024.155000,86.157397,1.015012,0.085388
45,82,127,Rh,oe,False,True,True,1023.6200000000001,0.635,8.06,nan,nan,6.166797940799683,0.1968257842770915,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.3007488281633986,0.04186901620020163,1701.7855169228812,126,75.78870469717644,10.55099208245081,0.07403988266854539,-947.8312953028237,3690,2219.5263518458814,308.993339557488,2.168310849578829,1195.9063518458813,8001,4812.5827482707045,669.9879972356265,4.701532549452633,3788.9627482707047,-1.1305342781477081,0.18297919426264447,False,1.226851,1.977674,5.821216,1466.946470,1.433097,443.326470,1.984252,1.500000,1.500000,95.250000,1108.941677,1.083353,85.321677,1108.941798,75.788705,1014.970910,1.083353,0.074040,0.991550,1033.153093,93.970888,1.009313,0.091803
46,81,127,Pd,eo,False,False,False,1036.32,0.508,8.16,nan,nan,6.166797940799683,0.1968257842770915,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.3007488281633986,0.04186901620020163,1722.8994811526934,126,75.78870469717644,10.55099208245081,0.07313253116525441,-960.5312953028235,3726,2241.1802674736464,312.0079087239025,2.162633421601095,1204.8602674736464,8001,4812.5827482707045,669.9879972356265,4.6439157289936555,3776.262748270705,-1.1358893950964786,0.16735971576447758,False,1.226851,1.977674,5.821216,1466.946470,1.415534,430.626470,1.984252,1.500000,1.500000,95.250000,1108.941677,1.070076,72.621677,1108.941160,75.788705,1029.112888,1.070076,0.073133,0.993045,1033.152456,79.828272,0.996943,0.077031
47,80,127,Ag,oe,False,False,False,1046.988,0.254,8.244,nan,nan,6.166797940799683,0.1968257842770915,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.3007488281633986,0.04186901620020163,1740.635211105736,126,75.78870469717644,10.55099208245081,0.07238736709224598,-971.1992953028237,3760,2261.6311877887574,314.85500182551624,2.160130954498769,1214.6431877887574,8001,4812.5827482707045,669.9879972356265,4.59659781035762,3765.5947482707043,-1.1403372194497927,0.15438657297136557,False,1.226851,1.977674,5.821216,1466.946470,1.401111,419.958470,1.984252,1.500000,1.500000,95.250000,1108.941677,1.059173,61.953677,1108.941421,75.788705,1041.479053,1.059173,0.072387,0.994738,1033.152716,67.462368,0.986786,0.064435
48,79,127,Cd,eo,False,False,False,1056.2459317,0.0061976,8.3168971,nan,nan,6.166797940799683,0.1968257842770915,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.3007488281633986,0.04186901620020163,1756.0266787243065,126,75.78870469717644,10.55099208245081,0.07175289619832809,-980.4572270028236,3792,2280.879112791215,317.5346188623291,2.1594204951115885,1224.633181091215,8001,4812.5827482707045,669.9879972356265,4.556308908593834,3756.3368165707043,-1.144160564593031,0.14323487305011665,False,1.226851,1.977674,5.821216,1466.946470,1.388830,410.700538,1.984252,1.500000,1.500000,95.250000,1108.941677,1.049889,52.695745,1108.940985,75.788705,1052.069406,1.049889,0.071753,0.996046,1033.152280,56.871579,0.978136,0.053843
49,78,127,In,oe,False,False,False,1063.6022924,0.010007599999999998,8.3748212,4.6733,0.0071,6.03320435727704,0.00916606058602422,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.3305529599818373,0.00214304157234935,1608.8228229123117,126,83.299345915423,0.5400464762320362,0.07831813311295098,-980.3029464845769,3822,2526.7468261011645,16.38140977903843,2.375650037759513,1463.1445337011646,8001,5289.508465629361,34.2929512407343,4.973201452672388,4225.906173229361,-1.1061376734573063,0.2541377228317549,False,1.200273,1.934831,6.000317,1512.079917,1.421659,448.477625,1.984252,1.500000,1.500000,95.250000,1143.060413,1.074707,79.458121,1143.060829,83.299346,1060.883946,1.074707,0.078318,0.997444,1059.761483,82.176883,0.996389,0.077263
