t_s,env_h1,env_l1,selected,ratio_h1_l1_selected
-0.95527339,2.62578132e-09,3.04043078e-10,1,8.636214747
-0.955029249,2.53237053e-09,2.92303921e-10,1,8.663484647
-0.954785109,2.48173388e-09,2.78059299e-10,0,
-0.954540968,2.48292448e-09,2.54525113e-10,0,
-0.954296827,2.51714888e-09,2.18070137e-10,0,
-0.954052687,2.55027138e-09,1.72432971e-10,0,
-0.953808546,2.55120653e-09,1.29301052e-10,0,
-0.953564405,2.50483099e-09,1.08631419e-10,0,
-0.953320265,2.41608871e-09,1.26000459e-10,0,
-0.953076124,2.30755644e-09,1.70192737e-10,0,
-0.952831984,2.21304715e-09,2.23377688e-10,0,
-0.952587843,2.16629697e-09,2.71308461e-10,0,
-0.952343702,2.18735333e-09,3.00294598e-10,0,
-0.952099562,2.27395838e-09,2.9942558e-10,0,
-0.951855421,2.40398363e-09,2.65326726e-10,0,
-0.95161128,2.54655435e-09,2.07525479e-10,0,
-0.95136714,2.67253582e-09,1.56515466e-10,0,
-0.951122999,2.76090831e-09,1.57890407e-10,0,
-0.950878859,2.80283744e-09,1.99030451e-10,0,
-0.950634718,2.80277296e-09,2.30006824e-10,0,
-0.950390577,2.7765624e-09,2.27417241e-10,0,
-0.950146437,2.74542145e-09,1.90011122e-10,0,
-0.949902296,2.72600426e-09,1.32168823e-10,0,
-0.949658155,2.72229275e-09,8.32473275e-11,0,
-0.949414015,2.72413708e-09,7.60518752e-11,0,
-0.949169874,2.71376109e-09,8.46869781e-11,0,
-0.948925734,2.67600577e-09,7.84701045e-11,0,
-0.948681593,2.60551758e-09,8.13787355e-11,0,
-0.948437452,2.50960614e-09,1.3084223e-10,0,
-0.948193312,2.40702879e-09,1.99910899e-10,0,
-0.947949171,2.32280961e-09,2.56123774e-10,0,
-0.94770503,2.28063358e-09,2.81539143e-10,0,
-0.94746089,2.29340945e-09,2.72441505e-10,0,
-0.947216749,2.35699868e-09,2.4159186e-10,0,
-0.946972609,2.45239174e-09,2.16987303e-10,0,
-0.946728468,2.55382911e-09,2.20849457e-10,0,
-0.946484327,2.63809588e-09,2.38485675e-10,0,
-0.946240187,2.69089559e-09,2.37481764e-10,0,
-0.945996046,2.70872228e-09,1.97880772e-10,0,
-0.945751905,2.69770167e-09,1.16767154e-10,0,
-0.945507765,2.6690801e-09,1.78698707e-11,0,
-0.945263624,2.63321675e-09,1.27132453e-10,0,
-0.945019484,2.5954264e-09,2.46950594e-10,0,
-0.944775343,2.55486414e-09,3.41034611e-10,1,7.491509821
-0.944531202,2.5076104e-09,3.95965096e-10,1,6.33290769
-0.944287062,2.45138988e-09,4.06540944e-10,1,6.029872064
-0.944042921,2.38861732e-09,3.76042135e-10,1,6.351993833
-0.94379878,2.32777213e-09,3.15571496e-10,1,7.376370058
-0.94355464,2.2820962e-09,2.43299686e-10,0,
-0.943310499,2.26630701e-09,1.83872145e-10,0,
-0.943066359,2.2919776e-09,1.59033675e-10,0,
-0.942822218,2.3615703e-09,1.59929521e-10,0,
-0.942578077,2.46537102e-09,1.55750867e-10,0,
-0.942333937,2.58358078e-09,1.293792e-10,0,
-0.942089796,2.6923266e-09,8.35601271e-11,0,
-0.941845655,2.77141512e-09,5.32465988e-11,0,
-0.941601515,2.80972795e-09,8.9064945e-11,0,
-0.941357374,2.80714621e-09,1.32595344e-10,0,
-0.941113234,2.7731084e-09,1.50895597e-10,0,
-0.940869093,2.72125653e-09,1.37039135e-10,0,
-0.940624952,2.66332593e-09,9.98882374e-11,0,
-0.940380812,2.60491217e-09,7.55421935e-11,0,
-0.940136671,2.54491708e-09,1.04849228e-10,0,
-0.93989253,2.47950088e-09,1.46552484e-10,0,
-0.93964839,2.40669286e-09,1.67146703e-10,0,
-0.939404249,2.32946012e-09,1.61154374e-10,0,
-0.939160109,2.25691488e-09,1.43499379e-10,0,
-0.938915968,2.20267225e-09,1.4375028e-10,0,
-0.938671827,2.18163107e-09,1.69655157e-10,0,
-0.938427687,2.20457095e-09,1.93901121e-10,0,
-0.938183546,2.2717624e-09,1.92385983e-10,0,
-0.937939405,2.37072779e-09,1.58240934e-10,0,
-0.937695265,2.47950139e-09,1.03209217e-10,0,
-0.937451124,2.57393727e-09,7.08769403e-11,0,
-0.937206984,2.63555389e-09,1.00773839e-10,0,
-0.936962843,2.65609859e-09,1.30936037e-10,0,
-0.936718702,2.63929033e-09,1.2855336e-10,0,
-0.936474562,2.59921515e-09,9.98224435e-11,0,
-0.936230421,2.55533834e-09,1.01300618e-10,0,
-0.93598628,2.52627597e-09,1.68578766e-10,0,
-0.93574214,2.5229802e-09,2.45650173e-10,0,
-0.935497999,2.54481174e-09,2.95326754e-10,1,8.61693601
-0.935253859,2.58067033e-09,3.00761732e-10,1,8.58044775
-0.935009718,2.6132809e-09,2.60022974e-10,0,
-0.934765577,2.62544606e-09,1.85522994e-10,0,
-0.934521437,2.6053803e-09,1.06398168e-10,0,
-0.934277296,2.54983472e-09,8.582886e-11,0,
-0.934033155,2.46562347e-09,1.24904205e-10,0,
-0.933789015,2.36776386e-09,1.49226995e-10,0,
-0.933544874,2.27508024e-09,1.39509668e-10,0,
-0.933300734,2.20442523e-09,9.94753104e-11,0,
-0.933056593,2.16508531e-09,4.44873455e-11,0,
-0.932812452,2.15763536e-09,4.96607916e-11,0,
-0.932568312,2.1768835e-09,1.15565314e-10,0,
-0.932324171,2.21599836e-09,1.81059042e-10,0,
-0.93208003,2.26978471e-09,2.35910932e-10,0,
-0.93183589,2.33487846e-09,2.70712487e-10,0,
-0.931591749,2.40858448e-09,2.75720621e-10,0,
-0.931347609,2.48751437e-09,2.47076088e-10,0,
-0.931103468,2.56558227e-09,1.98549294e-10,0,
-0.930859327,2.63342913e-09,1.80999928e-10,0,
-0.930615187,2.6790871e-09,2.39952875e-10,0,
-0.930371046,2.69015847e-09,3.30067585e-10,1,8.150326139
-0.930126905,2.65790469e-09,3.99655044e-10,1,6.650497057
-0.929882765,2.58049224e-09,4.23603106e-10,1,6.091768928
-0.929638624,2.46490165e-09,3.97639001e-10,1,6.198842788
-0.929394484,2.32658587e-09,3.36921667e-10,1,6.905420754
-0.929150343,2.18570048e-09,2.73343487e-10,0,
-0.928906202,2.06210672e-09,2.38949441e-10,0,
-0.928662062,1.97020945e-09,2.28754538e-10,0,
-0.928417921,1.91598102e-09,2.05218709e-10,0,
-0.92817378,1.89839966e-09,1.43673924e-10,0,
-0.92792964,1.91238602e-09,4.79568895e-11,0,
-0.927685499,1.95135998e-09,8.19764063e-11,0,
-0.927441359,2.0086575e-09,1.91949938e-10,0,
-0.927197218,2.07739623e-09,2.70528514e-10,0,
-0.926953077,2.1510839e-09,3.01140569e-10,0,
-0.926708937,2.22397007e-09,2.85153906e-10,0,
-0.926464796,2.29073798e-09,2.44193873e-10,0,
-0.926220655,2.34674352e-09,2.15730468e-10,0,
-0.925976515,2.38775387e-09,2.20700162e-10,0,
-0.925732374,2.41058063e-09,2.34156257e-10,0,
-0.925488234,2.41424927e-09,2.26307013e-10,0,
-0.925244093,2.40021154e-09,1.9614845e-10,0,
-0.924999952,2.37266425e-09,1.7458972e-10,0,
-0.924755812,2.33765523e-09,1.92566484e-10,0,
-0.924511671,2.30149167e-09,2.24622566e-10,0,
-0.92426753,2.26958409e-09,2.27769138e-10,0,
-0.92402339,2.24465005e-09,1.81614992e-10,0,
-0.923779249,2.22607883e-09,9.17651996e-11,0,
-0.923535109,2.21054813e-09,6.37385151e-11,0,
-0.923290968,2.19328333e-09,1.74611635e-10,0,
-0.923046827,2.1707597e-09,2.62282238e-10,0,
-0.922802687,2.14250544e-09,2.92392416e-10,0,
-0.922558546,2.11141514e-09,2.54124288e-10,0,
-0.922314405,2.08309156e-09,1.61027625e-10,0,
-0.922070265,2.06336122e-09,1.03627493e-10,0,
-0.921826124,2.05621402e-09,2.13131664e-10,0,
-0.921581984,2.06265113e-09,3.41636348e-10,0,
-0.921337843,2.07969261e-09,4.25168699e-10,1,4.89145276
-0.921093702,2.10085074e-09,4.45181609e-10,1,4.719086994
-0.920849562,2.11687479e-09,4.04630443e-10,1,5.231625117
-0.920605421,2.1176316e-09,3.25610632e-10,0,
-0.92036128,2.09582876e-09,2.45969376e-10,0,
-0.92011714,2.05011657e-09,2.04275685e-10,0,
-0.919872999,1.98739819e-09,1.96472907e-10,0,
-0.919628859,1.92193111e-09,1.80072849e-10,0,
-0.919384718,1.86985265e-09,1.33009472e-10,0,
-0.919140577,1.84199073e-09,7.7363317e-11,0,
-0.918896437,1.8383316e-09,1.08792719e-10,0,
-0.918652296,1.84910453e-09,1.90457956e-10,0,
-0.918408155,1.86199348e-09,2.53013903e-10,0,
-0.918164015,1.86852702e-09,2.75439487e-10,0,
-0.917919874,1.86687247e-09,2.53061664e-10,0,
-0.917675734,1.86068669e-09,1.92837509e-10,0,
-0.917431593,1.85514991e-09,1.10844358e-10,0,
-0.917187452,1.85411947e-09,4.17071314e-11,0,
-0.916943312,1.85849873e-09,7.82326412e-11,0,
-0.916699171,1.86636277e-09,1.28758318e-10,0,
-0.91645503,1.87464848e-09,1.51540181e-10,0,
-0.91621089,1.87991913e-09,1.44054889e-10,0,
-0.915966749,1.87935957e-09,1.11673851e-10,0,
-0.915722609,1.87142856e-09,6.42399499e-11,0,
-0.915478468,1.85576283e-09,1.531365e-11,0,
-0.915234327,1.83378337e-09,3.51576157e-11,0,
-0.914990187,1.80849876e-09,6.99640434e-11,0,
-0.914746046,1.78403247e-09,1.00025665e-10,0,
-0.914501905,1.76529662e-09,1.36635048e-10,0,
-0.914257765,1.75628205e-09,1.85215812e-10,0,
-0.914013624,1.75888356e-09,2.37659941e-10,0,
-0.913769484,1.77238017e-09,2.78500675e-10,0,
-0.913525343,1.7937065e-09,2.92964301e-10,0,
-0.913281202,1.81953777e-09,2.7223641e-10,0,
-0.913037062,1.84720694e-09,2.16838113e-10,0,
-0.912792921,1.874275e-09,1.38575319e-10,0,
-0.91254878,1.89731734e-09,6.95690862e-11,0,
-0.91230464,1.91022164e-09,8.312852e-11,0,
-0.912060499,1.9051389e-09,1.28587795e-10,0,
-0.911816359,1.87546416e-09,1.54245313e-10,0,
-0.911572218,1.81901129e-09,1.73625864e-10,0,
-0.911328077,1.74089169e-09,2.2303599e-10,0,
-0.911083937,1.65329305e-09,3.10402465e-10,0,
-0.910839796,1.57259426e-09,4.08173045e-10,0,
-0.910595655,1.51504132e-09,4.85078221e-10,1,3.123292812
-0.910351515,1.4912074e-09,5.18572009e-10,1,2.875603346
-0.910107374,1.50324315e-09,4.98137694e-10,1,3.017726152
-0.909863234,1.54516425e-09,4.26095282e-10,0,
-0.909619093,1.60515291e-09,3.16188972e-10,0,
-0.909374952,1.66957981e-09,1.90692376e-10,0,
-0.909130812,1.72619195e-09,8.32355056e-11,0,
-0.908886671,1.7670885e-09,7.9632131e-11,0,
-0.90864253,1.7905159e-09,1.3184901e-10,0,
-0.90839839,1.79930652e-09,1.57971977e-10,0,
-0.908154249,1.7976622e-09,1.54170145e-10,0,
-0.907910109,1.78739939e-09,1.29689561e-10,0,
-0.907665968,1.76623065e-09,9.64707518e-11,0,
-0.907421827,1.73063716e-09,6.56782278e-11,0,
-0.907177687,1.68000802e-09,4.9727459e-11,0,
-0.906933546,1.61929734e-09,6.16465181e-11,0,
-0.906689405,1.55857247e-09,9.47833301e-11,0,
-0.906445265,1.50823667e-09,1.38418035e-10,0,
-0.906201124,1.47474915e-09,1.86461578e-10,0,
-0.905956984,1.45954264e-09,2.32820459e-10,0,
-0.905712843,1.46107899e-09,2.69938032e-10,0,
-0.905468702,1.4777495e-09,2.8932409e-10,0,
-0.905224562,1.50659481e-09,2.8345979e-10,0,
-0.904980421,1.54052153e-09,2.49401686e-10,0,
-0.90473628,1.56804855e-09,1.9498112e-10,0,
-0.90449214,1.57628203e-09,1.54183416e-10,0,
-0.904247999,1.5567145e-09,1.84663069e-10,0,
-0.904003859,1.50946323e-09,2.68600513e-10,0,
-0.903759718,1.44411992e-09,3.54196215e-10,0,
-0.903515577,1.37822264e-09,4.14706725e-10,0,
-0.903271437,1.33201933e-09,4.38925368e-10,0,
-0.903027296,1.32134959e-09,4.26454087e-10,0,
-0.902783155,1.35111658e-09,3.85618482e-10,0,
-0.902539015,1.41216753e-09,3.30246782e-10,0,
-0.902294874,1.48496414e-09,2.7467281e-10,0,
-0.902050734,1.54623106e-09,2.27325654e-10,0,
-0.901806593,1.57480433e-09,1.86935756e-10,0,
-0.901562452,1.55694044e-09,1.46561057e-10,0,
-0.901318312,1.48902025e-09,1.02171768e-10,0,
-0.901074171,1.37826302e-09,6.03025354e-11,0,
-0.90083003,1.24141188e-09,5.28394418e-11,0,
-0.90058589,1.10018839e-09,8.6872265e-11,0,
-0.900341749,9.7634535e-10,1.25593417e-10,0,
-0.900097609,8.86743667e-10,1.5843665e-10,0,
-0.899853468,8.40196752e-10,1.83705436e-10,0,
-0.899609327,8.37692381e-10,2.00371844e-10,0,
-0.899365187,8.72740436e-10,2.06131671e-10,0,
-0.899121046,9.32946847e-10,1.98212857e-10,0,
-0.898876905,1.00366521e-09,1.75635389e-10,0,
-0.898632765,1.07198992e-09,1.41040165e-10,0,
-0.898388624,1.13051331e-09,1.01490271e-10,0,
-0.898144484,1.17740505e-09,6.74799286e-11,0,
-0.897900343,1.21342675e-09,4.73054036e-11,0,
-0.897656202,1.23855232e-09,3.59074721e-11,0,
-0.897412062,1.24938114e-09,3.26908237e-11,0,
-0.897167921,1.24039086e-09,6.39697557e-11,0,
-0.89692378,1.20762262e-09,1.1753252e-10,0,
-0.89667964,1.15136093e-09,1.72107415e-10,0,
-0.896435499,1.07774333e-09,2.09657e-10,0,
-0.896191359,9.97586288e-10,2.14657355e-10,0,
-0.895947218,9.23433122e-10,1.77553618e-10,0,
-0.895703077,8.67086481e-10,9.81264588e-11,0,
-0.895458937,8.36571604e-10,2.62711657e-11,0,
-0.895214796,8.3431939e-10,1.47258044e-10,0,
-0.894970655,8.56614852e-10,2.65191188e-10,0,
-0.894726515,8.94049817e-10,3.48683467e-10,0,
-0.894482374,9.34804216e-10,3.7794016e-10,0,
-0.894238234,9.68068944e-10,3.43856914e-10,0,
-0.893994093,9.86488629e-10,2.50916541e-10,0,
-0.893749952,9.88020329e-10,1.18471148e-10,0,
-0.893505812,9.75261418e-10,5.41149667e-11,0,
-0.893261671,9.54000203e-10,1.77106054e-10,0,
-0.89301753,9.31268694e-10,2.65666601e-10,0,
-0.89277339,9.12520431e-10,2.92104319e-10,0,
-0.892529249,9.00496278e-10,2.50920579e-10,0,
-0.892285109,8.94661981e-10,1.5239804e-10,0,
-0.892040968,8.91420951e-10,2.2445243e-11,0,
-0.891796827,8.85808163e-10,1.1871167e-10,0,
-0.891552687,8.72382196e-10,2.27795799e-10,0,
-0.891308546,8.46708629e-10,2.85202772e-10,0,
-0.891064405,8.06803448e-10,2.78989428e-10,0,
-0.890820265,7.53391198e-10,2.15318656e-10,0,
-0.890576124,6.90718172e-10,1.34612898e-10,0,
-0.890331984,6.25817294e-10,1.58715177e-10,0,
-0.890087843,5.6706285e-10,2.71836135e-10,0,
-0.889843702,5.22923546e-10,3.71390184e-10,0,
-0.889599562,5.00389464e-10,4.19853643e-10,0,
-0.889355421,5.06018276e-10,4.02892184e-10,0,
-0.88911128,5.45809595e-10,3.21124602e-10,0,
-0.88886714,6.20809179e-10,1.89861963e-10,0,
-0.888622999,7.22857747e-10,7.49083396e-11,0,
-0.888378859,8.34438579e-10,1.89108864e-10,0,
-0.888134718,9.33133301e-10,3.39017188e-10,0,
-0.887890577,9.97355154e-10,4.50097483e-10,0,
-0.887646437,1.01050196e-09,5.02976997e-10,0,
-0.887402296,9.64963325e-10,4.91601269e-10,0,
-0.887158155,8.64080048e-10,4.2247079e-10,0,
-0.886914015,7.21524585e-10,3.14770254e-10,0,
-0.886669874,5.59447753e-10,2.03098355e-10,0,
-0.886425734,4.03677786e-10,1.4813468e-10,0,
-0.886181593,2.78479016e-10,1.75251613e-10,0,
-0.885937452,2.00930386e-10,2.06480949e-10,0,
-0.885693312,1.7571602e-10,1.9863042e-10,0,
-0.885449171,1.98251432e-10,1.4888859e-10,0,
-0.88520503,2.57711993e-10,7.97568174e-11,0,
-0.88496089,3.35256295e-10,7.82145172e-11,0,
-0.884716749,4.09514491e-10,1.45901474e-10,0,
-0.884472609,4.63485087e-10,1.9607703e-10,0,
-0.884228468,4.90201309e-10,2.08105354e-10,0,
-0.883984327,4.95236233e-10,1.80546594e-10,0,
-0.883740187,4.93681365e-10,1.23784802e-10,0,
-0.883496046,5.00538229e-10,6.04155705e-11,0,
-0.883251905,5.1757453e-10,5.1280228e-11,0,
-0.883007765,5.3133632e-10,8.80047901e-11,0,
-0.882763624,5.24984377e-10,1.04936094e-10,0,
-0.882519484,4.88795733e-10,9.35268278e-11,0,
-0.882275343,4.24067889e-10,6.18975874e-11,0,
-0.882031202,3.42227141e-10,3.83476702e-11,0,
-0.881787062,2.59702722e-10,6.0070256e-11,0,
-0.881542921,1.91364577e-10,8.64275436e-11,0,
-0.88129878,1.41270751e-10,9.44407229e-11,0,
-0.88105464,1.01497609e-10,8.16622564e-11,0,
-0.880810499,7.24257552e-11,5.58238408e-11,0,
-0.880566359,8.53643882e-11,3.82746166e-11,0,
-0.880322218,1.35765067e-10,4.87149128e-11,0,
-0.880078077,1.87720422e-10,6.00916565e-11,0,
-0.879833937,2.22393344e-10,5.48906918e-11,0,
-0.879589796,2.325211e-10,4.20055563e-11,0,
-0.879345655,2.20361158e-10,6.79125116e-11,0,
-0.879101515,1.97290673e-10,1.27444209e-10,0,
-0.878857374,1.7994967e-10,1.91091961e-10,0,
-0.878613234,1.77005576e-10,2.42168088e-10,0,
-0.878369093,1.81048052e-10,2.69262964e-10,0,
-0.878124952,1.81413182e-10,2.66864181e-10,0,
-0.877880812,1.82640668e-10,2.36966295e-10,0,
-0.877636671,2.05927364e-10,1.90378905e-10,0,
-0.87739253,2.63231336e-10,1.47307661e-10,0,
-0.87714839,3.40161344e-10,1.30810384e-10,0,
-0.876904249,4.13517415e-10,1.40189338e-10,0,
-0.876660109,4.6452423e-10,1.54151303e-10,0,
-0.876415968,4.82568013e-10,1.66682774e-10,0,
-0.876171827,4.65484851e-10,1.89709e-10,0,
-0.875927687,4.19612594e-10,2.31736924e-10,0,
-0.875683546,3.57910145e-10,2.83129245e-10,0,
-0.875439405,2.9605733e-10,3.26409342e-10,0,
-0.875195265,2.48678108e-10,3.48821824e-10,0,
-0.874951124,2.25134147e-10,3.47176369e-10,0,
-0.874706984,2.28959216e-10,3.27765311e-10,0,
-0.874462843,2.5905751e-10,3.01591074e-10,0,
-0.874218702,3.08422679e-10,2.75858817e-10,0,
-0.873974562,3.67064445e-10,2.47842932e-10,0,
-0.873730421,4.28197719e-10,2.09482341e-10,0,
-0.87348628,4.93982129e-10,1.58350327e-10,0,
-0.87324214,5.75938055e-10,1.07284533e-10,0,
-0.872997999,6.84832005e-10,8.97517575e-11,0,
-0.872753859,8.18647296e-10,1.09282016e-10,0,
-0.872509718,9.60480569e-10,1.21441655e-10,0,
-0.872265577,1.08546223e-09,1.04790384e-10,0,
-0.872021437,1.17028386e-09,6.40460164e-11,0,
-0.871777296,1.19972839e-09,5.28465815e-11,0,
-0.871533155,1.16962524e-09,1.05383058e-10,0,
-0.871289015,1.08778841e-09,1.53409833e-10,0,
-0.871044874,9.71045717e-10,1.76957495e-10,0,
-0.870800734,8.40784245e-10,1.82737871e-10,0,
-0.870556593,7.18193498e-10,1.97116404e-10,0,
-0.870312452,6.19335708e-10,2.36600355e-10,0,
-0.870068312,5.531931e-10,2.81037113e-10,0,
-0.869824171,5.20184541e-10,2.97938611e-10,0,
-0.86958003,5.11735253e-10,2.66775667e-10,0,
-0.86933589,5.14073326e-10,1.89062999e-10,0,
-0.869091749,5.14568652e-10,1.16804062e-10,0,
-0.868847609,5.09781482e-10,1.76704276e-10,0,
-0.868603468,5.09846656e-10,2.86673545e-10,0,
-0.868359327,5.33527158e-10,3.564105e-10,0,
-0.868115187,5.92141853e-10,3.54409837e-10,0,
-0.867871046,6.76638007e-10,2.74654646e-10,0,
-0.867626905,7.65186611e-10,1.39234074e-10,0,
-0.867382765,8.38193282e-10,1.07470626e-10,0,
-0.867138624,8.85240407e-10,2.6367696e-10,0,
-0.866894484,9.06348928e-10,3.95052013e-10,0,
-0.866650343,9.10389986e-10,4.56163625e-10,0,
-0.866406202,9.10285799e-10,4.33716758e-10,0,
-0.866162062,9.1834123e-10,3.3618632e-10,0,
-0.865917921,9.4113909e-10,1.90622251e-10,0,
-0.86567378,9.76711937e-10,4.9525201e-11,0,
-0.86542964,1.0159263e-09,1.22265055e-10,0,
-0.865185499,1.04512208e-09,2.09765497e-10,0,
-0.864941359,1.05127712e-09,2.44954084e-10,0,
-0.864697218,1.0271358e-09,2.41576264e-10,0,
-0.864453077,9.7588584e-10,2.33517058e-10,0,
-0.864208937,9.15350166e-10,2.46368996e-10,0,
-0.863964796,8.75234137e-10,2.69187557e-10,0,
-0.863720655,8.82045437e-10,2.81242464e-10,0,
-0.863476515,9.37126902e-10,2.87040796e-10,0,
-0.863232374,1.01413628e-09,3.14757109e-10,0,
-0.862988234,1.08031714e-09,3.75106162e-10,0,
-0.862744093,1.11390351e-09,4.38573234e-10,0,
-0.862499952,1.1083766e-09,4.65338156e-10,0,
-0.862255812,1.07132232e-09,4.29264152e-10,0,
-0.862011671,1.01976934e-09,3.24768763e-10,0,
-0.86176753,9.74458096e-10,1.66407219e-10,0,
-0.86152339,9.55274536e-10,1.63727991e-11,0,
-0.861279249,9.76210287e-10,1.85814292e-10,0,
-0.861035109,1.04205279e-09,3.09022691e-10,0,
-0.860790968,1.14606651e-09,3.63877186e-10,0,
-0.860546827,1.27051956e-09,3.46686352e-10,0,
-0.860302687,1.3923466e-09,2.74951809e-10,0,
-0.860058546,1.48955947e-09,1.91323832e-10,0,
-0.859814405,1.54773978e-09,1.655536e-10,0,
-0.859570265,1.56483827e-09,2.03634643e-10,0,
-0.859326124,1.55100338e-09,2.34637241e-10,0,
-0.859081984,1.52439147e-09,2.33025534e-10,0,
-0.858837843,1.50182595e-09,2.1996546e-10,0,
-0.858593702,1.48906727e-09,2.40789809e-10,0,
-0.858349562,1.47950399e-09,3.0423245e-10,0,
-0.858105421,1.4608863e-09,3.72924562e-10,0,
-0.85786128,1.42485885e-09,4.14321277e-10,0,
-0.85761714,1.372887e-09,4.14288529e-10,0,
-0.857372999,1.3150463e-09,3.7406849e-10,0,
-0.857128859,1.26608219e-09,3.0532992e-10,0,
-0.856884718,1.2401694e-09,2.25091328e-10,0,
-0.856640577,1.24597267e-09,1.52248836e-10,0,
-0.856396437,1.28448057e-09,1.08636231e-10,0,
-0.856152296,1.34745825e-09,1.08478988e-10,0,
-0.855908155,1.41937355e-09,1.28661835e-10,0,
-0.855664015,1.48295723e-09,1.41415793e-10,0,
-0.855419874,1.52525501e-09,1.35200144e-10,0,
-0.855175734,1.54397312e-09,1.11531549e-10,0,
-0.854931593,1.54975893e-09,9.32185249e-11,0,
-0.854687452,1.56260956e-09,1.19084868e-10,0,
-0.854443312,1.60325716e-09,1.7476443e-10,0,
-0.854199171,1.68141265e-09,2.26372618e-10,0,
-0.85395503,1.79078858e-09,2.57242815e-10,0,
-0.85371089,1.91398445e-09,2.63857742e-10,0,
-0.853466749,2.02979688e-09,2.52922214e-10,0,
-0.853222609,2.1195602e-09,2.35914733e-10,0,
-0.852978468,2.17051282e-09,2.19057734e-10,0,
-0.852734327,2.17784599e-09,1.97694291e-10,0,
-0.852490187,2.14735988e-09,1.65777161e-10,0,
-0.852246046,2.09445398e-09,1.36874332e-10,0,
-0.852001905,2.03924724e-09,1.55164385e-10,0,
-0.851757765,1.99761618e-09,2.23449584e-10,0,
-0.851513624,1.9720306e-09,2.96062905e-10,0,
-0.851269484,1.95187805e-09,3.392745e-10,0,
-0.851025343,1.92233901e-09,3.34493512e-10,0,
-0.850781202,1.87471498e-09,2.76825284e-10,0,
-0.850537062,1.81271387e-09,1.76398416e-10,0,
-0.850292921,1.75082833e-09,7.77742808e-11,0,
-0.85004878,1.70910628e-09,1.37329056e-10,0,
-0.84980464,1.70704183e-09,2.4723168e-10,0,
-0.849560499,1.75672698e-09,3.24621716e-10,0,
-0.849316359,1.85844736e-09,3.54263216e-10,0,
-0.849072218,1.99839434e-09,3.38216315e-10,0,
-0.848828077,2.15141577e-09,2.93836866e-10,0,
-0.848583937,2.2894951e-09,2.5303718e-10,0,
-0.848339796,2.39015451e-09,2.48387436e-10,0,
-0.848095655,2.44319137e-09,2.77430963e-10,0,
-0.847851515,2.45260371e-09,3.08820929e-10,1,7.941831278
-0.847607374,2.43172633e-09,3.19463746e-10,1,7.611900759
-0.847363234,2.39577653e-09,3.01954292e-10,0,
-0.847119093,2.35436793e-09,2.59866002e-10,0,
-0.846874952,2.30923387e-09,2.03175409e-10,0,
-0.846630812,2.25872869e-09,1.45113699e-10,0,
-0.846386671,2.20210232e-09,1.00344064e-10,0,
-0.84614253,2.1415947e-09,8.0385401e-11,0,
-0.84589839,2.08252595e-09,7.91943274e-11,0,
-0.845654249,2.03426471e-09,7.87510893e-11,0,
-0.845410109,2.01550176e-09,6.9138349e-11,0,
-0.845165968,2.0541943e-09,4.70949694e-11,0,
-0.844921827,2.17360961e-09,1.15531038e-11,0,
-0.844677687,2.37099075e-09,4.33631538e-11,0,
-0.844433546,2.61029685e-09,1.13302899e-10,0,
-0.844189405,2.83848463e-09,1.98022794e-10,0,
-0.843945265,3.00768743e-09,2.90879067e-10,1,10.339992718
-0.843701124,3.08907589e-09,3.81759023e-10,1,8.091690573
-0.843456984,3.07909394e-09,4.58631172e-10,1,6.713660409
-0.843212843,2.99757921e-09,5.0984271e-10,1,5.879419572
-0.842968702,2.88007382e-09,5.26697386e-10,1,5.468175641
-0.842724562,2.76745137e-09,5.05304396e-10,1,5.47680051
-0.842480421,2.69302757e-09,4.47650726e-10,1,6.015912434
-0.84223628,2.67325942e-09,3.61367855e-10,1,7.397612671
-0.84199214,2.70481121e-09,2.58406038e-10,0,
-0.841747999,2.76788713e-09,1.53360661e-10,0,
-0.841503859,2.83555242e-09,6.43961234e-11,0,
-0.841259718,2.88313457e-09,4.73165627e-11,0,
-0.841015577,2.89646373e-09,8.63234289e-11,0,
-0.840771437,2.87746964e-09,1.07561948e-10,0,
-0.840527296,2.84222144e-09,1.06882005e-10,0,
-0.840283155,2.81246052e-09,9.03704864e-11,0,
-0.840039015,2.8023155e-09,6.99472512e-11,0,
-0.839794874,2.80830118e-09,7.25729962e-11,0,
-0.839550734,2.81242721e-09,1.18006386e-10,0,
-0.839306593,2.79379485e-09,1.92325108e-10,0,
-0.839062452,2.74029655e-09,2.82968605e-10,1,9.684100995
-0.838818312,2.65500543e-09,3.78180852e-10,1,7.020464992
-0.838574171,2.55455674e-09,4.63147066e-10,1,5.515649183
-0.83833003,2.46433345e-09,5.21574595e-10,1,4.724795792
-0.83808589,2.4111672e-09,5.39240571e-10,1,4.471412817
-0.837841749,2.41359886e-09,5.08499306e-10,1,4.746513576
-0.837597609,2.47435028e-09,4.32978447e-10,1,5.714719278
-0.837353468,2.57724152e-09,3.34613477e-10,1,7.70214501
-0.837109327,2.69244017e-09,2.67056021e-10,0,
-0.836865187,2.78750085e-09,2.91958715e-10,1,9.547585693
-0.836621046,2.83672572e-09,3.73555698e-10,1,7.593849438
-0.836376905,2.82861904e-09,4.40022731e-10,1,6.428347534
-0.836132765,2.76921018e-09,4.55090121e-10,1,6.084970982
-0.835888624,2.68048636e-09,4.10725235e-10,1,6.526227603
-0.835644484,2.59556733e-09,3.26060983e-10,1,7.960373881
