key,label,A,Z,N,in_domain,magic_any,A_bin,radii_used,R_sharp_fm,rho_fm3,B_over_A_obs_MeV,sigma_B_over_A_obs_MeV,sigma_set_MeV,B_over_A_pred_mean_MeV,B_over_A_residual_mean_MeV,C3_inf_eq19,C_surf_eq19_MeV_fm,x_eq19_fm5,C3_eff_eq19,E3_vol_eq19_MeV,E3_surf_equiv_eq19_MeV,B_over_A_pred_eq19_MeV,residual_eq19_MeV,sigma_total_eq19_MeV,sigma_final_eq19_MeV,z_final_eq19,pass_3sigma_eq19
Z46_N59,Pd-105,105,46,59,1,0,100<=A<200,published,5.82883993604,0.126576855189,8.5706509,1.08e-05,0,19.2736941537,10.7030432537,1551.70342727,195.655721197,1.78467038661,1900.88439886,24.8609272188,5.59447286665,19.2736941537,10.7030432537,0.533633284011,0.533633284011,20.0569259347,0
Z47_N58,Ag-105,105,47,58,1,0,100<=A<200,published,5.84420276998,0.125581267602,8.5503708,4.33e-05,0,19.1504610388,10.6000902388,1551.70342727,195.655721197,1.80831360153,1905.51032912,24.4713790606,5.57976650532,19.1504610388,10.6000902388,0.525754095975,0.525754095975,20.1616883632,0
Z48_N57,Cd-105,105,48,57,1,0,100<=A<200,published,5.8373604994,0.126023386222,8.5168532,1.33e-05,0,19.1215801887,10.6047269887,1551.70342727,195.655721197,1.79775268047,1903.4440245,24.6439891571,5.58630683672,19.1215801887,10.6047269887,0.530567053793,0.530567053793,19.9875339278,0
Z49_N56,In-105,105,49,56,1,0,100<=A<200,published,5.84962494667,0.125232377106,8.4647045,9.76e-05,0,18.9798029098,10.5150984098,1551.70342727,195.655721197,1.81671783306,1907.1546651,24.3355949295,5.57459446777,18.9798029098,10.5150984098,0.526383270908,0.526383270908,19.9761257452,0
Z42_N64,Mo-106,106,42,64,1,0,100<=A<200,published,5.8727337473,0.124938509639,8.4795202,8.61e-05,0,19.1562037044,10.6766835044,1551.70342727,195.655721197,1.81809174905,1907.42347963,24.2215182171,5.55265882456,19.1562037044,10.6766835044,0.520923884591,0.520923884591,20.495668984,0
Z46_N60,Pd-106,106,46,60,1,0,100<=A<200,published,5.85052864278,0.126366491092,8.5799934,1.04e-05,0,19.2715686353,10.6915752353,1551.70342727,195.655721197,1.78397920267,1900.74916476,24.7783607713,5.57373339355,19.2715686353,10.6915752353,0.531841217851,0.531841217851,20.1029459102,0
Z48_N58,Cd-106,106,48,58,1,0,100<=A<200,published,5.8589201067,0.125824301511,8.5390492,1.04e-05,0,19.1340800629,10.5950308629,1551.70342727,195.655721197,1.79680984023,1903.25955241,24.5661882615,5.56575038955,19.1340800629,10.5950308629,0.527482642573,0.527482642573,20.086027497,0
Z49_N57,In-106,106,49,57,1,0,100<=A<200,published,5.85788731114,0.125890864942,8.4701213,0.0001153,0,19.0667670885,10.5966457885,1551.70342727,195.655721197,1.79522671309,1902.94980453,24.5921870914,5.56673167888,19.0667670885,10.5966457885,0.531077539059,0.531077539059,19.9531047901,0
Z47_N60,Ag-107,107,47,60,1,0,100<=A<200,published,5.86808616728,0.126417070222,8.5539012,2.23e-05,0,19.2534644649,10.6995632649,1551.70342727,195.655721197,1.77721849822,1899.42639426,24.7982001882,5.55705658312,19.2534644649,10.6995632649,0.532309972689,0.532309972689,20.1002495048,0
Z48_N59,Cd-107,107,48,59,1,0,100<=A<200,published,5.86963536062,0.126316999544,8.5333524,1.55e-05,0,19.196684862,10.663332462,1551.70342727,195.655721197,1.77956569379,1899.8856365,24.7589556381,5.55558988979,19.196684862,10.663332462,0.531685175318,0.531685175318,20.0557265033,0
Z49_N58,In-107,107,49,58,1,0,100<=A<200,published,5.87325014508,0.12608391169,8.4940439,9.02e-05,0,19.1135115566,10.6194676566,1551.70342727,195.655721197,1.78505212867,1900.95908888,24.6676664634,5.55217061435,19.1135115566,10.6194676566,0.531747548918,0.531747548918,19.9708821944,0
Z42_N66,Mo-108,108,42,66,1,0,100<=A<200,published,5.88719288513,0.126360213496,8.4221581,8.54e-05,0,19.2378402566,10.8156821566,1551.70342727,195.655721197,1.77304509952,1898.60984493,24.7758989686,5.5390213133,19.2378402566,10.8156821566,0.533079458684,0.533079458684,20.2890619408,0
Z46_N62,Pd-108,108,46,62,1,0,100<=A<200,published,5.88215800677,0.126684968301,8.5670241,1.03e-05,0,19.3150561929,10.7480320929,1551.70342727,195.655721197,1.76547628846,1897.12896374,24.9034142923,5.54376248116,19.3150561929,10.7480320929,0.534470874398,0.534470874398,20.1096684735,0
Z48_N60,Cd-108,108,48,60,1,0,100<=A<200,published,5.883965399,0.126568261751,8.5500196,1.04e-05,0,19.2372864243,10.6872668243,1551.70342727,195.655721197,1.7681903176,1897.65997907,24.8575516635,5.54205958991,19.2372864243,10.6872668243,0.533578053063,0.533578053063,20.0294347996,0
Z49_N59,In-108,108,49,59,1,0,100<=A<200,published,5.88319080233,0.126618261283,8.4952516,8e-05,0,19.1827664048,10.6875148048,1551.70342727,195.655721197,1.76702675385,1897.43232116,24.8771949995,5.54278927232,19.1827664048,10.6875148048,0.535517792304,0.535517792304,19.9573477452,0
Z50_N58,Sn-108,108,50,58,1,1,100<=A<200,published,5.88758018346,0.126335278355,8.4690273,4.98e-05,0,19.0870784207,10.6180511207,1551.70342727,195.655721197,1.7736283892,1898.72396889,24.7661216888,5.53865694396,19.0870784207,10.6180511207,0.531576618669,0.531576618669,19.9746391165,0
Z47_N62,Ag-109,109,47,62,1,0,100<=A<200,published,5.89184046514,0.127228659717,8.5479155,1.18e-05,0,19.3411057288,10.7931902288,1551.70342727,195.655721197,1.74754298266,1893.62020986,25.1176279746,5.5346520428,19.3411057288,10.7931902288,0.539019380572,0.539019380572,20.0237516828,0
Z48_N61,Cd-109,109,48,61,1,0,100<=A<200,published,5.88706378568,0.127538605618,8.5387646,1.41e-05,0,19.3280679098,10.7893033098,1551.70342727,195.655721197,1.74047055032,1892.23644801,25.240156792,5.5391427804,19.3280679098,10.7893033098,0.541853634973,0.541853634973,19.9118407877,0
Z49_N60,In-109,109,49,60,1,0,100<=A<200,published,5.89790813905,0.126836391101,8.5131027,3.64e-05,0,19.2244347523,10.7113320523,1551.70342727,195.655721197,1.75656001517,1895.38444386,24.9629825018,5.52895808097,19.2244347523,10.7113320523,0.536839402135,0.536839402135,19.9525817399,0
Z50_N59,Sn-109,109,50,59,1,1,100<=A<200,published,5.89713354238,0.126886378074,8.4705183,7.29e-05,0,19.1610149459,10.6904966459,1551.70342727,195.655721197,1.75540683665,1895.15881788,24.9826624976,5.52968431728,19.1610149459,10.6904966459,0.536168412532,0.536168412532,19.9386916424,0
Z46_N64,Pd-110,110,46,64,1,0,100<=A<200,published,5.9104307852,0.127188155254,8.547163,5.6e-06,0,19.3616870821,10.8145240821,1551.70342727,195.655721197,1.74315608836,1892.76188889,25.1016376451,5.51724367501,19.3616870821,10.8145240821,0.538769641901,0.538769641901,20.0726307516,0
Z48_N62,Cd-110,110,48,62,1,0,100<=A<200,published,5.90823609464,0.127329944957,8.5512755,3.5e-06,0,19.3283377648,10.7770622648,1551.70342727,195.655721197,1.73992210402,1892.12914135,25.1576355894,5.51929312639,19.3283377648,10.7770622648,0.539893268598,0.539893268598,19.9614681117,0
Z49_N61,In-110,110,49,61,1,0,100<=A<200,published,5.90526680741,0.127522113743,8.5089087,0.000105,0,19.2974878132,10.7885791132,1551.70342727,195.655721197,1.7355543552,1891.27456631,25.2336296606,5.52206833827,19.2974878132,10.7885791132,0.542375604085,0.542375604085,19.8913428847,0
Z50_N60,Sn-110,110,50,60,1,1,100<=A<200,published,5.91081808354,0.127163155398,8.4960875,0.0001252,0,19.2106016793,10.7145141793,1551.70342727,195.655721197,1.74372729032,1892.87364782,25.091770757,5.5168821651,19.2106016793,10.7145141793,0.538465728802,0.538465728802,19.8982286266,0
Z48_N63,Cd-111,111,48,63,1,0,100<=A<200,published,5.91856405023,0.127816026981,8.5370801,3.2e-06,0,19.3767603336,10.8396802336,1551.70342727,195.655721197,1.72370035082,1888.95526253,25.3500807511,5.5096619027,19.3767603336,10.8396802336,0.544918082253,0.544918082253,19.8923114989,0
Z49_N62,In-111,111,49,62,1,0,100<=A<200,published,5.91998414412,0.127724066994,8.5222824,3.08e-05,0,19.3314538594,10.8091714594,1551.70342727,195.655721197,1.72576925744,1889.36005595,25.3136165527,5.50834023746,19.3314538594,10.8091714594,0.543661302851,0.543661302851,19.8821792222,0
Z50_N61,Sn-111,111,50,61,1,1,100<=A<200,published,5.91740215523,0.127891332645,8.493131,4.81e-05,0,19.2898059325,10.7966749325,1551.70342727,195.655721197,1.72200908531,1888.62435676,25.3799606819,5.510743737,19.2898059325,10.7966749325,0.544619646821,0.544619646821,19.8242479784,0
Z48_N64,Cd-112,112,48,64,1,0,100<=A<200,published,5.93134489527,0.128135621328,8.5447306,2.2e-06,0,19.4100662073,10.8653356073,1551.70342727,195.655721197,1.71141688824,1886.5519328,25.4770111772,5.49778969896,19.4100662073,10.8653356073,0.546695698091,0.546695698091,19.8745584523,0
Z49_N63,In-112,112,49,63,1,0,100<=A<200,published,5.92656821581,0.128445694312,8.5146674,3.8e-05,0,19.3997100537,10.8850426537,1551.70342727,195.655721197,1.70453671713,1885.20578796,25.6004630483,5.50222079267,19.3997100537,10.8850426537,0.549697074938,0.549697074938,19.801892988,0
Z50_N62,Sn-112,112,50,62,1,1,100<=A<200,published,5.93186129305,0.128102159727,8.5136189,2.6e-06,0,19.3277886094,10.8141697094,1551.70342727,195.655721197,1.71216201923,1886.69772194,25.4637066762,5.49731108926,19.3277886094,10.8141697094,0.546381701391,0.546381701391,19.7923350688,0
Z48_N65,Cd-113,113,48,65,1,0,100<=A<200,published,5.94012365752,0.12870735825,8.5269874,2.2e-06,0,19.4583385146,10.9313511146,1551.70342727,195.655721197,1.69373909045,1883.09317053,25.7048735724,5.48966465116,19.4583385146,10.9313511146,0.551639943542,0.551639943542,19.816097878,0
Z49_N64,In-113,113,49,64,1,0,100<=A<200,published,5.93986545863,0.128724143247,8.5229297,1.7e-06,0,19.4330730964,10.9101433964,1551.70342727,195.655721197,1.69337101433,1883.02115433,25.7115784627,5.48990328035,19.4330730964,10.9101433964,0.55184043898,0.55184043898,19.7704673774,0
Z50_N63,Sn-113,113,50,63,1,1,100<=A<200,published,5.94051095586,0.128682186225,8.5068117,1.39e-05,0,19.3889390305,10.8821273305,1551.70342727,195.655721197,1.69429132464,1883.20121831,25.6948200612,5.48930674626,19.3889390305,10.8821273305,0.551318591514,0.551318591514,19.7383645282,0
Z48_N66,Cd-114,114,48,66,1,0,100<=A<200,published,5.94980611589,0.129213473335,8.5315135,2.4e-06,0,19.4988450409,10.9673315409,1551.70342727,195.655721197,1.67776192522,1879.96714674,25.9074292504,5.48073100721,19.4988450409,10.9673315409,0.55589820731,0.55589820731,19.7290284385,0
Z49_N65,In-114,114,49,65,1,0,100<=A<200,published,5.9458040331,0.129474567292,8.5119742,2.7e-06,0,19.4961182323,10.9841440323,1551.70342727,195.655721197,1.67212685483,1878.86461298,26.0122342237,5.48442005231,19.4961182323,10.9841440323,0.558236834328,0.558236834328,19.6764945572,0
Z50_N64,Sn-114,114,50,64,1,1,100<=A<200,published,5.95135530923,0.12911259318,8.5225671,4e-07,0,19.4361291472,10.9135620472,1551.70342727,195.655721197,1.679947317,1880.39473115,25.8669919,5.47930432177,19.4361291472,10.9135620472,0.554994347345,0.554994347345,19.6642760406,0
Z48_N67,Cd-115,115,48,67,1,0,100<=A<200,published,5.9532918009,0.130118102366,8.5107252,5.7e-06,0,19.5629388056,11.0522136056,1551.70342727,195.655721197,1.65354545422,1875.22905564,26.2714571241,5.47752200913,19.5629388056,11.0522136056,0.564136985547,0.564136985547,19.5913650208,0
Z49_N66,In-115,115,49,66,1,0,100<=A<200,published,5.95871397758,0.129763219647,8.5165472,3e-07,0,19.5243880714,11.0078408714,1551.70342727,195.655721197,1.66108931624,1876.70505541,26.1283475667,5.4725376967,19.5243880714,11.0078408714,0.560673103923,0.560673103923,19.633260084,0
Z50_N65,Sn-115,115,50,65,1,1,100<=A<200,published,5.95768118203,0.129830716769,8.5140702,3e-07,0,19.4996738152,10.9856036152,1551.70342727,195.655721197,1.65965027161,1876.42349809,26.1555362714,5.47348639007,19.4996738152,10.9856036152,0.561165860025,0.561165860025,19.5763933586,0
Z48_N68,Cd-116,116,48,68,1,0,100<=A<200,published,5.96478165149,0.130492553259,8.5123511,1.4e-06,0,19.5884793074,11.0761282074,1551.70342727,195.655721197,1.64090236787,1872.75536346,26.4228814885,5.46697075794,19.5884793074,11.0761282074,0.567729391425,0.567729391425,19.5095205122,0
Z49_N67,In-116,116,49,67,1,0,100<=A<200,published,5.96581444705,0.130424792788,8.5016177,1.9e-06,0,19.5747114852,11.0730937852,1551.70342727,195.655721197,1.64232346235,1873.03340873,26.3954475545,5.46602432168,19.5747114852,11.0730937852,0.56640641534,0.56640641534,19.5497322864,0
Z50_N66,Sn-116,116,50,66,1,1,100<=A<200,published,5.9708493254,0.130095131453,8.5231166,9e-07,0,19.5293877966,11.0062711966,1551.70342727,195.655721197,1.64926540452,1874.39163943,26.2621820723,5.4614151336,19.5293877966,11.0062711966,0.563450766983,0.563450766983,19.5336874871,0
Z52_N64,Te-116,116,52,64,1,0,100<=A<200,published,6.04792169399,0.125184598719,8.4556435,0.0002087,0,19.0812760891,10.6256325891,1551.70342727,195.655721197,1.75849357988,1895.76275686,24.3170295442,5.39181697716,19.0812760891,10.6256325891,0.527923372418,0.527923372418,20.1272251698,0
Z54_N62,Xe-116,116,54,62,1,0,100<=A<200,published,6.09491389193,0.122311321048,8.3368365,0.0001122,0,18.6977445464,10.3609080464,1551.70342727,195.655721197,1.82788075981,1909.33875559,23.2135752205,5.35024570395,18.6977445464,10.3609080464,0.502108166251,0.502108166251,20.6348128607,0
Z48_N69,Cd-117,117,48,69,1,0,100<=A<200,published,5.95613198869,0.132191738083,8.488974,8.7e-06,0,19.6940572413,11.2050832413,1551.70342727,195.655721197,1.60131145645,1865.00917514,27.1154830117,5.47491004702,19.6940572413,11.2050832413,0.581799485057,0.581799485057,19.2593557216,0
Z49_N68,In-117,117,49,68,1,0,100<=A<200,published,5.97627150209,0.130859812793,8.5038653,4.17e-05,0,19.6070965637,11.1032312637,1551.70342727,195.655721197,1.62856779003,1870.34203274,26.5718204202,5.45646007796,19.6070965637,11.1032312637,0.570258687211,0.570258687211,19.4705166492,0
Z50_N67,Sn-117,117,50,67,1,1,100<=A<200,published,5.97756249654,0.130775044391,8.509612,4.1e-06,0,19.5836400481,11.0740280481,1551.70342727,195.655721197,1.63032756661,1870.6863431,26.5374061692,5.45528162777,19.5836400481,11.0740280481,0.56934891676,0.56934891676,19.4503365547,0
Z48_N70,Cd-118,118,48,70,1,0,100<=A<200,published,5.97033292762,0.132372493286,8.487835,0.0001695,0,19.7017423474,11.2139073474,1551.70342727,195.655721197,1.59314278797,1863.41092842,27.1896875823,5.46188751306,19.7017423474,11.2139073474,0.584063493561,0.584063493561,19.199808704,0
Z49_N69,In-118,118,49,69,1,0,100<=A<200,published,5.98182277822,0.131611176535,8.485667,6.57e-05,0,19.6566398266,11.1709728266,1551.70342727,195.655721197,1.60853184923,1866.4218863,26.8778336913,5.45139635112,19.6566398266,11.1709728266,0.576821661663,0.576821661663,19.366423921,0
Z50_N68,Sn-118,118,50,68,1,1,100<=A<200,published,5.98931054602,0.131118177012,8.5165341,4.2e-06,0,19.6130053545,11.0964712545,1551.70342727,195.655721197,1.61862451181,1868.39657347,26.6768486126,5.44458107751,19.6130053545,11.0964712545,0.572336884058,0.572336884058,19.3880065458,0
Z52_N66,Te-118,118,52,66,1,0,100<=A<200,published,6.06199353348,0.126458198818,8.469697,0.0001551,0,19.2201549989,10.7504579989,1551.70342727,195.655721197,1.7192510466,1888.08473071,24.8143385318,5.37930083331,19.2201549989,10.7504579989,0.5361769624,0.5361769624,20.0502049749,0
Z54_N64,Xe-118,118,54,64,1,0,100<=A<200,published,6.11763539422,0.123038953461,8.3749819,8.8e-05,0,18.8238388843,10.4488569843,1551.70342727,195.655721197,1.79961623662,1903.80863992,23.4905927833,5.33037436278,18.8238388843,10.4488569843,0.506003652703,0.506003652703,20.6497659227,0
Z55_N63,Cs-118,118,55,63,1,0,100<=A<200,published,6.17508464719,0.119636762583,8.2864053,0.0001081,0,18.4410821642,10.1546768642,1551.70342727,195.655721197,1.88571705818,1920.65475826,22.2094612679,5.28078378343,18.4410821642,10.1546768642,0.480722250196,0.480722250196,21.123792086,0
Z49_N70,In-119,119,49,70,1,0,100<=A<200,published,5.99111793825,0.132109711798,8.4861387,6.14e-05,0,19.6872705412,11.2011318412,1551.70342727,195.655721197,1.59393787481,1863.5664917,27.0818425997,5.44293856377,19.6872705412,11.2011318412,0.58130387446,0.58130387446,19.2689784695,0
Z50_N69,Sn-119,119,50,69,1,1,100<=A<200,published,5.99512002104,0.131845316189,8.4994494,6.1e-06,0,19.6637734055,11.1643240055,1551.70342727,195.655721197,1.59926876595,1864.60951105,26.973551467,5.43930509344,19.6637734055,11.1643240055,0.578705018131,0.578705018131,19.2919080632,0
Z55_N64,Cs-119,119,55,64,1,0,100<=A<200,published,6.18334701167,0.120167628989,8.3173347,0.0001171,0,18.5236749878,10.2063402878,1551.70342727,195.655721197,1.86659520203,1916.9134577,22.4069994692,5.27372744966,18.5236749878,10.2063402878,0.484563857372,0.484563857372,21.0629417208,0
Z48_N72,Cd-120,120,48,72,1,0,100<=A<200,published,5.97730429765,0.134145633039,8.458024,3.11e-05,0,19.7916759125,11.3336519125,1551.70342727,195.655721197,1.54949544985,1854.871077,27.9229820986,5.45551727709,19.7916759125,11.3336519125,0.599886447666,0.599886447666,18.8929954271,0
Z49_N71,In-120,120,49,71,1,0,100<=A<200,published,5.99576551826,0.13291032386,8.4662575,0.0003334,0,19.7330787186,11.2668212186,1551.70342727,195.655721197,1.57357220936,1859.58183274,27.4110802976,5.4387195041,19.7330787186,11.2668212186,0.588374947865,0.588374947865,19.1490498695,0
Z50_N70,Sn-120,120,50,70,1,1,100<=A<200,published,6.00557707607,0.13225996438,8.504488,7.7e-06,0,19.6921610575,11.1876730575,1551.70342727,195.655721197,1.58648949845,1862.10917426,27.1434797147,5.42983404478,19.6921610575,11.1876730575,0.582355624676,0.582355624676,19.2110672302,0
Z52_N68,Te-120,120,52,68,1,0,100<=A<200,published,6.07257968796,0.127930167643,8.4769857,1.46e-05,0,19.3592175818,10.8822318818,1551.70342727,195.655721197,1.67698658709,1879.8154474,25.3953765878,5.36992325203,19.3592175818,10.8822318818,0.547209703747,0.547209703747,19.8867670059,0
Z54_N66,Xe-120,120,54,66,1,0,100<=A<200,published,6.1333855265,0.124162899174,8.4040322,9.85e-05,0,18.970114409,10.566082209,1551.70342727,195.655721197,1.76264476789,1896.57496054,23.9217203329,5.31668631057,18.970114409,10.566082209,0.514731714063,0.514731714063,20.5273580786,0
Z55_N65,Cs-120,120,55,65,1,0,100<=A<200,published,6.18579990112,0.121033344669,8.3284811,8.31e-05,0,18.6329343228,10.3044532228,1551.70342727,195.655721197,1.83925867283,1911.56490937,22.7310129348,5.27163622935,18.6329343228,10.3044532228,0.490253978818,0.490253978818,21.0186019247,0
Z56_N64,Ba-120,120,56,64,1,0,100<=A<200,published,6.20865050286,0.119701887073,8.2802949,0.0025014,0,18.4299319112,10.1496370112,1551.70342727,195.655721197,1.8734820755,1918.2609139,22.2336473703,5.25223425786,18.4299319112,10.1496370112,0.478630993006,0.478630993006,21.2055574326,0
Z49_N72,In-121,121,49,72,1,0,100<=A<200,published,6.00376968385,0.133482610179,8.4638767,0.0002266,0,19.7622626026,11.2983859026,1551.70342727,195.655721197,1.55802831169,1856.54058023,27.6476421894,5.43146865776,19.7622626026,11.2983859026,0.59351820669,0.59351820669,19.0362920214,0
Z50_N71,Sn-121,121,50,71,1,1,100<=A<200,published,6.01164474998,0.132958722952,8.4851964,8.1e-06,0,19.7348386834,11.2496422834,1551.70342727,195.655721197,1.56827337985,1858.54508643,27.4310473388,5.42435360411,19.7348386834,11.2496422834,0.588517743055,0.588517743055,19.1152134598,0
Z51_N70,Sb-121,121,51,70,1,0,100<=A<200,published,6.04211221897,0.130957507251,8.4820574,2.07e-05,0,19.6012485981,11.1191911981,1551.70342727,195.655721197,1.60841888249,1866.39978371,26.6115100473,5.39700119502,19.6012485981,11.1191911981,0.5710145204,0.5710145204,19.4726943027,0
Z55_N66,Cs-121,121,55,66,1,0,100<=A<200,published,6.16695138217,0.123164397621,8.3529152,0.0001181,0,18.8462889456,10.4933737456,1551.70342727,195.655721197,1.78159034621,1900.28177133,23.5385167907,5.28774832902,18.8462889456,10.4933737456,0.507477380811,0.507477380811,20.6775201071,0
Z56_N65,Ba-121,121,56,65,1,0,100<=A<200,published,6.21949485623,0.120069146107,8.2939083,0.0011727,0,18.4976364654,10.2037281654,1551.70342727,195.655721197,1.85879199062,1915.38671475,22.370287392,5.24307642663,18.4976364654,10.2037281654,0.481195517974,0.481195517974,21.204952632,0
Z49_N73,In-122,122,49,73,1,0,100<=A<200,published,6.00751356775,0.134334307368,8.4421079,0.0004103,0,19.804102686,11.361994786,1551.70342727,195.655721197,1.53737604049,1852.49984522,28.0015840588,5.42808376518,19.804102686,11.361994786,0.601147203557,0.601147203557,18.9005200702,0
