q_b,eta_baryon,eta10,tnuc_mev,li7h_pred,li7h_obs,li7h_sigma,z,z_abs,status,be7_prod,destruction_scale,lambda_be7,lambda_li7,survival_factor
0.39999999999999997,6.1e-10,6.1,0.076,3.6840372450915355e-10,1.6e-10,3e-11,6.946790816971785,6.946790816971785,reject,6.415204461410903e-10,0.593081347363307,0.4744650778906456,0.26688660631348815,0.5742665362034777
0.39999999999999997,6.1e-10,6.1,0.078,3.5881335849629633e-10,1.6e-10,3e-11,6.627111949876545,6.627111949876545,reject,6.332424161540555e-10,0.6118591767214638,0.4894873413771711,0.27533662952465876,0.56662874965881
0.39999999999999997,6.1e-10,6.1,0.08,3.496258441636136e-10,1.6e-10,3e-11,6.320861472120454,6.320861472120454,reject,6.252767856527302e-10,0.6307335595251268,0.5045868476201014,0.2838301017863071,0.5591537254955613
0.39999999999999997,6.1e-10,6.1,0.08199999999999999,3.4081716046202233e-10,1.6e-10,3e-11,6.027238682067411,6.027238682067411,reject,6.176043872871231e-10,0.6497025594600444,0.5197620475680356,0.29236615175701997,0.551837337100355
0.39999999999999997,6.1e-10,6.1,0.08399999999999999,3.3236518624853527e-10,1.6e-10,3e-11,5.745506208284509,5.745506208284509,reject,6.102076607315238e-10,0.6687643254554925,0.535011460364394,0.30094394645497163,0.5446755385700863
0.39999999999999997,6.1e-10,6.1,0.086,3.2424951050398665e-10,1.6e-10,3e-11,5.474983683466222,5.474983683466222,reject,6.03070483501633e-10,0.6879170859854683,0.5503336687883746,0.30956268869346076,0.5376643682199191
0.39999999999999997,6.1e-10,6.1,0.088,3.164512655303711e-10,1.6e-10,3e-11,5.215042184345704,5.215042184345704,reject,5.961780230436134e-10,0.7071591438749251,0.5657273150999401,0.3182216147437163,0.5307999511870989
0.39999999999999997,6.1e-10,6.1,0.09,3.089529798688561e-10,1.6e-10,3e-11,4.96509932896187,4.96509932896187,reject,5.895166070047638e-10,0.726488871555797,0.5811910972446376,0.32691999220010864,0.5240785012632553
0.39999999999999997,6.1875e-10,6.1875,0.05,5.611639887312662e-10,1.6e-10,3e-11,13.372132957708875,13.372132957708875,reject,8.13772576407031e-10,0.3601208812374245,0.2880967049899396,0.162054396556841,0.6895833123412903
0.39999999999999997,6.1875e-10,6.1875,0.052000000000000005,5.421564575511561e-10,1.6e-10,3e-11,12.738548585038536,12.738548585038536,reject,7.979696628319475e-10,0.37747510220391123,0.301980081763129,0.16986379599176005,0.6794198862486509
0.39999999999999997,6.1875e-10,6.1875,0.054,5.242356723410084e-10,1.6e-10,3e-11,12.141189078033614,12.141189078033614,reject,7.830530267462244e-10,0.394963361801688,0.3159706894413504,0.1777335128107596,0.6694765928168811
0.39999999999999997,6.1875e-10,6.1875,0.056,5.073095365329847e-10,1.6e-10,3e-11,11.576984551099493,11.576984551099493,reject,7.689428074776114e-10,0.4125816719041558,0.3300653375233247,0.1856617523568701,0.6597493748554968
0.39999999999999997,6.1875e-10,6.1875,0.058,4.912965724517063e-10,1.6e-10,3e-11,11.043219081723546,11.043219081723546,reject,7.55568868875572e-10,0.4303263018588928,0.3442610414871143,0.19364683583650177,0.6502340060448066
0.39999999999999997,6.1875e-10,6.1875,0.06,4.761243682670396e-10,1.6e-10,3e-11,10.537478942234655,10.537478942234655,reject,7.428693279620454e-10,0.4481937535201288,0.3585550028161031,0.20168718908405797,0.6409261364622739
0.39999999999999997,6.1875e-10,6.1875,0.062,4.617282977445719e-10,1.6e-10,3e-11,10.057609924819065,10.057609924819065,reject,7.307893468334578e-10,0.4661807394576981,0.3729445915661585,0.20978133275596417,0.6318213309283459
0.39999999999999997,6.1875e-10,6.1875,0.064,4.480504574601035e-10,1.6e-10,3e-11,9.601681915336783,9.601681915336783,reject,7.192801339013244e-10,0.4842841638484388,0.38742733107875105,0.21792787373179748,0.6229151012831532
0.39999999999999997,6.1875e-10,6.1875,0.066,4.3503877875546647e-10,1.6e-10,3e-11,9.167959291848884,9.167959291848884,reject,7.082981129098249e-10,0.5025011056459525,0.402000884516762,0.22612549754067865,0.6142029335193955
0.39999999999999997,6.1875e-10,6.1875,0.068,4.226462811563726e-10,1.6e-10,3e-11,8.754876038545754,8.754876038545754,reject,6.978042274078999e-10,0.5208288036959646,0.4166630429567717,0.23437296166318408,0.6056803105454901
0.39999999999999997,6.1875e-10,6.1875,0.07,4.10830441113327e-10,1.6e-10,3e-11,8.361014703777569,8.361014703777569,reject,6.87763355331789e-10,0.5392646435215263,0.431411714817221,0.24266908958468683,0.5973427312293125
0.39999999999999997,6.1875e-10,6.1875,0.072,3.995526553748169e-10,1.6e-10,3e-11,7.985088512493898,7.985088512493898,reject,6.781438136725259e-10,0.5578061455481809,0.4462449164385447,0.2510127654966814,0.5891857262709764
0.39999999999999997,6.1875e-10,6.1875,0.074,3.887777824945742e-10,1.6e-10,3e-11,7.625926083152473,7.625926083152473,reject,6.68916937290937e-10,0.5764509545763923,0.46116076366111386,0.25940292955937655,0.5812048713687753
0.39999999999999997,6.1875e-10,6.1875,0.076,3.784737492269931e-10,1.6e-10,3e-11,7.282458307566436,7.282458307566436,reject,6.60056719109953e-10,0.5951968303388521,0.4761574642710817,0.2678385736524834,0.5733957980722358
0.39999999999999997,6.1875e-10,6.1875,0.078,3.6861121110675127e-10,1.6e-10,3e-11,6.953707036891709,6.953707036891709,reject,6.515395013863354e-10,0.614041639005162,0.4912333112041296,0.2763187375523229,0.565754202657592
0.39999999999999997,6.1875e-10,6.1875,0.08,3.5916325850965993e-10,1.6e-10,3e-11,6.638775283655331,6.638775283655331,reject,6.43343709707405e-10,0.6329833455169007,0.5063866764135206,0.2848425054826053,0.5582758533117681
0.39999999999999997,6.1875e-10,6.1875,0.08199999999999999,3.5010516107752583e-10,1.6e-10,3e-11,6.336838702584195,6.336838702584195,reject,6.354496228963458e-10,0.6520200066531084,0.5216160053224868,0.2934090029938988,0.5509565958694963
0.39999999999999997,6.1875e-10,6.1875,0.08399999999999999,3.4141414465452225e-10,1.6e-10,3e-11,6.047138155150742,6.047138155150742,reject,6.278391732344365e-10,0.6711497647404112,0.536919811792329,0.30201739413318507,0.5437923583131337
0.39999999999999997,6.1875e-10,6.1875,0.086,3.330691958973728e-10,1.6e-10,3e-11,5.768973196579093,5.768973196579093,reject,6.204957723897627e-10,0.6903708419338869,0.5522966735471095,0.3106668788702491,0.5367791542150206
0.39999999999999997,6.1875e-10,6.1875,0.088,3.250508905405918e-10,1.6e-10,3e-11,5.50169635135306,5.50169635135306,reject,6.13404159232487e-10,0.7096815350047747,0.5677452280038198,0.3193566907521486,0.5299130852769355
0.39999999999999997,6.1875e-10,6.1875,0.09,3.17341241962543e-10,1.6e-10,3e-11,5.2447080654180995,5.2447080654180995,reject,6.065502663570877e-10,0.7290802105795782,0.5832641684636626,0.3280860947608102,0.5231903430996404
0.39999999999999997,6.275000000000001e-10,6.275,0.05,5.76518152679645e-10,1.6e-10,3e-11,13.883938422654834,13.883938422654834,reject,8.369511043561982e-10,0.36138733944950885,0.2891098715596071,0.162624302752279,0.6888313423316597
0.39999999999999997,6.275000000000001e-10,6.275,0.052000000000000005,5.569706654399218e-10,1.6e-10,3e-11,13.23235551466406,13.23235551466406,reject,8.206980794298627e-10,0.3788025910221127,0.3030420728176902,0.17046116595995073,0.6786547689094731
0.39999999999999997,6.275000000000001e-10,6.275,0.054,5.385413913611803e-10,1.6e-10,3e-11,12.61804637870601,12.61804637870601,reject,8.053565756643427e-10,0.3963523526075181,0.3170818820860145,0.17835855867338316,0.6686993160972639
0.39999999999999997,6.275000000000001e-10,6.275,0.056,5.211355565673593e-10,1.6e-10,3e-11,12.037851885578643,12.037851885578643,reject,7.908444577312031e-10,0.41403262205384744,0.331226097643078,0.18631467992423134,0.6589608759001836
0.39999999999999997,6.275000000000001e-10,6.275,0.058,5.046693135943394e-10,1.6e-10,3e-11,11.488977119811317,11.488977119811317,reject,7.770895918054063e-10,0.43183965558887494,0.3454717244711,0.19432784501499373,0.6494351731334416
0.39999999999999997,6.275000000000001e-10,6.275,0.06,4.89068143609062e-10,1.6e-10,3e-11,10.96893812030207,10.96893812030207,reject,7.640283323079168e-10,0.44976994276469595,0.35981595421175677,0.2023964742441132,0.6401178109870918
0.39999999999999997,6.275000000000001e-10,6.275,0.062,4.742655392511974e-10,1.6e-10,3e-11,10.475517975039914,10.475517975039914,reject,7.51604279397689e-10,0.46782018459004665,0.37425614767203735,0.210519083065521,0.6310043093837335
0.39999999999999997,6.275000000000001e-10,6.275,0.064,4.602019111805727e-10,1.6e-10,3e-11,10.006730372685757,10.006730372685757,reject,7.397672517647969e-10,0.48598727435450223,0.3887898194836018,0.218694273459526,0.622090137246154
0.39999999999999997,6.275000000000001e-10,6.275,0.066,4.4682367438485426e-10,1.6e-10,3e-11,9.56078914616181,9.56078914616181,reject,7.284724319792983e-10,0.5042682807390493,0.40341462459123945,0.22692072633257218,0.6133707396048065
0.39999999999999997,6.275000000000001e-10,6.275,0.068,4.340824800152419e-10,1.6e-10,3e-11,9.13608266717473,9.13608266717473,reject,7.176796511527413e-10,0.5226604328790998,0.4181283463032799,0.23519719479559492,0.6048415603229325
0.39999999999999997,6.275000000000001e-10,6.275,0.07,4.2193456586237314e-10,1.6e-10,3e-11,8.731152195412438,8.731152195412438,reject,7.073527868463716e-10,0.541161107103221,0.4329288856825768,0.24352249819644944,0.5964980610926923
0.39999999999999997,6.275000000000001e-10,6.275,0.072,4.103402041885857e-10,1.6e-10,3e-11,8.344673472952858,8.344673472952858,reject,6.974592536301653e-10,0.5597678151168913,0.4478142520935131,0.2518955168026011,0.5883357372532226
0.39999999999999997,6.275000000000001e-10,6.275,0.074,3.9926322994519643e-10,1.6e-10,3e-11,7.975440998173216,7.975440998173216,reject,6.879695699012971e-10,0.5784781934379062,0.462782554750325,0.2603151870470578,0.5803501308967469
0.39999999999999997,6.275000000000001e-10,6.275,0.076,3.886706357487896e-10,1.6e-10,3e-11,7.622354524959653,7.622354524959653,reject,6.788569878281181e-10,0.597289993920478,0.4778319951363824,0.2687804972642151,0.5725368416583174
0.39999999999999997,6.275000000000001e-10,6.275,0.078,3.785322226052321e-10,1.6e-10,3e-11,7.2844074201744045,7.2844074201744045,reject,6.700971758284342e-10,0.616201075230042,0.4929608601840336,0.2772904838535189,0.5648915355258088
0.39999999999999997,6.275000000000001e-10,6.275,0.08,3.688202974284073e-10,1.6e-10,3e-11,6.960676580946911,6.960676580946911,reject,6.616679449897149e-10,0.6352093951513678,0.5081675161210942,0.2858442278181155,0.5574099519573074
0.39999999999999997,6.275000000000001e-10,6.275,0.08199999999999999,3.595094100318347e-10,1.6e-10,3e-11,6.650313667727824,6.650313667727824,reject,6.53549012420654e-10,0.6543130036296563,0.523450402903725,0.2944408516333453,0.550087909551362
0.39999999999999997,6.275000000000001e-10,6.275,0.08399999999999999,3.5057612357231356e-10,1.6e-10,3e-11,6.352537452410452,6.352537452410452,reject,6.457217957831689e-10,0.6735100364585447,0.5388080291668358,0.3030795164063451,0.5429213104803354
0.39999999999999997,6.275000000000001e-10,6.275,0.086,3.41998813468619e-10,1.6e-10,3e-11,6.066627115620633,6.066627115620633,reject,6.381692342630743e-10,0.6927987095408595,0.5542389676326877,0.3117594192933868,0.5359061438672172
0.39999999999999997,6.275000000000001e-10,6.275,0.088,3.3375749066072125e-10,1.6e-10,3e-11,5.791916355357375,5.791916355357375,reject,6.308756320507038e-10,0.7121773136579954,0.5697418509263964,0.3204797911460979,0.5290384882608637
0.39999999999999997,6.275000000000001e-10,6.275,0.09,3.258336457585852e-10,1.6e-10,3e-11,5.527788191952841,5.527788191952841,reject,6.238265210613266e-10,0.731644209692276,0.5853153677538208,0.3292398943615242,0.5223145133429706
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.05,5.920695302658813e-10,1.6e-10,3e-11,14.402317675529376,14.402317675529376,reject,8.604551081241099e-10,0.3626406212631201,0.2901124970104961,0.16318827956840404,0.6880888086731919
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.052000000000000005,5.719745919062537e-10,1.6e-10,3e-11,13.732486396875123,13.732486396875123,reject,8.437456513260434e-10,0.38011626847135593,0.3040930147770848,0.17105232081211016,0.6778993065117784
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.054,5.530297895108711e-10,1.6e-10,3e-11,13.100992983695706,13.100992983695706,reject,8.279733138350723e-10,0.39772689216958934,0.3181815137356715,0.1789771014763152,0.6679319010286745
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.056,5.351376326486363e-10,1.6e-10,3e-11,12.504587754954546,12.504587754954546,reject,8.130536537255671e-10,0.41546847632658507,0.33237478106126805,0.1869608143469633,0.6581824338363569
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.058,5.18211869304473e-10,1.6e-10,3e-11,11.940395643482434,11.940395643482434,reject,7.989125114463915e-10,0.4333372641868133,0.34666981134945063,0.19500176888406598,0.6486465812962124
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.06,5.021758427193885e-10,1.6e-10,3e-11,11.40586142397962,11.40586142397962,reject,7.854844540668696e-10,0.4513297331282284,0.36106378650258275,0.20309837990770277,0.6393199001194204
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.062,4.869611367897659e-10,1.6e-10,3e-11,10.898704559658864,10.898704559658864,reject,7.727114978755601e-10,0.46944257271875106,0.37555405817500087,0.21124915772343797,0.6301978657346026
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.064,4.725064515035037e-10,1.6e-10,3e-11,10.416881716783458,10.416881716783458,reject,7.605420523264526e-10,0.4876726654739664,0.39013813237917316,0.21945269946328488,0.6212759045448372
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.066,4.587566632273011e-10,1.6e-10,3e-11,9.958555440910038,9.958555440910038,reject,7.489300413867579e-10,0.5060170699091235,0.40481365592729884,0.2277076814591056,0.6125494210084607
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.068,4.4566203464633666e-10,1.6e-10,3e-11,9.522067821544555,9.522067821544555,reject,7.378341681096465e-10,0.5244730055503487,0.419578404440279,0.2360128524976569,0.6040138203251502
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.07,4.331775467090264e-10,1.6e-10,3e-11,9.105918223634212,9.105918223634212,reject,7.272172956339772e-10,0.5430378396273855,0.4344302717019084,0.24436702783232347,0.5956645273836463
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.072,4.2126233069149305e-10,1.6e-10,3e-11,8.708744356383102,8.708744356383102,reject,7.170459234367583e-10,0.5617090752163723,0.4493672601730978,0.2527690838473675,0.5874970025244797
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.074,4.0987918293049856e-10,1.6e-10,3e-11,8.329306097683286,8.329306097683286,reject,7.07289741986627e-10,0.58048434063861,0.464387472510888,0.2612179532873745,0.5795067545858007
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.076,3.989941482133082e-10,1.6e-10,3e-11,7.966471607110273,7.966471607110273,reject,6.979212522955852e-10,0.5993613799518005,0.4794891039614404,0.2697126209783102,0.5716893516294949
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.078,3.8857616050146814e-10,1.6e-10,3e-11,7.619205350048938,7.619205350048938,reject,6.889154394803518e-10,0.618338044395287,0.4946704355162296,0.27825211997787913,0.5640404296854934
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.08,3.7859673178186375e-10,1.6e-10,3e-11,7.286557726062125,7.286557726062125,reject,6.802494914996601e-10,0.63741228467149,0.5099298277371921,0.2868355281021705,0.5565556998024642
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.08199999999999999,3.690296815156753e-10,1.6e-10,3e-11,6.96765605052251,6.96765605052251,reject,6.719025558600476e-10,0.656582143962872,0.5252657151702976,0.2954619647832924,0.5492309536511741
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.08399999999999999,3.598509004935757e-10,1.6e-10,3e-11,6.661696683119191,6.661696683119191,reject,6.638555283777208e-10,0.675845751598051,0.5406766012784409,0.304130588219123,0.5420620678914156
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.086,3.5103814397892367e-10,1.6e-10,3e-11,6.36793813263079,6.36793813263079,reject,6.560908691215677e-10,0.6952013172926516,0.5561610538341213,0.3128405927816932,0.5350450074833757
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.088,3.425708498869734e-10,1.6e-10,3e-11,6.085694996232448,6.085694996232448,reject,6.485924414982634e-10,0.714647125900543,0.5717177007204345,0.3215912066552444,0.5281758280988087
0.39999999999999997,6.362500000000001e-10,6.362500000000001,0.09,3.344299784510514e-10,1.6e-10,3e-11,5.814332615035046,5.814332615035046,reject,6.413453711174805e-10,0.7341815326196317,0.5873452260957054,0.3303816896788343,0.521450677765617
0.39999999999999997,6.45e-10,6.45,0.05,6.078178478122691e-10,1.6e-10,3e-11,14.927261593742305,14.927261593742305,reject,8.84284587710766e-10,0.36388104218208045,0.29110483374566437,0.1637464689819362,0.6873554693357108
0.39999999999999997,6.45e-10,6.45,0.052000000000000005,5.871679659246747e-10,1.6e-10,3e-11,14.238932197489158,14.238932197489158,reject,8.671123785204897e-10,0.38141646525958867,0.30513317220767094,0.1716374093668149,0.6771532508006977
0.39999999999999997,6.45e-10,6.45,0.054,5.677005985742512e-10,1.6e-10,3e-11,13.590019952475043,13.590019952475043,reject,8.509032412584133e-10,0.3990873265174069,0.31926986121392553,0.17958929693283313,0.6671740934194474
0.39999999999999997,6.45e-10,6.45,0.056,5.493154995020914e-10,1.6e-10,3e-11,12.977183316736381,12.977183316736381,reject,8.355703954607037e-10,0.41688959618736915,0.33351167694989536,0.18760031828431611,0.6574137888157447
0.39999999999999997,6.45e-10,6.45,0.058,5.319239773570114e-10,1.6e-10,3e-11,12.397465911900383,12.397465911900383,reject,8.210376277985278e-10,0.43481950466387337,0.3478556037310987,0.19566877709874303,0.6478679653005365
0.39999999999999997,6.45e-10,6.45,0.06,5.154472065108184e-10,1.6e-10,3e-11,11.84824021702728,11.84824021702728,reject,8.072376932389037e-10,0.45287351727566083,0.3622988138205287,0.20379308277404737,0.6385321335066433
0.39999999999999997,6.45e-10,6.45,0.062,4.998148344813556e-10,1.6e-10,3e-11,11.32716114937852,11.32716114937852,reject,7.941110022670713e-10,0.47104831226724037,0.37683864981379234,0.21197174052025816,0.6294017247644939
0.39999999999999997,6.45e-10,6.45,0.064,4.849638258128635e-10,1.6e-10,3e-11,10.832127527095452,10.832127527095452,reject,7.816045355862914e-10,0.48934076149076694,0.39147260919261356,0.22020334267084513,0.6204721233469891
