Z,N,A,symbol,parity,is_magic_any,A13,I_asym,radius_rms_obs_fm,sigma_radius_rms_obs_fm,weight,radius_source_merge,n_iaea_measurements,J_from_obs_radius_MeV,J_stored_MeV,J_rel_diff,B_obs_MeV,C_required,radius_pred_a13_fm,radius_pred_a13_i_fm,resid_radius_a13_fm,resid_radius_a13_i_fm,A_band,neutron_skin_proxy_fm,B_pred_from_radius_a13_MeV,B_pred_from_radius_a13_i_MeV,resid_B_from_radius_a13_MeV,resid_B_from_radius_a13_i_MeV
82,102,184,Pb,ee,True,5.68773395970313,0.10869565217391304,5.392999999999999,0.0029,118906.06420927469,main,1,0.1713296310814037,0.1713296310814036,6.480040945734938e-16,1432.0216576,4179.141834840016,5.418868712440011,5.517856659062138,-0.025868712440011876,-0.12485665906213939,A_101_plus,0.18976126528464637,1398.5916583694964,1277.719952854792,-33.429999230503654,-154.3017047452081
75,110,185,Re,oe,False,5.698019215305065,0.1891891891891892,5.3596,0.0172,3380.2055164954027,main,1,0.1766354158360407,0.1766354158360407,0.0,1478.3368685,4184.712509387826,5.428667773045806,5.387651961311266,-0.06906777304580558,-0.02805196131126575,A_101_plus,0.33028717525219536,1387.9808542734775,1440.9501385099677,-90.35601422652257,-37.386729990032336
77,108,185,Ir,oe,False,5.698019215305065,0.16756756756756758,5.3854,0.1061,88.83195747436531,main,1,0.17252275373355896,0.17252275373355896,0.0,1473.288681,4269.838757835157,5.428667773045806,5.425399067054374,-0.0432677730458062,-0.03999906705437439,A_101_plus,0.2925400695090873,1416.2154349707087,1420.4487897779447,-57.07324602929134,-52.83989122205526
78,107,185,Pt,eo,False,5.698019215305065,0.15675675675675677,5.4148,0.0028,127551.02040816327,main,1,0.16795283550049006,0.16795283550049006,0.0,1468.8589115,4372.831536671835,5.428667773045806,5.444272619925928,-0.01386777304580633,-0.029472619925928534,A_101_plus,0.2736665166375333,1450.3759668669952,1429.8558041089157,-18.482944633004763,-39.00310739108431
79,106,185,Au,oe,False,5.698019215305065,0.14594594594594595,5.4296,0.0041,59488.39976204639,main,1,0.1656983420981212,0.1656983420981212,0.0,1463.246585,4415.392955873731,5.428667773045806,5.463146172797482,0.0009322269541938155,-0.0335461727974824,A_101_plus,0.25479296376597926,1464.4926916958605,1419.1040735223369,1.2461066958603624,-44.14251147766322
80,105,185,Hg,eo,False,5.698019215305065,0.13513513513513514,5.439700000000001,0.0031,104058.2726326743,main,1,0.1641772006005685,0.16417720060056862,-6.762345932102045e-16,1456.7897335,4436.638364434856,5.428667773045806,5.482019725669036,0.011032226954195146,-0.04231972566903508,A_101_plus,0.23591941089442525,1471.539345500132,1401.5684302735228,14.749612000131947,-55.221303226477175
81,104,185,Tl,oe,False,5.698019215305065,0.12432432432432433,5.3896,0.0098,10412.328196584756,preliminary,1,0.17186237307327126,0.16793576826807205,0.02338158717284851,1449.581486,4315.8807112671375,5.428667773045806,5.50089327854059,-0.03906777304580622,-0.11129327854059046,A_101_plus,0.2170458580228712,1431.4865795746873,1340.1243516862182,-18.09490642531273,-109.45713431378181
82,103,185,Pb,eo,True,5.698019215305065,0.11351351351351352,5.3984,0.0028,127551.02040816327,main,1,0.17048690361661514,0.17048690361661514,0.0,1440.582605,4224.906941355245,5.428667773045806,5.519766831412144,-0.0302677730458063,-0.12136683141214455,A_101_plus,0.1981723051513172,1401.312499373116,1289.4609783193534,-39.27010562688406,-151.1216266806466
74,112,186,W,ee,False,5.708267473384861,0.20430107526881722,5.3743,0.0026,147928.99408284025,main,1,0.17428028620462066,0.17428028620462066,0.0,1485.8800836,4262.903498607536,5.438431585041774,5.371553660930333,-0.06413158504177385,0.0027463390696667034,A_101_plus,0.3566695609866257,1401.3652809431007,1489.6109850689893,-84.51480265689929,3.7309014689892592
76,110,186,Os,ee,False,5.708267473384861,0.1827956989247312,5.3909,0.0017,346020.76124567474,main,1,0.17165848228222347,0.17165848228222347,0.0,1484.8068264,4324.886270282966,5.438431585041774,5.409097825244715,-0.04753158504177346,-0.018197825244715027,A_101_plus,0.31912539667224404,1421.7411830180465,1460.3377645137332,-63.06564338195358,-24.4690618862669
77,109,186,Ir,oo,False,5.708267473384861,0.17204301075268819,5.39,0.1061,88.83195747436531,main,1,0.1717996116647768,0.1717996116647768,0.0,1480.1967978,4307.9165996260435,5.438431585041774,5.427869907401906,-0.04843158504177403,-0.03786990740190621,A_101_plus,0.3003533145150532,1416.1626595315502,1429.886419957389,-64.03413826844985,-50.31037784261093
78,108,186,Pt,ee,False,5.708267473384861,0.16129032258064516,5.4037,0.0036,77160.49382716049,main,1,0.1696638130707581,0.1696638130707581,0.0,1478.1065484,4355.986470089404,5.438431585041774,5.446641989559097,-0.03473158504177398,-0.04294198955909767,A_101_plus,0.28158123235786237,1431.9649050078528,1421.269403354334,-46.141643392147216,-56.83714504566615
79,107,186,Au,oo,False,5.708267473384861,0.15053763440860216,5.4354,0.0039,65746.21959237344,main,1,0.16482310076400622,0.16482310076400622,0.0,1471.1746074,4462.889608861407,5.438431585041774,5.465414071716288,-0.003031585041774143,-0.03001407171628845,A_101_plus,0.2628091502006716,1467.1077007919616,1431.4021299449282,-4.06690660803838,-39.772477455071794
80,106,186,Hg,ee,False,5.708267473384861,0.13978494623655913,5.4017,0.0043,54083.28826392644,main,1,0.1699739454007615,0.1699739454007615,0.0,1467.216453,4316.003989730966,5.438431585041774,5.484186153873479,-0.03673158504177376,-0.08248615387347868,A_101_plus,0.2440370680434807,1418.821267147271,1360.7645351410417,-48.3951858527289,-106.45191785895827
82,104,186,Pb,ee,True,5.708267473384861,0.11827956989247312,5.4027,0.0027,137174.2112482853,main,1,0.16981880843821165,0.16981880843821165,0.0,1451.793612,4274.53715331018,5.438431585041774,5.52173031818786,-0.03573158504177343,-0.11903031818785959,A_101_plus,0.2064929037290991,1405.189669601228,1302.2713932115178,-46.603942398772006,-149.52221878848218
75,112,187,Re,oe,False,5.718479064871316,0.19786096256684493,5.369799999999999,0.0173,3341.240936883959,main,1,0.1749978897142215,0.1749978897142214,6.344208072669879e-16,1491.8770053,4262.557130649676,5.448160463713352,5.393044123707456,-0.07836046371335303,-0.023244123707456765,A_101_plus,0.34542638878552745,1388.8582477331015,1460.5458339351558,-103.01875756689856,-31.331171364844295
76,111,187,Os,eo,False,5.718479064871316,0.18716577540106952,5.3933,0.0018,308641.97530864197,main,1,0.17128270379435137,0.17128270379435137,0.0,1491.0971218,4352.736992026553,5.448160463713352,5.411715820398565,-0.05486046371335185,-0.018415820398565153,A_101_plus,0.3267546920944178,1418.2413247016473,1466.2325049099466,-72.8557970983527,-24.864616890053412
77,110,187,Ir,oe,False,5.718479064871316,0.17647058823529413,5.3812,0.1061,88.83195747436531,main,1,0.1731856719045808,0.1731856719045808,0.0,1488.6451404,4297.829964883558,5.448160463713352,5.430387517089675,-0.06696046371335207,-0.04918751708967495,A_101_plus,0.30808299540330825,1400.3511064198267,1423.262758806501,-88.29403398017325,-65.38238159349885
78,109,187,Pt,eo,False,5.718479064871316,0.1657754010695187,5.4063,0.0037,73046.01899196493,main,1,0.16926148685337483,0.16926148685337483,0.0,1484.9987713,4386.70012566533,5.448160463713352,5.449059213780784,-0.04186046371335195,-0.0427592137807844,A_101_plus,0.2894112987121987,1429.3074469440694,1428.1349341387054,-55.69132435593065,-56.86383716129467
79,108,187,Au,oe,False,5.718479064871316,0.15508021390374332,5.4018,0.0058,29726.51605231867,main,1,0.1699584253290416,0.1699584253290416,0.0,1480.5598401000002,4355.652969935495,5.448160463713352,5.467730910471894,-0.04636046371335212,-0.06593091047189414,A_101_plus,0.2707396020210891,1419.1914304351099,1394.0553123271393,-61.36840966489035,-86.50452777286091
80,107,187,Hg,eo,False,5.718479064871316,0.1443850267379679,5.4046,0.0042,56689.34240362813,main,1,0.1695244381970415,0.1695244381970415,0.0,1474.8672235,4350.01360035694,5.448160463713352,5.486402607163003,-0.04356046371335154,-0.08180260716300314,A_101_plus,0.25206790532997947,1417.3539688572052,1368.714251207991,-57.513254642794664,-106.15297229200883
82,105,187,Pb,eo,True,5.718479064871316,0.12299465240641712,5.4079,0.0026,147928.99408284025,main,1,0.1690143758314498,0.1690143758314498,0.0,1460.170987,4319.665057533806,5.448160463713352,5.523746000545223,-0.040260463713352124,-0.11584600054522287,A_101_plus,0.2147245119477603,1407.4655796310494,1313.599960088016,-52.705407368950546,-146.57102691198406
76,112,188,Os,ee,False,5.728654315982437,0.19148936170212766,5.3993,0.0011,826446.2809917355,main,1,0.17034685259317156,0.17034685259317156,0.0,1499.0867328,4400.101058456808,5.457854719857877,5.414378510850644,-0.058554719857876414,-0.01507851085064349,A_101_plus,0.3343028247993345,1421.0388387186442,1478.587857759153,-78.04789408135571,-20.498875040846997
77,111,188,Ir,oo,False,5.728654315982437,0.18085106382978725,5.3838,0.1061,88.83195747436531,main,1,0.17277499425316392,0.17277499425316392,0.0,1495.5120256,4327.918030223328,5.457854719857877,5.432950890006163,-0.0740547198578767,-0.04915089000616302,A_101_plus,0.3157304456438159,1397.7268999123855,1429.8758670500283,-97.78512568761448,-65.6361585499717
78,110,188,Pt,ee,False,5.728654315982437,0.1702127659574468,5.4053,0.0034,86505.19031141869,main,1,0.16941611467810508,0.16941611467810508,0.0,1494.2057075999999,4409.868891277045,5.457854719857877,5.451523269161681,-0.052554719857876186,-0.04622326916168085,A_101_plus,0.2971580664882973,1424.193418493804,1432.4511246438626,-70.0122891061958,-61.754582956137256
79,109,188,Au,oo,False,5.728654315982437,0.1595744680851064,5.4049,0.0055,33057.85123966943,main,1,0.16947800535338572,0.16947800535338572,0.0,1487.9736956000002,4389.872575197483,5.457854719857877,5.4700956483172,-0.05295471985787703,-0.06519564831720004,A_101_plus,0.2785856873327787,1417.735489141082,1401.9769534394875,-70.23820645891806,-85.99674216051267
80,108,188,Hg,ee,False,5.728654315982437,0.14893617021276595,5.4085,0.004,62500.0,main,1,0.16892180223662123,0.16892180223662123,0.0,1485.018392,4395.579411116586,5.457854719857877,5.488668027472718,-0.04935471985787654,-0.0801680274727179,A_101_plus,0.26001330817726015,1419.578545784441,1380.1933042222665,-65.43984621555887,-104.82508777773342
81,107,188,Tl,oo,False,5.728654315982437,0.13829787234042554,5.4017,0.0072,19290.123456790123,main,1,0.1699739454007615,0.1699739454007615,0.0,1476.3740956000001,4342.942361310235,5.457854719857877,5.507240406628237,-0.05615471985787668,-0.10554040662823727,A_101_plus,0.24144092902174158,1402.5790971043634,1340.7341656944552,-73.79499849563672,-135.63992990554493
82,106,188,Pb,ee,True,5.728654315982437,0.1276595744680851,5.4139,0.0025,160000.0,main,1,0.16809091827774122,0.16809091827774122,0.0,1471.0663668,4375.805611250564,5.457854719857877,5.525812785783756,-0.04395471985787669,-0.11191278578375563,A_101_plus,0.22286854986622295,1413.1924793679298,1328.1632439692332,-57.873887432070205,-142.90312283076673
76,113,189,Os,eo,False,5.738793548317167,0.19576719576719576,5.4016,0.0012,694444.4444444446,main,1,0.1699894668897259,0.1699894668897259,0.0,1505.0075481000001,4426.767068680542,5.4675146598719655,5.417084931027085,-0.06591465987196532,-0.015484931027084592,A_101_plus,0.34177108308409326,1417.0956443673329,1483.8769218182224,-87.91190373266727,-21.130626281777722
77,112,189,Ir,oe,False,5.738793548317167,0.18518518518518517,5.3898,0.1061,88.83195747436531,main,1,0.17183098950356707,0.17183098950356707,0.0,1503.6880446,4375.48561218285,5.4675146598719655,5.435559043626225,-0.07771465987196535,-0.04575904362622474,A_101_plus,0.3232969704849531,1400.6794364412733,1442.152757121088,-103.0086081587267,-61.535287478912096
78,111,189,Pt,eo,False,5.738793548317167,0.1746031746031746,5.406,0.0035,81632.65306122448,main,1,0.16930786037623785,0.16930786037623785,0.0,1500.9254505,4432.533277440948,5.4675146598719655,5.454033156225365,-0.061514659871965804,-0.0480331562253653,A_101_plus,0.3048228578858129,1418.9415217745034,1436.5171121887615,-81.98392872549653,-64.40833831123837
79,110,189,Au,oe,False,5.738793548317167,0.164021164021164,5.4084,0.0052,36982.24852071006,main,1,0.1689372276471633,0.1689372276471633,0.0,1497.2556564000001,4431.396434204304,5.4675146598719655,5.472507268824505,-0.05911465987196518,-0.06410726882450479,A_101_plus,0.2863487452866727,1418.5775957820165,1412.1251810964932,-78.67806061798365,-85.13047530350696
80,109,189,Hg,eo,False,5.738793548317167,0.15343915343915343,5.41,0.004,62500.0,main,1,0.16869059002308726,0.16869059002308726,0.0,1492.5177288,4423.832202483054,5.4675146598719655,5.490981381423645,-0.05751465987196536,-0.08098138142364508,A_101_plus,0.26787463268753253,1416.1561356828379,1386.1334173547896,-76.3615931171621,-106.38431144521041
82,107,189,Pb,eo,True,5.738793548317167,0.13227513227513227,5.4177,0.0024,173611.11111111115,main,1,0.167508673253949,0.167508673253949,0.0,1479.1706811000001,4415.206246835725,5.4675146598719655,5.5279296066219255,-0.04981465987196554,-0.11022960662192549,A_101_plus,0.2309264074892522,1413.394796767398,1337.5344377097674,-65.77588433260212,-141.63624339023272
76,114,190,Os,ee,False,5.748897078944831,0.2,5.4062,0.0013,591715.976331361,main,1,0.16927694328285336,0.16927694328285336,0.0,1512.799893,4468.416854834703,5.477140585836738,5.41983413793061,-0.07094058583673757,-0.013634137930609747,A_101_plus,0.3491607281237494,1417.9106310659563,1494.0827416627624,-94.88926193404382,-18.717151337237738
78,112,190,Pt,ee,False,5.748897078944831,0.17894736842105263,5.4108,0.003,111111.11111111111,main,1,0.16856740627214853,0.16856740627214853,0.0,1509.833879,4478.427687741736,5.477140585836738,5.456587898785742,-0.06634058583673763,-0.04578789878574163,A_101_plus,0.31240696726861783,1421.0872519735042,1448.00893284665,-88.74662702649584,-61.82494615335008
79,111,190,Au,oo,False,5.748897078944831,0.16842105263157894,5.4109,0.0049,41649.312786339025,main,1,0.16855201462945396,0.16855201462945396,0.0,1504.578555,4463.247022907668,5.477140585836738,5.474964779213307,-0.06624058583673786,-0.06406477921330733,A_101_plus,0.2940300868410521,1416.270148566604,1419.0867739544794,-88.30840643339616,-85.49178104552061
80,110,190,Hg,ee,False,5.748897078944831,0.15789473684210525,5.4158,0.0037,73046.01899196493,main,1,0.16779954322566676,0.16779954322566676,0.0,1502.333306,4476.571500494412,5.477140585836738,5.493341659640873,-0.06134058583673774,-0.07754165964087267,A_101_plus,0.2756532064134863,1420.4982497123606,1399.638587925758,-81.83505628763942,-102.69471807424202
81,109,190,Tl,oo,False,5.748897078944831,0.14736842105263157,5.4121,0.0056,31887.755102040817,main,1,0.1683674245007165,0.1683674245007165,0.0,1494.546555,4438.348330836526,5.477140585836738,5.511718540068438,-0.065040585836738,-0.0996185400684384,A_101_plus,0.25727632598592054,1408.3693368620934,1364.5960788949335,-86.1772181379065,-129.9504761050664
82,108,190,Pb,ee,True,5.748897078944831,0.1368421052631579,5.4222,0.0023,189035.91682419658,main,1,0.16682178033191483,0.16682178033191483,0.0,1489.814586,4465.287994876357,5.477140585836738,5.530095420496004,-0.054940585836737554,-0.10789542049600431,A_101_plus,0.23889944555835482,1416.9177864092953,1350.0335566060837,-72.89679959070463,-139.78102939391624
77,114,191,Ir,oe,False,5.758965220492401,0.193717277486911,5.3968,0.1061,88.83195747436531,main,1,0.17073616757875018,0.17073616757875018,0.0,1518.0898504000002,4445.718420204665,5.4867327956009575,5.440905876912022,-0.08993279560095768,-0.04410587691202217,A_101_plus,0.3381923282874012,1398.405698675945,1458.1647128895795,-119.68415172405525,-59.925137510420655
78,113,191,Pt,eo,False,5.758965220492401,0.18324607329842932,5.410199999999999,0.0031,104058.2726326743,main,1,0.1686597856486584,0.1686597856486583,6.58261849649154e-16,1516.2970289,4495.135052699096,5.4867327956009575,5.459186543305935,-0.07653279560095871,-0.048986543305936436,A_101_plus,0.31991166189348763,1413.9497556669423,1449.966221719227,-102.34727323305765,-66.33080718077304
79,112,191,Au,oe,False,5.758965220492401,0.17277486910994763,5.4147,0.0046,47258.979206049145,main,1,0.167968172428021,0.167968172428021,0.0,1513.6142429,4505.657890481083,5.4867327956009575,5.477467209699849,-0.07203279560095766,-0.0627672096998495,A_101_plus,0.301630995499574,1417.2597260541122,1429.3015433375012,-96.3545168458877,-84.31269956249866
80,111,191,Hg,eo,False,5.758965220492401,0.16230366492146597,5.4171,0.0037,73046.01899196493,main,1,0.16760047241689152,0.16760047241689152,0.0,1509.6258382,4503.644340706086,5.4867327956009575,5.495747876093763,-0.06963279560095792,-0.078647876093763,A_101_plus,0.2833503291056605,1416.626361721561,1405.0126828400655,-92.99947647843919,-104.61315535993458
81,110,191,Tl,oe,False,5.758965220492401,0.1518324607329843,5.4169,0.0048,43402.77777777779,main,1,0.16763108331614618,0.16763108331614618,0.0,1504.5345995,4487.636092712299,5.4867327956009575,5.514028542487676,-0.06983279560095745,-0.09712854248767577,A_101_plus,0.26506966271174687,1411.59094942046,1376.8426141887785,-92.94365007954002,-127.69198531122152
82,109,191,Pb,eo,True,5.758965220492401,0.14136125654450263,5.4229,0.0026,147928.99408284025,main,1,0.16671518376995018,0.16671518376995018,0.0,1497.7605362000002,4491.97398320586,5.4867327956009575,5.53230920888159,-0.06383279560095723,-0.10940920888158967,A_101_plus,0.24678899631783333,1412.955437724276,1355.3591995978313,-84.80509847572421,-142.40133660216884
76,116,192,Os,ee,False,5.768998281229633,0.20833333333333334,5.4126,0.0015,444444.44444444444,main,1,0.16829057162338393,0.16829057162338393,0.0,1526.116992,4534.172583997411,5.496291582862138,5.425457249098241,-0.08369158286213807,-0.012857249098241041,A_101_plus,0.36370909179557226,1413.834546383225,1508.3046837267664,-112.28244561677502,-17.81230827323361
78,114,192,Pt,ee,False,5.768998281229633,0.1875,5.4169,0.0028,127551.02040816327,main,1,0.16763108331614618,0.16763108331614618,0.0,1524.9585216,4548.555349737802,5.496291582862138,5.4618281582777986,-0.07939158286213832,-0.0449281582777985,A_101_plus,0.327338182616015,1418.3193450316203,1463.6628498533928,-106.63917656837975,-61.29567174660724
79,113,192,Au,oo,False,5.768998281229633,0.17708333333333334,5.4179,0.0044,51652.89256198347,main,1,0.16747808470784015,0.16747808470784015,0.0,1520.6598336,4539.877071835218,5.496291582862138,5.480013612867577,-0.07839158286213799,-0.06211361286757633,A_101_plus,0.3091527280262364,1415.6133057544453,1436.8119320683315,-105.04652784555469,-83.84790153166841
80,112,192,Hg,ee,False,5.768998281229633,0.16666666666666666,5.4232,0.0035,81632.65306122448,main,1,0.16666952038273958,0.16666952038273958,0.0,1519.1167872,4557.272330632209,5.496291582862138,5.498199067457356,-0.0730915828621388,-0.07499906745735618,A_101_plus,0.2909672734364578,1421.0374525805414,1418.5644783356543,-98.07933461945868,-100.55230886434583
81,111,192,Tl,oo,False,5.768998281229633,0.15625,5.4191,0.0051,38446.75124951941,main,1,0.1672946706959407,0.1672946706959407,0.0,1512.1952064,4519.555823593526,5.496291582862138,5.516384522047134,-0.07719158286213812,-0.09728452204713367,A_101_plus,0.2727818188466792,1409.2767840942122,1383.6559675361545,-102.91842230578777,-128.5392388638454
82,110,192,Pb,ee,True,5.768998281229633,0.14583333333333334,5.43,0.0025,160000.0,main,1,0.1656378316958189,0.1656378316958189,0.0,1508.0924544,4552.379245006949,5.496291582862138,5.534569976636913,-0.06629158286213865,-0.10456997663691325,A_101_plus,0.2545963642569006,1419.5117026521377,1370.7525632321895,-88.58075174786222,-137.3398911678105
84,108,192,Po,ee,False,5.768998281229633,0.125,5.522,0.0178,3156.1671506122966,main,1,0.15229142908140575,0.15229142908140575,0.0,1492.0424064,4898.642081828665,5.496291582862138,5.57094088581647,0.025708417137861872,-0.04894088581646994,A_101_plus,0.21822545507734334,1527.4825290284898,1426.8321089196968,35.44012262848992,-65.2102974803031
77,116,193,Ir,oe,False,5.778996565152129,0.20207253886010362,5.4032,0.1061,88.83195747436531,main,1,0.16974129306317776,0.16974129306317776,0.0,1532.0599778,4512.926554735762,5.5058172372456875,5.4464206041848415,-0.1026172372456875,-0.04322060418484153,A_101_plus,0.3527789740110421,1395.0226447301056,1472.7734425157128,-137.03733306989443,-59.28653528428731
78,115,193,Pt,eo,False,5.778996565152129,0.19170984455958548,5.4191,0.0027,137174.2112482853,main,1,0.1672946706959407,0.1672946706959407,0.0,1531.2209875,4576.418905426478,5.5058172372456875,5.464511833621305,-0.08671723724568725,-0.045411833621304964,A_101_plus,0.33468774457457834,1414.6492142978616,1469.0246477290564,-116.5717732021385,-62.19633977094372
79,114,193,Au,oe,False,5.778996565152129,0.18134715025906736,5.4220999999999995,0.0042,56689.34240362813,main,1,0.16683701397502612,0.16683701397502607,3.32726832665366e-16,1529.3638064,4583.406793138036,5.5058172372456875,5.482603063057769,-0.08371723724568803,-0.060503063057769424,A_101_plus,0.3165965151381147,1416.8092896897876,1447.1626612842006,-112.55451671021228,-82.20114511579936
80,113,193,Hg,eo,False,5.778996565152129,0.17098445595854922,5.4238,0.0035,81632.65306122448,main,1,0.16657823112657857,0.16657823112657857,0.0,1526.238789,4581.147184352828,5.5058172372456875,5.500694292494233,-0.08201723724568755,-0.07689429249423263,A_101_plus,0.29850528570165097,1416.1108060372478,1422.7507481726186,-110.12798296275218,-103.48804082738138
81,112,193,Tl,oe,False,5.778996565152129,0.16062176165803108,5.4243,0.0042,56689.34240362813,main,1,0.16650219494320756,0.16650219494320756,0.0,1521.8714885000002,4570.124402921827,5.5058172372456875,5.518785521930696,-0.08151723724568782,-0.09448552193069659,A_101_plus,0.2804140562651873,1412.7034761111668,1396.0733365773144,-109.1680123888334,-125.79815192268575
82,111,193,Pb,eo,True,5.778996565152129,0.15025906735751296,5.431,0.0023,189035.91682419658,main,1,0.16548665234870163,0.16548665234870163,0.0,1515.8411842,4579.94999199672,5.5058172372456875,5.53687675136716,-0.07481723724568745,-0.1058767513671599,A_101_plus,0.2623228268287236,1415.740733440982,1376.152550983058,-100.10045075901803,-139.68863321694198
84,109,193,Po,eo,False,5.778996565152129,0.12953367875647667,5.5185,0.0189,2799.4736989445983,preliminary,1,0.15277892263651457,0.1565401975267618,-0.024027533819894396,1500.372543,4792.291586138759,5.5058172372456875,5.573059210240087,0.012682762754312904,-0.05455921024008692,A_101_plus,0.22614036795579617,1481.3791453791036,1393.1579072490526,-18.993397620896303,-107.21463575094731
78,116,194,Pt,ee,False,5.788960372062403,0.1958762886597938,5.4236,0.0025,160000.0,main,1,0.16660865532155558,0.16660865532155558,0.0,1539.572748,4620.326432107073,5.515310044382134,5.467236680103083,-0.09171004438213348,-0.043636680103082526,A_101_plus,0.3419615378531566,1415.8952570394815,1479.4333009067025,-123.67749096051853,-60.139447093297576
79,115,194,Au,oo,False,5.788960372062403,0.18556701030927836,5.4252,0.004,62500.0,main,1,0.16636541726519996,0.16636541726519996,0.0,1536.2422336,4617.072041934969,5.515310044382134,5.485234655779564,-0.09011004438213366,-0.060034655779563906,A_101_plus,0.32396356217667466,1414.8979518323827,1454.2932732778195,-121.3442817676173,-81.94896032218048
80,114,194,Hg,ee,False,5.788960372062403,0.17525773195876287,5.4309,0.0033,91827.36455463729,main,1,0.16550176407210201,0.16550176407210201,0.0,1535.4318956,4638.717611889255,5.515310044382134,5.503232631456046,-0.08441004438213362,-0.07233263145604596,A_101_plus,0.3059655865001927,1421.531219045109,1437.2949299036334,-113.90067655489088,-98.13696569636659
81,113,194,Tl,oo,False,5.788960372062403,0.16494845360824742,5.4259,0.0046,47258.979206049145,main,1,0.16625911231224358,0.16625911231224358,0.0,1529.4030934,4599.456451228064,5.515310044382134,5.521230607132528,-0.08941004438213351,-0.09533060713252794,A_101_plus,0.2879676108237108,1409.499668464668,1401.9001557654178,-119.90342493533194,-127.50293763458217
82,112,194,Pb,ee,True,5.788960372062403,0.15463917525773196,5.4372,0.0023,189035.91682419658,main,1,0.1645524153081559,0.1645524153081559,0.0,1525.8911114,4636.489560309634,5.515310044382134,5.53922858280901,-0.07811004438213409,-0.10202858280901062,A_101_plus,0.2699696351472289,1420.8484344604308,1390.152590411654,-105.04267693956922,-135.73852098834595
84,110,194,Po,ee,False,5.788960372062403,0.13402061855670103,5.5167,0.0178,3156.1671506122966,main,1,0.15303024093069306,0.15303024093069306,0.0,1511.1231718000001,4937.335139151951,5.515310044382134,5.575224534161974,0.0013899556178662564,-0.05852453416197356,A_101_plus,0.233973683794265,1513.042316092702,1432.4881006975647,1.919144292701958,-78.6350711024354
78,117,195,Pt,eo,False,5.798889997648997,0.2,5.427,0.0026,147928.99408284025,main,1,0.16609219889592158,0.16609219889592158,0.0,1545.677835,4653.071743509666,5.524770285982506,5.4700018287733805,-0.0977702859825067,-0.04300182877338088,A_101_plus,0.3491607281237494,1413.665323725167,1486.161186230496,-132.01251127483306,-59.516648769503945
79,116,195,Au,oe,False,5.798889997648997,0.18974358974358974,5.4298,0.004,62500.0,main,1,0.16566808413428583,0.16566808413428583,0.0,1544.6686710000001,4661.937992075576,5.524770285982506,5.487907507138701,-0.09497028598250612,-0.0581075071387005,A_101_plus,0.33125504975842884,1416.3590084220853,1464.8456810616804,-128.30966257791488,-79.82298993831978
80,115,195,Hg,eo,False,5.798889997648997,0.1794871794871795,5.4345,0.0032,97656.25,main,1,0.16495861042325569,0.16495861042325569,0.0,1542.3326100000002,4674.907863380509,5.524770285982506,5.505813185504021,-0.09027028598250642,-0.07131318550402099,A_101_plus,0.31334937139310837,1420.2994284988952,1445.0991791508943,-122.03318150110499,-97.23343084910584
81,114,195,Tl,oe,False,5.798889997648997,0.16923076923076924,5.4325,0.0039,65746.21959237344,main,1,0.16526014200667805,0.16526014200667805,0.0,1538.6922135,4655.363945644626,5.524770285982506,5.523718863869342,-0.0922702859825062,-0.09121886386934186,A_101_plus,0.29544369302778795,1414.3617253393654,1415.7202805560944,-124.33048816063456,-122.97193294390559
82,113,195,Pb,eo,True,5.798889997648997,0.15897435897435896,5.4389,0.0045,49382.716049382725,main,1,0.16429717612748615,0.16429717612748615,0.0,1533.4926165,4666.825847664261,5.524770285982506,5.541624542234662,-0.08587028598250601,-0.10272454223466188,A_101_plus,0.2775380146624674,1417.8440042128204,1396.1903292391282,-115.6486122871795,-137.3022872608717
84,111,195,Po,eo,False,5.798889997648997,0.13846153846153847,5.5127,0.0189,2799.4736989445983,preliminary,1,0.1535902071436815,0.15386108420630262,-0.0017605300522770997,1519.3065225,4937.267049486203,5.524770285982506,5.5774358989653035,-0.01207028598250659,-0.06473589896530374,A_101_plus,0.2417266579318265,1500.007652270796,1429.5787423029099,-19.298870229204113,-89.72778019709017
78,118,196,Pt,ee,False,5.808785733563703,0.20408163265306123,5.4307,0.0027,137174.2112482853,main,1,0.16553199165889493,0.16553199165889493,0.0,1553.5998212,4692.747926338735,5.534198239911908,5.472806430420813,-0.10349823991190821,-0.04210643042081319,A_101_plus,0.356286457269132,1413.4982548128582,1494.999965693967,-140.1015663871417,-58.59985550603301
79,117,196,Au,oo,False,5.808785733563703,0.19387755102040816,5.4332,0.0039,65746.21959237344,main,1,0.1651545433076792,0.1651545433076792,0.0,1551.3116388,4696.5454529153985,5.534198239911908,5.4906207532842695,-0.10099823991190782,-0.05742075328426921,A_101_plus,0.33847213440567536,1414.6421042744055,1472.0681989064567,-136.6695345255946,-79.24343989354338
80,116,196,Hg,ee,False,5.808785733563703,0.1836734693877551,5.4385,0.0031,104058.2726326743,main,1,0.1643571967648176,0.1643571967648176,0.0,1551.21652,4719.040451327697,5.534198239911908,5.508435076147726,-0.09569823991190773,-0.06993507614772554,A_101_plus,0.3206578115422188,1421.4178019033657,1455.2531425667596,-129.79871809663427,-95.96337743324034
