T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,residual_1e-8_per_K,z,Cv_basis_low_J_per_molK,contrib_basis_low_1e-8_per_K,Cv_basis_mid_J_per_molK,contrib_basis_mid_1e-8_per_K,Cv_basis_high_J_per_molK,contrib_basis_high_1e-8_per_K
342.0,292.77573568675405,292.9423365101894,0.5,0.16660082343539648,0.33320164687079296,6.424072386463064,-207.88286521660385,8.048633893678348,217.53401373509277,6.182296483836281,283.2911879917005
343.0,293.4251798759402,293.5907416516019,0.5,0.1655617756616586,0.3311235513233172,6.4264095132336445,-207.95849459625816,8.056974608512157,217.7594419505124,6.193177627129417,283.78979429734756
344.0,294.0706463644711,294.2348581845776,0.5,0.16421182010650948,0.32842364021301895,6.428728280106998,-208.03352984997318,8.065256134858652,217.98327045231832,6.2039871246793235,284.28511758223243
345.0,294.71216692997757,294.8747191853475,0.5,0.16255225536992476,0.32510451073984953,6.431028872882044,-208.10797699019864,8.073478987831832,218.2055131627259,6.214725525696687,284.7771830128202
346.0,295.34977306755087,295.51035748112713,0.5,0.1605844135762584,0.3211688271525168,6.433311475082878,-208.18184195577072,8.08164367755015,218.4261838689339,6.225393375297919,285.266015567964
347.0,295.98349599184326,296.1418056509701,0.5,0.15830965912685951,0.31661931825371903,6.435576267991129,-208.25513061295985,8.089750709183999,218.64529622440747,6.235991214518633,285.75164003952256
348.0,296.61336663918013,296.76909602666194,0.5,0.1557293874818271,0.3114587749636542,6.437823430677776,-208.32784875649955,8.09780058300295,218.86286375015527,6.246519580327739,286.2340810330062
349.0,297.23941566968097,297.39226069364776,0.5,0.15284502396679492,0.30569004793358984,6.440053140034475,-208.40000211060052,8.105793794422706,219.07889983599813,6.256979005642131,286.7133629682501
350.0,297.86167346938777,298.0113314919945,0.5,0.14965802260673647,0.29931604521347294,6.4422655708043814,-208.47159632994814,8.113730834051692,219.2934177418286,6.267370019341969,287.189510080114
351.0,298.4801701524004,298.62634001738695,0.5,0.14616986498657858,0.29233972997315716,6.444460895612433,-208.5426370006823,8.121612187737409,219.50643059886343,6.27769314628646,287.6625464192058
352.0,299.0949355630165,299.2373176221536,0.5,0.14238205913709898,0.28476411827419795,6.446639284995251,-208.61312964136482,8.129438336612438,219.71795141088728,6.287948907330221,288.1324958526311
353.0,299.7059992778772,299.84429541632227,0.5,0.13829613844509145,0.2765922768901829,6.44880090743046,-208.68307970392866,8.137209757140159,219.92799305548812,6.29813781934007,288.5993820647628
354.0,300.31339060811337,300.44730426870507,0.5,0.13391366059169454,0.2678273211833891,6.450945929365617,-208.75249257461374,8.144926921160135,220.13656828528406,6.308260395212351,289.0632285580346
355.0,300.9171386014959,301.0463748080078,0.5,0.1292362065119389,0.2584724130238778,6.453074515246623,-208.82137357488628,8.152590295933166,220.34368972914092,6.318317143890639,289.5240586537532
356.0,301.5172720445864,301.6415374239665,0.5,0.12426537938012859,0.24853075876025718,6.455186827545752,-208.88972796234629,8.160200344186055,220.54936989338208,6.328308570383937,289.9818954929307
357.0,302.1138194648871,302.23282226850773,0.5,0.11900280362059155,0.2380056072411831,6.457283026789178,-208.95756093161768,8.167757524156018,220.7536211629889,6.3382351757852335,290.4367620371365
358.0,302.7068091329911,302.82025925693017,0.5,0.11345012393905489,0.22690024787810978,6.459363271584082,-209.02487761522602,8.17526228963477,220.95645580279228,6.348097457290439,290.8886810693639
359.0,303.2962690647301,303.40387806911014,0.5,0.10760900438006674,0.21521800876013347,6.461427718645364,-209.09168308446257,8.182715090012307,221.15788595865578,6.357895908217726,291.33767519491687
360.0,303.8822270233196,303.9837081507245,0.5,0.10148112740487375,0.2029622548097475,6.4634765228218996,-209.15798235023416,8.190116370320307,221.35792365864893,6.367631018027165,291.7837668423097
361.0,304.46471052150133,304.55977871449574,0.5,0.09506819299441326,0.1901363859888265,6.4655098371223785,-209.22378036389915,8.197466571275243,221.556580814212,6.377303272340712,292.22697826418295
362.0,305.04374682368086,305.13211874145134,0.5,0.08837191777043191,0.17674383554086381,6.467527812740801,-209.28908201809267,8.204766129321127,221.75386922131182,6.386913152962485,292.6673315382322
363.0,305.6193629480609,305.7007569822044,0.5,0.08139403414349748,0.16278806828699496,6.469530599081473,-209.3538921475353,8.212015476671935,221.949800561588,6.396461137899345,293.1048485681517
364.0,306.19158566876916,306.26572195824593,0.5,0.07413628947676572,0.14827257895353144,6.471518343783733,-209.41821552983333,8.219215041353682,222.14438640349044,6.405947701381733,293.5395510845889
365.0,306.76044151798,306.82704196325636,0.5,0.06660044527638616,0.13320089055277232,6.4734911927461605,-209.48205688626226,8.226365247246171,222.33763820340735,6.415373313884771,293.9714606461112
366.0,307.3259567880295,307.38474506442606,0.5,0.05878827639656177,0.11757655279312354,6.4754492901505385,-209.54542088254178,8.233466514124387,222.52956730678423,6.424738442149586,294.4005986401836
367.0,307.8881575335232,307.93885910379345,0.5,0.05070157027023123,0.10140314054046246,6.4773927784853305,-209.60831212959602,8.240519257699543,222.7201849492332,6.434043549204879,294.8269862841563
368.0,308.44706957343635,308.4894116995914,0.5,0.0423421261550402,0.0846842523100804,6.479321798568898,-209.6707351843047,8.247523889659792,222.90950225763348,6.4432890943886845,295.25064462626256
369.0,309.00271849320575,309.0364302476082,0.5,0.03371175440247899,0.06742350880495798,6.481236489572245,-209.7326945502388,8.25448081771063,223.097530251223,6.4524755333703245,295.671594546624
370.0,309.55512964681265,309.57994192255643,0.5,0.024812275743791398,0.049624551487582796,6.4831369890415225,-209.7941946783894,8.261390445614886,223.28427984267967,6.461603318172556,296.0898567582662
371.0,310.1043281588568,310.11997367945196,0.5,0.01564552059515358,0.03129104119030716,6.485023432920104,-209.85523996788152,8.268253173232415,223.4697618391939,6.470672897193866,296.5054518081395
372.0,310.6503389266209,310.65655225500177,0.5,0.006213328380894731,0.012426656761789463,6.486895955570381,-209.91583476667967,8.275069396559463,223.6539869435327,6.4796847152309285,296.91840007814875
373.0,311.1931866221248,311.1897041690015,0.5,-0.0034824531233345946,-0.006964906246669189,6.488754689795146,-209.9759833722798,8.281839507767623,223.83696575509236,6.488639213501211,297.32872178618885
374.0,311.7328956941695,311.71945572573725,0.5,-0.01343996843223232,-0.02687993686446464,6.490599766858728,-210.03569003239326,8.288563895242543,224.0187087709448,6.497536829665691,297.7364369871857
375.0,312.26949037037036,312.24583301539514,0.5,-0.023657354975235165,-0.04731470995047033,6.492431316507796,-210.0949589456199,8.295242943622185,224.19922638687154,6.506377997851704,298.14156557414344
376.0,312.8029946591796,312.76886191547845,0.5,-0.03413274370113078,-0.06826548740226156,6.494249466991769,-210.1537942621085,8.301877033834833,224.37852889839112,6.515163148675899,298.5441272791958
377.0,313.3334323518966,313.2885680922283,0.5,-0.04486425966831263,-0.08972851933662526,6.496054345082973,-210.21220008420926,8.308466543136708,224.5566265017754,6.52389270926727,298.94414167466203
378.0,313.86082702466757,313.80497700204785,0.5,-0.05585002261974599,-0.11170004523949198,6.497846076096529,-210.2701804671172,8.31501184514927,224.73352929505802,6.532567103290295,299.341628174107
379.0,314.38520204047256,314.31811389293404,0.5,-0.06708814753853683,-0.13417629507707365,6.4996247839098364,-210.3277394195027,8.321513309896151,224.90924727903263,6.541186750968138,299.7366060334042
380.0,314.9065805511007,314.8280038059099,0.5,-0.07857674519083759,-0.15715349038167517,6.501390590981831,-210.38488090413475,8.327971303839785,225.08379035824245,6.549752069105917,300.1290943518021
381.0,315.424985499113,315.33467157646,0.5,-0.09031392265304049,-0.18062784530608098,6.503143618371958,-210.44160883849463,8.334386189917664,225.25716834196095,6.558263471114041,300.5191120729937
382.0,315.940439619792,315.8381418359688,0.5,-0.10229778382317369,-0.20459556764634737,6.504883985758816,-210.49792709537985,8.340758327578286,225.42939094516277,6.566721367031557,300.9066779861859
383.0,316.45296544307956,316.3384390131628,0.5,-0.11452642991671197,-0.22905285983342394,6.50661181145852,-210.55383950349747,8.347088072816767,225.60046778948652,6.575126163549581,301.29181072717375
384.0,316.9625852955006,316.83558733554815,0.5,-0.12699795995243487,-0.25399591990486975,6.508327212442874,-210.6093498480531,8.353375778210083,225.77040840418712,6.583478264034738,301.6745287794141
385.0,317.4693213020746,317.32961083085735,0.5,-0.1397104712172361,-0.2794209424344722,6.510030304357108,-210.66446187132425,8.359621792952046,225.93922222708133,6.591778068552611,302.0548504751003
386.0,317.97319538821296,317.82053332848926,0.5,-0.15266205972369049,-0.30532411944738097,6.511721201537506,-210.71917927323096,8.36582646288787,226.10691860548184,6.60002597389123,302.4327939962384
387.0,318.47422928160364,318.30837846095227,0.5,-0.1658508206514008,-0.3317016413028016,6.513400017028677,-210.77350571189467,8.371990130548461,226.27350679712399,6.60822237358455,302.80837737572296
388.0,318.9724445140812,318.79316966530644,0.5,-0.17927484877474922,-0.35854969754949845,6.515066862600622,-210.82744480419066,8.378113135184375,226.43899597108367,6.616367657935928,303.1816184984134
389.0,319.4678624234843,319.27493018460547,0.5,-0.19293223887883282,-0.38586447775766564,6.516721848765478,-210.88100012628962,8.384195812799426,226.60339520868573,6.62446221404161,303.55253510220933
390.0,319.96050415549826,319.753683069336,0.5,-0.20682108616227024,-0.4136421723245405,6.518365084794086,-210.934175214194,8.390238496183988,226.76671350440378,6.6325064258141895,303.92114477912617
391.0,320.45039066548446,320.22945117885655,0.5,-0.22093948662789553,-0.44187897325579106,6.519996678732267,-210.98697356426456,8.396241514947981,226.92895976675197,6.640500674006052,304.2874649763691
392.0,320.93754272029514,320.70225718283274,0.5,-0.2352855374623983,-0.4705710749247966,6.521616737416853,-211.03939863373924,8.402205195553487,227.09014281916646,6.648445336232775,304.6515129974055
393.0,321.42198090007463,321.1721235626729,0.5,-0.24985733740177618,-0.49971467480355236,6.5232253664915145,-211.09145384124534,8.408129861347124,227.25027140088034,6.65634078699654,305.0133060030378
394.0,321.90372560004596,321.639072612957,0.5,-0.264652987088952,-0.529305974177904,6.52482267042233,-211.1431425673032,8.414015832592034,227.4093541677882,6.664187397709457,305.372861012472
395.0,322.3827970322835,322.10312644286785,0.5,-0.27967058941567885,-0.5593411788313577,6.526408752513096,-211.19446815482178,8.419863426499601,227.5673996933034,6.671985536716878,305.7301949043862
396.0,322.85921522747117,322.56430697761317,0.5,-0.2949082498580072,-0.5898164997160144,6.527983714920489,-211.2454339095893,8.425672957260826,227.72441646920612,6.6797355693206555,306.08532441799633
397.0,323.3330000366466,323.02263595984846,0.5,-0.31036407679811523,-0.6207281535962305,6.529547658668915,-211.29604310075368,8.43144473607741,227.88041290648337,6.687437857802331,306.43826615411876
398.0,323.80417113293043,323.478134951094,0.5,-0.32603618183644056,-0.6520723636728811,6.531100683665202,-211.3462989612981,8.437179071192501,228.03539733616,6.695092761446309,306.7890365762321
399.0,324.2727480132421,323.930825333148,0.5,-0.34192268009411314,-0.6838453601882263,6.532642888713051,-211.39620468850845,8.442876267921177,228.18937801012268,6.702700636562918,307.1376520115337
400.0,324.73875000000004,324.3807283094957,0.5,-0.3580216905043771,-0.7160433810087542,6.534174371527253,-211.44576344443357,8.448536628680586,228.34236310193435,6.710261836511423,307.4841286519949
401.0,325.20219624280884,324.8526155821853,0.5,-0.3495806606235329,-0.6991613212470658,6.535695228747794,-211.51109348727408,8.454160453019798,228.5117711282985,6.717776711722999,307.8519379411608
402.0,325.66310572013083,325.3218288259709,0.5,-0.3412768941599078,-0.6825537883198156,6.537205555953596,-211.5760926836692,8.459748037649339,228.68022535710122,6.725245609723583,308.21769615253885
403.0,326.121497240944,325.78838811118356,0.5,-0.33310912976040247,-0.6662182595208049,6.538705447676193,-211.6407640177178,8.465299676470458,228.84773351549794,6.732668875156673,308.5814186134035
404.0,326.5773894463851,326.25231334149305,0.5,-0.3250761048920428,-0.6501522097840856,6.54019499741315,-211.70511044095866,8.470815660604085,229.01430325783153,6.7400468498060375,308.9431205246202
405.0,327.0308008113789,326.7136242552276,0.5,-0.3171765561512743,-0.6343531123025486,6.541674297641295,-211.7691348727873,8.476296278419454,229.17994216637928,6.747379872618353,309.30281696163564
406.0,327.4817496462524,327.1723404266906,0.5,-0.3094092195618213,-0.6188184391236426,6.543143439829741,-211.83284020086452,8.481741815562502,229.34465775209276,6.754668279725733,309.6605228754624
407.0,327.9302540983353,327.62848126746843,0.5,-0.30177283086687057,-0.6035456617337411,6.5446025144527695,-211.89622928152178,8.487152554983934,229.50845745532968,6.761912404468176,310.0162530936605
408.0,328.37633215354583,328.0820660277363,0.5,-0.2942661258095243,-0.5885322516190487,6.5460516110024605,-211.95930494015826,8.492528776967013,229.6713486465786,6.769112577415924,310.370022321316
409.0,328.8200016379625,328.53311379755576,0.5,-0.28688784040677284,-0.5737756808135457,6.5474908180011795,-212.02206997163304,8.497870759155035,229.83333862717512,6.776269126391707,310.7218451420137
410.0,329.26128021938166,328.98164350816853,0.5,-0.27963671121309114,-0.5592734224261823,6.548920223013898,-212.0845271406532,8.503178776578602,229.99443463001387,6.7833823764929075,311.0717360188078
411.0,329.70018540886053,329.4276739332825,0.5,-0.2725114755780218,-0.5450229511560436,6.550339912660292,-212.14667918215332,8.508453101682504,230.15464382024874,6.79045265011361,311.41970929518703
412.0,330.1367345622466,329.87122369035234,0.5,-0.2655108718942707,-0.5310217437885414,6.551749972626701,-212.20852880167195,8.513694004352406,230.31397329598954,6.797480266966539,311.76577919603477
413.0,330.5709448816926,330.31231124185535,0.5,-0.25863363983724813,-0.5172672796744963,6.553150487677885,-212.2700786757213,8.518901751941227,230.47243008898994,6.8044655441049064,312.10995982858674
414.0,331.00283341715766,330.75095489655723,0.5,-0.2518785206004592,-0.5037570412009184,6.554541541668682,-212.33133145215336,8.524076609295243,230.63002116532817,6.811408795944147,312.45226518338234
415.0,331.4324170678942,331.1871728107765,0.5,-0.24524425711776524,-0.49048851423553047,6.555923217555372,-212.39228975051773,8.52921883877994,230.78675342608219,6.818310334283521,312.79270913521196
416.0,331.8597125839213,331.62098298963605,0.5,-0.2387295942852641,-0.4774591885705282,6.557295597407024,-212.45295616241796,8.534328700305542,230.94263370799487,6.825170468327625,313.13130544405914
417.0,332.28473656748395,332.0524032883149,0.5,-0.232333279169025,-0.46466655833805,6.558658762416568,-212.5133332518598,8.539406451352363,231.09766878413615,6.831989504707786,313.4680677560386
418.0,332.70750547449876,332.48145141328666,0.5,-0.22605406121210334,-0.45210812242420667,6.560012792911768,-212.5734235555964,8.544452346995804,231.25186536455493,6.838767747503317,313.8030096043281
419.0,333.1280356159856,332.90814492355565,0.5,-0.2198906924299513,-0.4397813848599026,6.561357768366018,-212.6332295834677,8.549466639931126,231.40523009692575,6.845505498262696,314.1361444100976
420.0,333.54634315948607,333.3325012318833,0.5,-0.2138419276027365,-0.427683855205473,6.562693767409009,-212.69275381873553,8.554449580498005,231.55776956718958,6.852203056024566,314.4674854834293
421.0,333.96244413046793,333.75453760600925,0.5,-0.20790652445864008,-0.41581304891728016,6.564020867837179,-212.75199871841298,8.55940141670472,231.70949030018508,6.858860717338666,314.7970460242372
422.0,334.3763544137167,334.1742711698639,0.5,-0.20208324385275003,-0.40416648770550007,6.565339146624118,-212.81096671359063,8.56432239425221,231.86039876027655,6.8654787762866105,315.124839123178
423.0,334.788089754713,334.5917189047739,0.5,-0.19637084993905118,-0.39274169987810237,6.5666486799307355,-212.86966020975703,8.569212756557796,232.01050135197303,6.872057524502553,315.45087776255787
424.0,335.1976657609973,335.006897650662,0.5,-0.1907681103353002,-0.3815362206706004,6.567949543115309,-212.92808158711446,8.574072744778674,232.15980442054186,6.878597251193726,315.77517481723464
425.0,335.60509790352125,335.4198241072369,0.5,-0.18527379628438534,-0.3705475925687707,6.56924181074342,-212.98623320089135,8.578902597835166,232.3083142526155,6.885098243160838,316.09774305551275
426.0,336.01040151798554,335.8305148351764,0.5,-0.17988668280916414,-0.3597733656183283,6.5705255565977385,-213.04411738165004,8.58370255243372,232.45603707679186,6.891560784818372,316.4185951400346
427.0,336.41359180616485,336.2389862573054,0.5,-0.17460554885946591,-0.34921109771893183,6.571800853687625,-213.10173643558872,8.588472843089683,232.60297906422895,6.897985158214725,316.7377436286651
428.0,336.8146838372204,336.6452546597625,0.5,-0.16942917745790842,-0.33885835491581684,6.573067774258677,-213.15909264484165,8.59321370214978,232.74914632923227,6.904371643052248,317.0552009753718
429.0,337.21369254899867,337.049336193162,0.5,-0.1643563558366939,-0.3287127116733878,6.574326389802068,-213.21618826777322,8.597925359814429,232.89454492983702,6.910720516707115,317.37097953109816
430.0,337.6106327493177,337.45124687374664,0.5,-0.15938587557101647,-0.31877175114203293,6.575576771063791,-213.273025539268,8.602608044159739,233.03918086838263,6.917032054249112,317.685091544632
431.0,338.0055191172411,337.85100258453355,0.5,-0.15451653270755733,-0.30903306541511466,6.576818988053789,-213.32960667101852,8.60726198115937,233.18306009208393,6.923306528461239,317.9975491634681
432.0,338.3983662043388,338.2486190764518,0.5,-0.14974712788696545,-0.2994942557739309,6.5780531100549124,-213.38593385180704,8.611887394706033,233.32618849359253,6.929544209859248,318.3083644346664
433.0,338.78918843593556,338.644111969473,0.5,-0.14507646646261177,-0.29015293292522354,6.579279205631782,-213.44200924778352,8.616484506632908,233.46857191155587,6.935745366710963,318.6175493057006
434.0,339.1780001123474,339.0374967537321,0.5,-0.1405033586152774,-0.2810067172305548,6.58049734263955,-213.49783500274225,8.62105353673469,233.61021613116776,6.941910265055542,318.92511562530655
435.0,339.5648154101045,339.4287887906438,0.5,-0.13602661946068442,-0.27205323892136885,6.581707588232482,-213.5534132383911,8.625594702788524,233.75112688471455,6.948039168722573,319.23107514432036
436.0,339.9496483831636,339.8180033140074,0.5,-0.13164506915622215,-0.2632901383124443,6.582910008872472,-213.60874605461953,8.630108220574636,233.8913098521142,6.954132339351028,319.5354395165127
437.0,340.3325129641071,340.20515543110736,0.5,-0.12735753299975336,-0.2547150659995067,6.584104670337402,-213.6638355297618,8.634594303896808,234.0307706614517,6.960190036408097,319.8382202994174
438.0,340.7134229653298,340.5902601238022,0.5,-0.12316284152761611,-0.24632568305523223,6.585291637729427,-213.7186837208571,8.639053164602569,234.16951488950576,6.966212517207892,320.13942895515345
439.0,341.0923920802151,340.9733322496093,0.5,-0.11905983060580688,-0.23811966121161376,6.586470975483105,-213.77329266390583,8.643485012603234,234.30754806227338,6.972200036929992,320.43907685124174
440.0,341.46943388429753,341.3543865427788,0.5,-0.1150473415187495,-0.230094683037499,6.587642747373442,-213.82766437412238,8.647890055893654,234.44487565548496,6.978152848637896,320.7371752614162
441.0,341.8445618364156,341.73343761536216,0.5,-0.11112422105344795,-0.2222484421068959,6.588807016523787,-213.88180084618344,8.652268500571852,234.5815030951178,6.984071203297272,321.0337353664277
442.0,342.2177892798508,342.1104999582693,0.5,-0.10728932158152149,-0.21457864316304298,6.589963845413724,-213.93570405447656,8.656620550858332,234.71743575790111,6.989955349794162,321.32876825484476
443.0,342.58912944345695,342.4855879423222,0.5,-0.10354150113476,-0.20708300226952,6.591113295886702,-213.98937595333993,8.660946409115283,234.85267897181708,6.995805534952965,321.62228492384503
444.0,342.95859544277664,342.85871581929825,0.5,-0.09987962347834997,-0.19975924695669994,6.592255429157666,-214.04281847730272,8.665246275865515,234.98723801659654,7.001622003554347,321.91429628000446
445.0,343.3262002811471,343.22989772296455,0.5,-0.09630255818257583,-0.19260511636515165,6.593390305820584,-214.0960335413216,8.669520349811217,235.12111812420864,7.007404998352977,322.2048131400775
446.0,343.691956850795,343.599147670107,0.5,-0.09280918068799916,-0.18561836137599833,6.594517985855803,-214.14902304101224,8.673768827852498,235.25432447934585,7.013154760095152,322.49384623177343
447.0,344.05587793391913,343.96647956154925,0.5,-0.08939837236991789,-0.17879674473983578,6.595638528637381,-214.20178885288027,8.67799190510574,235.38686221990343,7.018871527536271,322.781406194526
448.0,344.4179762037628,344.33190718316524,0.5,-0.08606902059757388,-0.17213804119514775,6.596751992940279,-214.2543328345473,8.682189774921737,235.51873643745404,7.024555537458197,323.0675035802586
449.0,344.7782642256753,344.6954442068832,0.5,-0.08282001879204764,-0.1656400375840953,6.597858436947447,-214.30665682497394,8.686362628903673,235.649952177717,7.030207024686452,323.3521488541401
450.0,345.1367544581618,345.0571041916835,0.5,-0.07965026647835091,-0.15930053295670182,6.598957918256825,-214.35876264468013,8.69051065692487,235.78051444102326,7.035826222107309,323.63535239534036
451.0,345.4934592539236,345.4169005845831,0.5,-0.07655866934048366,-0.15311733868096733,6.600050493888299,-214.41065209596383,8.694634047146348,235.91042818277333,7.0414133606847225,323.91712449777367
452.0,345.8483908608862,345.7748467216221,0.5,-0.07354413926408236,-0.14708827852816472,6.6011362202904555,-214.4623269631139,8.698732986034232,236.0396983138935,7.046968669477166,324.1974753708424
453.0,346.2015614232179,346.13095582883125,0.5,-0.07060559438669127,-0.14121118877338254,6.60221515334735,-214.51378901262282,8.702807658376901,236.1683297012837,7.052492375654282,324.47641514017045
454.0,346.55298298233845,346.48524102319976,0.5,-0.06774195913867417,-0.13548391827734835,6.603287348385146,-214.5650399933957,8.706858247302039,236.29632716826322,7.057984704513443,324.7539538483322
455.0,346.9026674779152,346.83771531363305,0.5,-0.06495216428217793,-0.12990432856435585,6.604352860178619,-214.61608163695482,8.71088493429344,236.4236954950106,7.063445879496161,325.03010145557727
456.0,347.25062674885123,347.18839160190134,0.5,-0.06223514694988416,-0.12447029389976833,6.605411742957647,-214.66691565764415,8.714887899207625,236.55043941899788,7.068876122204373,325.30486784054756
457.0,347.5968725342621,347.5372826835818,0.5,-0.05958985068033057,-0.11917970136066114,6.606464050413588,-214.71754375282976,8.718867320290347,236.67656363542238,7.074275652416584,325.5782628009892
458.0,347.94141647444263,347.8844012489936,0.5,-0.05701522544908173,-0.11403045089816347,6.607509835705547,-214.76796760309736,8.722823374192844,236.80207279763175,7.079644688103887,325.8502960544592
459.0,348.284270111824,348.2297598841234,0.5,-0.05451022770061992,-0.10902045540123984,6.608549151466578,-214.81818887244694,8.726756235987937,236.9269715175449,7.084983445445855,326.1209772390254
460.0,348.6254448919208,348.57337107154615,0.5,-0.05207382037460308,-0.10414764074920616,6.609582049809825,-214.86820920848672,8.730666079185998,237.05126436606994,7.090292138846301,326.3903159139629
461.0,348.96495216426797,348.9152471913354,0.5,-0.04970497293254639,-0.09940994586509277,6.6106085823345335,-214.91803024262188,8.73455307575069,237.17495587351561,7.095570980948894,326.6583215604417
462.0,349.30280318334866,349.2554005219658,0.5,-0.047402661382894444,-0.09480532276578889,6.611628800132053,-214.9676535902436,8.738417396114524,237.29805052999842,7.100820182652663,326.925003582211
463.0,349.639009109512,349.5938432412143,0.5,-0.0451658682977078,-0.0903317365954156,6.612642753791645,-215.01708085091187,8.74225920919436,237.42055278584795,7.10603995312739,327.19037130627817
464.0,349.9735810098815,349.93058742704324,0.5,-0.04299358283824335,-0.0859871656764867,6.613650493406374,-215.06631360854098,8.746078682406583,237.54246705200435,7.111230499828811,327.45443398357986
465.0,350.3065298592541,350.2656450584866,0.5,-0.04088480076753279,-0.08176960153506559,6.6146520685787475,-215.11535343157675,8.749875981682228,237.66379770041343,7.116392028513765,327.71720078965
466.0,350.6378665409895,350.5990280165206,0.5,-0.038838524468890266,-0.07767704893778053,6.6156475284264245,-215.1642018731767,8.753651271481884,237.78454906441684,7.121524743255169,327.97868082528043
467.0,350.96760184789105,350.9307480849333,0.5,-0.03685376295768616,-0.07370752591537232,6.61663692158776,-215.21286047138403,8.757404714810496,237.90472543913984,7.126628846456881,328.2388831171775
468.0,351.2957464830768,351.26081695118125,0.5,-0.0349295318955772,-0.0698590637911544,6.617620296227338,-215.26133074930215,8.761136473231941,238.02433108187174,7.131704538868435,328.4978166186117
469.0,351.62231106084147,351.58924620724474,0.5,-0.033064853596732204,-0.06612970719346441,6.618597700041356,-215.30961421526416,8.76484670688347,238.14337021244475,7.136752019599666,328.7554902100641
470.0,351.9473061075099,351.9160473504695,0.5,-0.03125875704036813,-0.06251751408073626,6.619569180263028,-215.3577123630025,8.768535574490022,238.26184701360793,7.141771486135182,329.01191269986407
471.0,352.2707420622818,352.2412317844061,0.5,-0.029510277875662873,-0.05902055575132575,6.620534783667837,-215.40562667181496,8.772203233378328,238.37976563139662,7.146763134348729,329.2670928248244
472.0,352.5926292780664,352.56481081964,0.5,-0.027818458426413974,-0.05563691685282795,6.62149455657879,-215.4533586067295,8.775849839490915,238.4971301754988,7.15172715851745,329.52103925087073
473.0,352.9129780223104,352.8867956746152,0.5,-0.026182347695231385,-0.05236469539046277,6.622448544871523,-215.5009096186653,8.77947554739995,238.6139447196173,7.1566637513359765,329.7737605736632
474.0,353.2317984778156,353.2071974764488,0.5,-0.02460100136675624,-0.04920200273351248,6.623396793979446,-215.54828114459463,8.783080510320891,238.73021330182743,7.161573103930448,330.02526531921603
475.0,353.54910074354865,353.52602726174183,0.5,-0.023073481806813793,-0.046146963613627585,6.624339348898714,-215.5954746076994,8.786664880126022,238.84593992493086,7.166455405872386,330.27556194451046
476.0,353.8648948354429,353.84329597738156,0.5,-0.021598858061354642,-0.043197716122709284,6.62527625419318,-215.6424914175269,8.790228807357881,238.9611285568074,7.171310845192443,330.52465883810106
477.0,354.1791906871908,354.15901448133457,0.5,-0.020176205856242958,-0.040352411712485915,6.626207553999315,-215.6893329701449,8.793772441242446,239.07578313076002,7.17613960839404,330.7725643207195
478.0,354.4919981510292,354.4731935434367,0.5,-0.018804607592428413,-0.037609215184856826,6.627133292031012,-215.73600064829287,8.797295929702289,239.1899075458591,7.180941880466889,331.0192866458705
479.0,354.80332699851544,354.78584384617477,0.5,-0.017483152340652213,-0.034966304681304426,6.6280535115843415,-215.78249582153154,8.800799419369492,239.30350566728094,7.185717844900404,331.2648340004253
480.0,355.11318692129635,355.0969759854582,0.5,-0.01621093583814367,-0.03242187167628734,6.628968255542292,-215.82881984639226,8.80428305559849,239.4165813266434,7.190467683696961,331.50921450520707
481.0,355.42158753186794,355.4066004713896,0.5,-0.01498706047832875,-0.0299741209566575,6.629877566379348,-215.8749740665212,8.807746982478731,239.5291383223377,7.195191577385082,331.75243621557314
482.0,355.728538364329,355.7147277290251,0.5,-0.013810635303884416,-0.02762127060776883,6.63078148616614,-215.9209598128258,8.811191342847245,239.6411804198578,7.199889705032491,331.9945071219931
483.0,356.0340488751248,356.0213680991265,0.5,-0.012680775998310634,-0.025361551996621268,6.631680056573924,-215.96677840361534,8.814616278301035,239.752711352124,7.204562244259029,332.23543515061783
484.0,356.33812844378497,356.3265318389112,0.5,-0.011596604873775458,-0.023193209747550916,6.632573318879044,-216.01243114474227,8.818021929209328,239.86373481980456,7.209209371249505,332.4752281638489
485.0,356.6407863736519,356.63022912279223,0.5,-0.010557250859637737,-0.021114501719275473,6.633461313967372,-216.05791932974122,8.82140843472578,239.9742544916349,7.213831260766384,332.71389396089864
486.0,356.94203189260344,356.93247004311246,0.5,-0.009561849490969807,-0.019123698981939614,6.63434408233862,-216.10324423996528,8.82477593280042,240.08427400473016,7.218428086162396,332.95144027834755
487.0,357.24187415376605,357.2332646108722,0.5,-0.008609542893861483,-0.017219085787722965,6.635221664110665,-216.14840714472197,8.828124560191574,240.19379696489807,7.223000019393008,333.187874790696
488.0,357.5403222362225,357.53262275644965,0.5,-0.007699479772799256,-0.015398959545598513,6.636094099023796,-216.19340930140694,8.83145445247759,240.3028269469454,7.22754723102881,333.42320511091117
489.0,357.83738514571036,357.83055433031774,0.5,-0.006830815392624501,-0.013661630785249002,6.636961426444869,-216.23825195563512,8.834765744068475,240.41136749498304,7.232069890267777,333.6574387909698
490.0,358.1330718153151,358.12706910375186,0.5,-0.006002711563202174,-0.012005423126404348,6.637823685371444,-216.2829363413704,8.83805856821741,240.5194221227274,7.236568164947422,333.89058332239495
