T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,Cv1_J_per_molK,Cv2_J_per_molK,alpha1_1e-8_per_K,alpha2_1e-8_per_K,residual_1e-8_per_K,z
439.0,341.0923920802151,341.7473778602028,0.5,22.607688158568948,22.91519069891584,3611.293055720579,-3269.545677860376,0.654985779987669,1.309971559975338
440.0,341.46943388429753,342.08973604356987,0.5,22.617573254673594,22.923858058585154,3612.8720751527053,-3270.7823391091356,0.620302159272347,1.240604318544694
441.0,341.8445618364156,342.4300831291857,0.5,22.627397298605988,22.932471162563882,3614.4413422703037,-3272.011259141118,0.5855212927700524,1.1710425855401048
442.0,342.2177892798508,342.76843406741415,0.5,22.637160778214593,22.9410304522394,3616.000935001012,-3273.2325009335977,0.5506447875632992,1.1012895751265983
443.0,342.58912944345695,343.1048036789588,0.5,22.646864176639994,22.949536364637183,3617.550930520446,-3274.446126841487,0.5156742355018575,1.031348471003715
444.0,342.95859544277664,343.4392066560771,0.5,22.65650797236711,22.957989332470678,3619.0914052605362,-3275.6521986044595,0.4806112133004587,0.9612224266009174
445.0,343.3262002811471,343.7716575637411,0.5,22.666092639276872,22.966389784191048,3620.6224349177855,-3276.8507773540446,0.445457282593937,0.890914565187874
446.0,343.691956850795,344.10217084090533,0.5,22.675618646697274,22.974738144035456,3622.144094461422,-3278.0419236205166,0.410213990110321,0.820427980220642
447.0,344.05587793391913,344.43076080164747,0.5,22.685086459453846,22.983034832075553,3623.6564581414614,-3279.225697339814,0.37488286772830454,0.7497657354566091
448.0,344.4179762037628,344.7574416363185,0.5,22.69449653791915,22.991280264264844,3625.159599496614,-3280.4021578602956,0.33946543255568223,0.6789308651113645
449.0,344.7782642256753,345.0822274127601,0.5,22.70384933806236,22.99947485248565,3626.6535913622047,-3281.5713639494447,0.3039631870848646,0.6079263741697292
450.0,345.1367544581618,345.4051320774363,0.5,22.713145311497602,23.00761900459532,3628.138505877895,-3282.7333738004586,0.2683776192744472,0.5367552385488944
451.0,345.4934592539236,345.72616945654227,0.5,22.722384905531893,23.015713124472096,3629.614414495338,-3283.8882450387964,0.2327102026186253,0.4654204052372506
452.0,345.8483908608862,346.04535325717654,0.5,22.73156856321267,23.023757612060145,3631.0813879857765,-3285.0360347286,0.19696239629038442,0.39392479258076885
453.0,346.2015614232179,346.36269706844257,0.5,22.74069672337447,23.031752863414063,3632.5394964474913,-3286.1767993790486,0.161135645224637,0.322271290449274
454.0,346.55298298233845,346.67821436257555,0.5,22.74976982068542,23.039699270743046,3633.988809313233,-3287.3105949506576,0.12523138023710315,0.2504627604742063
455.0,346.9026674779152,346.9919184959948,0.5,22.758788285692475,23.047597222454186,3635.4293953574506,-3288.4374768614557,0.08925101807957972,0.17850203615915944
456.0,347.25062674885123,347.3038227104566,0.5,22.767752544867033,23.05544710319538,3636.861322703568,-3289.5574999931114,0.05319596160532345,0.1063919232106469
457.0,347.5968725342621,347.61394013409733,0.5,22.77666302064918,23.063249293897645,3638.2846588310636,-3290.670718696966,0.017067599835246593,0.03413519967049319
458.0,347.94141647444263,347.9222837824966,0.5,22.785520131491833,23.07100417181702,3639.6994705825114,-3291.777186800015,-0.01913269194602956,-0.03826538389205912
459.0,348.284270111824,348.22886655975,0.5,22.794324291904186,23.07871211057573,3641.1058241705286,-3292.876957610779,-0.0554035520740041,-0.1108071041480082
460.0,348.6254448919208,348.53370125952847,0.5,22.80307591249479,23.08637348020297,3642.5037851846523,-3293.970083925124,-0.09174363239227641,-0.18348726478455282
461.0,348.96495216426797,348.8368005660976,0.5,22.811775400013932,23.093988647175202,3643.893418598111,-3295.056618032014,-0.12815159817034158,-0.25630319634068316
462.0,349.30280318334866,349.13817705535155,0.5,22.820423157395528,23.101557974455833,3645.2747887745163,-3296.136611719165,-0.1646261279971184,-0.3292522559942368
463.0,349.639009109512,349.4378431958456,0.5,22.829019583798573,23.109081821534353,3646.647959474483,-3297.2101162786375,-0.20116591366643047,-0.40233182733286094
464.0,349.9735810098815,349.73581134977695,0.5,22.837565074648108,23.11656054446536,3648.012993862175,-3298.2771825123978,-0.23776966010454262,-0.47553932020908524
465.0,350.3065298592541,350.0320937740241,0.5,22.846060021675534,23.123994495906377,3649.3699545117415,-3299.337860737717,-0.2744360852300192,-0.5488721704600384
466.0,350.6378665409895,350.3267026211171,0.5,22.85450481295885,23.131384025156112,3650.71890341375,-3300.3922007926326,-0.31116391987240893,-0.6223278397448179
467.0,350.96760184789105,350.6196499401999,0.5,22.862899832961656,23.138729478191383,3652.059901981411,-3301.440252041211,-0.34795190769114165,-0.6959038153822833
468.0,351.2957464830768,350.9109476780414,0.5,22.871245462572553,23.146031197704147,3653.393011056875,-3302.4820633788336,-0.38479880503542874,-0.7695976100708575
469.0,351.62231106084147,351.2006076799758,0.5,22.87954207914336,23.153289523137683,3654.7182909173357,-3303.51768323736,-0.4217033808656589,-0.8434067617313178
470.0,351.9473061075099,351.48864169086113,0.5,22.88779005652743,23.160504790722772,3656.0358012811516,-3304.5471595902904,-0.45866441664878915,-0.9173288332975783
471.0,352.2707420622818,351.77506135599896,0.5,22.895989765116944,23.167677333513005,3657.345601313802,-3305.5705399578032,-0.49568070628283223,-0.9913614125656645
472.0,352.5926292780664,352.0598782221323,0.5,22.904141571880416,23.174807481419787,3658.6477496338794,-3306.587871411747,-0.5327510559341412,-1.0655021118682824
473.0,352.9129780223104,352.34310373830795,0.5,22.912245840399024,23.18189556124695,3659.94230431889,-3307.599200580582,-0.5698742840024696,-1.1397485680049393
474.0,353.2317984778156,352.62474925680925,0.5,22.92030293090309,23.18894189672508,3661.229322911086,-3308.604573654277,-0.6070492210063256,-1.2140984420126513
475.0,353.54910074354865,352.90482603410425,0.5,22.928313200307866,23.19594680854491,3662.5088624231767,-3309.6040363890725,-0.6442747094444394,-1.2885494188888789
476.0,353.8648948354429,353.18334523169517,0.5,22.936277002248943,23.20291061439102,3663.7809793439887,-3310.5976341122932,-0.6815496037477368,-1.3630992074954735
477.0,354.1791906871908,353.4603179170223,0.5,22.944194687117083,23.209833628974504,3665.0457296440254,-3311.5854117270032,-0.7188727701685046,-1.4377455403370092
478.0,354.4919981510292,353.73575506437453,0.5,22.952066602093005,23.21671616406553,3666.30316878103,-3312.567413716655,-0.7562430866546068,-1.5124861733092136
479.0,354.80332699851544,354.0096675557137,0.5,22.959893091181264,23.223558528525484,3667.5533517053896,-3313.5436841496758,-0.7936594428017537,-1.5873188856035074
480.0,355.11318692129635,354.28206618160243,0.5,22.967674495244328,23.230361028338624,3668.796332865586,-3314.514266683984,-0.8311207396939211,-1.6622414793878422
481.0,355.42158753186794,354.5529616419941,0.5,22.975411152035466,23.237123966643367,3670.0321662134447,-3315.4792045714503,-0.8686258898738312,-1.7372517797476623
482.0,355.728538364329,354.8223645471548,0.5,22.98310339623221,23.243847643763267,3671.2609052094776,-3316.4385406623232,-0.9061738171742237,-1.8123476343484475
483.0,356.0340488751248,355.0902854184167,0.5,22.990751559468382,23.25053235723764,3672.4826028280086,-3317.392317409592,-0.9437634567080727,-1.8875269134161454
484.0,356.33812844378497,355.35673468907925,0.5,22.998355970366564,23.257178401851533,3673.697311562349,-3318.3405768732696,-0.9813937547057441,-1.9627875094114882
485.0,356.6407863736519,355.62172270522416,0.5,23.00591695456993,23.263786069665702,3674.9050834298882,-3319.2833607246644,-1.0190636684277516,-2.0381273368555033
486.0,356.94203189260344,355.8852597264987,0.5,23.013434834773378,23.270355650045964,3676.1059699770676,-3320.220710250569,-1.0567721661047025,-2.113544332209405
487.0,357.24187415376605,356.1473559269356,0.5,23.020909930754737,23.27688742969238,3677.300022284362,-3321.152666357427,-1.0945182268304854,-2.1890364536609708
488.0,357.5403222362225,356.40802139579415,0.5,23.02834255940554,23.283381692667792,3678.4872909711967,-3322.0792695754026,-1.132300840428356,-2.264601680856712
489.0,357.83738514571036,356.66726613828183,0.5,23.035733034761005,23.28983872042638,3679.667826200737,-3323.0005600624554,-1.1701190074285326,-2.340238014857065
490.0,358.1330718153151,356.92510007641243,0.5,23.04308166803034,23.296258791841538,3680.8416776847303,-3323.9165776083178,-1.2079717389026423,-2.4159434778052846
491.0,358.4273911061541,357.18153304970497,0.5,23.05038876762603,23.30264218323378,3682.0088946881806,-3324.8273616384754,-1.2458580564491533,-2.4917161128983065
492.0,358.72035180805506,357.4365748160243,0.5,23.057654639193274,23.308989168397783,3683.169526034053,-3325.7329512180286,-1.2837769920307447,-2.5675539840614894
493.0,359.01196264022656,357.6902350523174,0.5,23.064879585638916,23.31530001862965,3684.3236201078967,-3326.6333850555793,-1.3217275879091686,-2.643455175818337
494.0,359.3022322519217,357.9425233553353,0.5,23.07206390715973,23.32157500275348,3685.4712248623587,-3327.5287015070235,-1.3597088965863398,-2.7194177931726795
495.0,359.5911692230952,358.1934492424318,0.5,23.07920790127103,23.327814387147843,3686.6123878217595,-3328.4189385793275,-1.3977199806633895,-2.795439961326779
496.0,359.87878206505326,358.4430221522678,0.5,23.086311862834247,23.33401843577168,3687.747156086494,-3329.3041339342262,-1.4357599127854808,-2.8715198255709615
497.0,360.16507922109696,358.6912514455534,0.5,23.09337608408468,23.340187410190175,3688.8755763374647,-3330.1843248919113,-1.4738277755435527,-2.9476555510871054
498.0,360.4500690671592,358.9381464057738,0.5,23.100400854658673,23.34632156960011,3689.9976948404255,-3331.0595484346513,-1.5119226613853396,-3.023845322770679
499.0,360.73375991243375,359.18371623991635,0.5,23.10738646162056,23.352421170854935,3691.1135574502823,-3331.929841210366,-1.5500436725174123,-3.1000873450348245
500.0,361.01616000000007,359.42797007917494,0.5,23.11433318948932,23.358486468489655,3692.2232096153543,-3332.7952395361795,-1.5881899208250898,-3.1763798416501796
501.0,361.29727750743905,359.6709169796181,0.5,23.12124132026472,23.364517714745435,3693.326696381548,-3333.65577940193,-1.626360527820984,-3.252721055641968
502.0,361.5771205474447,359.91256592295605,0.5,23.128111133453604,23.370515159593637,3694.424062396556,-3334.5114964736,-1.6645546244886353,-3.3291092489772707
503.0,361.8556971684276,360.1529258171782,0.5,23.134942906095233,23.376479050759734,3695.5153519139067,-3335.3624260967285,-1.7027713512493952,-3.4055427024987903
504.0,362.1330153551133,360.39200549724814,0.5,23.141736912787064,23.3824096337473,3696.6006087970804,-3336.2086032998322,-1.7410098578651438,-3.4820197157302877
505.0,362.40908302913425,360.62981372577934,0.5,23.14849342570941,23.388307151860886,3697.67987652345,-3337.0500627976703,-1.7792693033548994,-3.558538606709799
506.0,362.68390804961535,360.86635919372424,0.5,23.155212714650816,23.39417184622957,3698.7531981883303,-3337.8868389946065,-1.817548855891142,-3.635097711782284
507.0,362.9574982137536,361.101650521005,0.5,23.16189504703197,23.40000395582936,3699.8206165088072,-3338.718965987802,-1.8558476927485255,-3.711695385497051
508.0,363.2298612573918,361.33569625718474,0.5,23.168540687930378,23.405803717506064,3700.8821738276674,-3339.5464775704827,-1.8941650002070611,-3.7883300004141223
509.0,363.5010048555864,361.56850488215076,0.5,23.175149900104234,23.411571365997247,3701.9379121172183,-3340.3694072350677,-1.9324999734356514,-3.8649999468713028
510.0,363.77093662316906,361.80008480668204,0.5,23.181722944015924,23.417307133954566,3702.9878729830416,-3341.1877881763594,-1.9708518164870497,-3.9417036329740993
511.0,364.0396641153031,362.03044437315526,0.5,23.18826007785569,23.423011251965317,3704.032097667772,-3342.001653294617,-2.009219742147808,-4.018439484295616
512.0,364.30719482803346,362.2595918561391,0.5,23.194761557564544,23.428683948573912,3705.070627054758,-3342.811035198619,-2.0476029718943596,-4.095205943788719
513.0,364.5735361988317,362.4875354630514,0.5,23.201227636857386,23.434325450303184,3706.1035016717556,-3343.6159662087043,-2.086000735780235,-4.17200147156047
514.0,364.83869560713475,362.71428333473943,0.5,23.207658567245357,23.439935981675294,3707.130761694497,-3344.4164783597575,-2.124412272395278,-4.248824544790556
515.0,365.1026803748787,362.93984354610853,0.5,23.21405459805837,23.445515765232603,3708.1524469502915,-3345.212603404183,-2.162836828770101,-4.325673657540202
516.0,365.3654977670264,363.1642241067402,0.5,23.220415976467198,23.451065021558033,3709.1685969215528,-3346.0043728148125,-2.201273660286172,-4.402547320572344
517.0,365.6271549920904,363.38743296147953,0.5,23.22674294750522,23.45658396929531,3710.1792507492723,-3346.7918177877928,-2.239722030610888,-4.479444061221776
518.0,365.8876592026501,363.60947799102354,0.5,23.23303575409006,23.462072825169063,3711.1844472364774,-3347.5749692454538,-2.2781812116265545,-4.556362423253109
519.0,366.14701749586345,363.8303670125336,0.5,23.239294637045024,23.467531804004544,3712.184224851654,-3348.3538578391203,-2.3166504833298824,-4.633300966659765
520.0,366.4052369139736,364.05010778018897,0.5,23.245519835120085,23.472961118747218,3713.178621732099,-3349.12851395191,-2.355129133784639,-4.710258267569278
521.0,366.6623244448105,364.26870798577,0.5,23.251711585012742,23.478360980482048,3714.167675687253,-3349.898967701483,-2.3936164590405467,-4.787232918081093
522.0,366.91828702228696,364.4861752592605,0.5,23.25787012138875,23.48373159845246,3715.151424202009,-3350.6652489427483,-2.4321117630264695,-4.864223526052939
523.0,367.1731315268902,364.7025171693859,0.5,23.263995676902518,23.48907318007946,3716.1299044399775,-3351.4273872705917,-2.4706143575042936,-4.941228715008587
524.0,367.42686478616747,364.9177412241458,0.5,23.270088482217062,23.494385930980144,3717.103153246664,-3352.185412022518,-2.5091235620216636,-5.018247124043327
525.0,367.6794935752079,365.13185487143596,0.5,23.276148766024207,23.49967005498607,3718.071207152704,-3352.939352281268,-2.5476387037719657,-5.095277407543931
526.0,367.93102461711817,365.3448654995439,0.5,23.2821767550641,23.504925754161537,3719.0341023769765,-3353.6892368774324,-2.586159117574255,-5.17231823514851
527.0,368.18146458349435,365.55678043770683,0.5,23.288172674144807,23.51015322882167,3719.991874829734,-3354.4350943920276,-2.6246841457874925,-5.249368291574985
528.0,368.4308200948883,365.767606956657,0.5,23.294136746161506,23.515352677550062,3720.9445601156717,-3355.176953159015,-2.6632131382313053,-5.326426276462611
529.0,368.6790977212695,365.97735226913613,0.5,23.300069192115483,23.520524297216436,3721.892193536956,-3355.9148412678196,-2.7017454521333866,-5.403490904266773
530.0,368.92630398248224,366.1860235304665,0.5,23.305970231133212,23.525668282994015,3722.8348100962785,-3356.648786565812,-2.740280452015695,-5.48056090403139
531.0,369.172445348698,366.3936278390113,0.5,23.31184008048467,23.530784828376788,3723.7724444997775,-3357.378816660766,-2.7788175096866645,-5.557635019373329
532.0,369.41752824086336,366.6001722367429,0.5,23.31767895560189,23.5358741251963,3724.7051311600026,-3358.10495892326,-2.8173560041204992,-5.6347120082409985
533.0,369.66155903114344,366.80566370972605,0.5,23.32348707009718,23.540936363638675,3725.6329041988265,-3358.8272404891004,-2.855895321417408,-5.711790642834816
534.0,369.9045440433604,367.0101091886195,0.5,23.32926463578102,23.54597173226112,3726.555797450303,-3359.5456882616836,-2.8944348547408794,-5.788869709481759
535.0,370.1464895534279,367.2135155492322,0.5,23.335011862680027,23.550980418008148,3727.4738444635345,-3360.260328914302,-2.9329740041956684,-5.865948008391337
536.0,370.38740178978134,367.41588961293667,0.5,23.340728959054324,23.55596260622812,3728.3870785054482,-3360.9711888925117,-2.9715121768446515,-5.943024353689303
537.0,370.62728693380285,367.6172381472327,0.5,23.346416131415165,23.56091848068904,3729.295532563614,-3361.678294416381,-3.010048786570166,-6.020097573140332
538.0,370.86615112024293,367.81756786619604,0.5,23.352073584542005,23.56584822359451,3730.199239348966,-3362.38167148277,-3.048583254046909,-6.097166508093818
539.0,371.1040004376374,368.0168854309792,0.5,23.357701521499553,23.57075201559931,3731.0982312985307,-3363.0813458675516,-3.087115006658203,-6.174230013316406
540.0,371.34084092872024,368.2151974502728,0.5,23.363300143654605,23.575630035825014,3731.9925405781146,-3363.7773431278415,-3.1256434784474227,-6.2512869568948455
541.0,371.5766785908319,368.4125104807814,0.5,23.36886965069258,23.580482461875174,3732.882199084944,-3364.469688604163,-3.164168110050485,-6.32833622010097
542.0,371.81151937632393,368.60883102770987,0.5,23.374410240634184,23.58530946985055,3733.7672384503303,-3365.1584074226207,-3.2026883486140663,-6.4053766972281325
543.0,372.04536919295964,368.8041655452148,0.5,23.379922109851474,23.590111234363953,3734.6476900422326,-3365.843524497018,-3.2412036477448685,-6.482407295489737
544.0,372.27823390431007,368.9985204368619,0.5,23.385405453084054,23.594887928555153,3735.5235849678465,-3366.5250645309848,-3.279713467448165,-6.55942693489633
545.0,372.5101193301463,369.1919020560779,0.5,23.390860463454967,23.599639724105508,3736.3949540761423,-3367.203052020064,-3.318217274068423,-6.636434548136846
546.0,372.7410312468284,369.3843167065891,0.5,23.396287332486313,23.604366791252385,3737.2618279603603,-3367.877511253771,-3.356714540239287,-6.713429080478574
547.0,372.9709753876894,369.57577064291456,0.5,23.401686250115034,23.609069298803366,3738.1242369605307,-3368.548466317616,-3.39520474477482,-6.79040948954964
548.0,373.199957443416,369.7662700707653,0.5,23.4070574047082,23.613747414150573,3738.9822111659187,-3369.2159410951535,-3.4336873726507426,-6.867374745301485
549.0,373.42798306242577,369.95582114747106,0.5,23.412400983078076,23.618401303284514,3739.8357804174266,-3369.8799592699556,-3.4721619149547087,-6.944323829909417
550.0,373.65505785123975,370.1444299824535,0.5,23.417717170497365,23.623031130807888,3740.684974310032,-3370.5405443275786,-3.5106278687861905,-7.021255737572381
551.0,373.8811873748518,370.33210263763885,0.5,23.423006150714123,23.62763705994934,3741.52982219517,-3371.197719557531,-3.5490847372128953,-7.098169474425791
552.0,374.1063771570947,370.51884512785887,0.5,23.428268105966275,23.632219252576924,3742.37035318305,-3371.851508055191,-3.5875320292358706,-7.175064058471741
553.0,374.33063268100125,370.7046634212995,0.5,23.433503216996296,23.636777869211397,3743.2065961450035,-3372.501932723704,-3.625969259701791,-7.251938519403582
554.0,374.5539593891634,370.8895634399123,0.5,23.438711663065686,23.641313069039523,3744.0385797157937,-3373.149016275882,-3.664395949251123,-7.328791898502246
555.0,374.7763626840866,371.0735510598061,0.5,23.443893621969057,23.645825009927123,3744.8663322958687,-3373.792781236062,-3.702811624280512,-7.405623248561024
556.0,374.9978479285409,371.25663211168336,0.5,23.449049270048345,23.650313848431914,3745.689882053627,-3374.433249941944,-3.741215816857534,-7.482431633715068
557.0,375.218420445909,371.4388123812263,0.5,23.454178782206675,23.654779739816334,3746.509256927638,-3375.070444546412,-3.7796080646827024,-7.559216129365405
558.0,375.4380855205301,371.6200976094927,0.5,23.45928233192214,23.659222838060167,3747.324484628839,-3375.704387019346,-3.8179879110373767,-7.635975822074753
559.0,375.6568483980413,371.8004934933261,0.5,23.464360091261465,23.66364329587301,3748.1355926427195,-3376.3350991493935,-3.856354904715195,-7.71270980943039
560.0,375.8747142857143,371.9800056857504,0.5,23.469412230893546,23.66804126470663,3748.942608231483,-3376.9626025457324,-3.89470859996384,-7.78941719992768
561.0,376.0916883527901,372.1586397963221,0.5,23.47443892010258,23.672416894767203,3749.7455584361446,-3377.586918639822,-3.933048556467974,-7.866097112935948
562.0,376.3077757308092,372.3364013915837,0.5,23.47944032680154,23.676770335027246,3750.5444700786848,-3378.2080686871013,-3.971374339225524,-7.942748678451048
563.0,376.5229815139399,372.5132959953549,0.5,23.484416617544962,23.68110173323783,3751.339369764089,-3378.826073768734,-4.009685518585001,-8.019371037170002
564.0,376.7373107593016,372.6893290891945,0.5,23.489367957542058,23.68541123594011,3752.130283882446,-3379.4409547932514,-4.047981670107087,-8.095963340214174
565.0,376.9507684872863,372.8645061127081,0.5,23.494294510669306,23.68969898847719,3752.9172386109562,-3380.052732498248,-4.086262374578196,-8.172524749156391
566.0,377.16335968187684,373.0388324639676,0.5,23.499196439483235,23.69396513500553,3753.7002599159746,-3380.661427452007,-4.124527217909244,-8.249054435818488
567.0,377.37508929096094,373.2123134998431,0.5,23.50407390523278,23.69820981850645,3754.479373554985,-3381.267060055142,-4.162775791117827,-8.325551582235654
568.0,377.58596222664295,373.3849545363771,0.5,23.508927067871788,23.70243318079751,3755.254605078598,-3381.8696505422213,-4.201007690265834,-8.402015380531669
569.0,377.7959833655529,373.55676084914694,0.5,23.513756086071133,23.706635362543512,3756.025979832484,-3382.469218983337,-4.239222516405956,-8.478445032811912
570.0,378.0051575491514,373.7277376736239,0.5,23.518561117230846,23.71081650326759,3756.793522959313,-3383.0657852856893,-4.277419875527518,-8.554839751055036
571.0,378.21348958403274,373.89789020550546,0.5,23.523342317492023,23.714976741362197,3757.557259400655,-3383.6593691951493,-4.315599378527302,-8.631198757054603
572.0,378.42098424222365,374.0672236010816,0.5,23.528099841748784,23.71911621409994,3758.317213898893,-3384.2499902978116,-4.353760641142077,-8.707521282284153
573.0,378.6276462614807,374.23574297758057,0.5,23.532833843659848,23.72323505764409,3759.073410999069,-3384.8376680214883,-4.391903283900193,-8.783806567800386
574.0,378.8334803455835,374.40345341348797,0.5,23.53754447566019,23.72733340705943,3759.825875050748,-3385.42242163726,-4.430026932095493,-8.860053864190986
575.0,379.0384911646256,374.5703599489258,0.5,23.542231888972587,23.731411396322496,3760.5746302098605,-3386.004270260935,-4.468131215699856,-8.936262431399712
576.0,379.2426833553027,374.7364675859473,0.5,23.546896233618682,23.735469158331917,3761.3197004404738,-3386.5832328545266,-4.506215769355402,-9.012431538710803
577.0,379.4460615211971,374.9017812888955,0.5,23.551537658430533,23.739506824918813,3762.0611095166305,-3387.159328227735,-4.5442802323016505,-9.088560464603301
578.0,379.64863023306117,375.0663059847089,0.5,23.55615631106143,23.74352452685679,3762.798881024082,-3387.7325750393734,-4.58232424835227,-9.16464849670454
579.0,379.8503940290958,375.23004656328436,0.5,23.560752337997112,23.74752239387192,3763.5330383620785,-3388.302991798794,-4.62034746581143,-9.24069493162286
580.0,380.0513574152282,375.39300787774255,0.5,23.565325884566402,23.75150055465281,3764.2636047450646,-3388.870596867322,-4.658349537485703,-9.316699074971407
581.0,380.25152486538536,375.5551947448047,0.5,23.569877094952133,23.755459136860193,3764.990603204431,-3389.435408459626,-4.696330120580688,-9.392660241161376
582.0,380.4509008217661,375.71661194508687,0.5,23.574406112201743,23.759398267136724,3765.7140565902014,-3389.9974446451142,-4.734288876679234,-9.468577753358469
583.0,380.6494896951097,375.87726422338164,0.5,23.578913078237644,23.7633180711166,3766.433987572691,-3390.5567233493093,-4.772225471728066,-9.544450943456132
584.0,380.8472958649622,376.0371562890283,0.5,23.583398133867885,23.76721867343493,3767.15041864421,-3391.1132623551816,-4.810139575933888,-9.620279151867775
585.0,381.04432367994013,376.1962928161748,0.5,23.587861418796255,23.77110019773719,3767.8633721206766,-3391.6670793045014,-4.848030863765379,-9.696061727530758
586.0,381.2405774579917,376.3546784440971,0.5,23.59230307163251,23.774962766688436,3768.572870143251,-3392.218191699154,-4.885899013894619,-9.771798027789238
587.0,381.43606148665503,376.51231777749683,0.5,23.596723229902594,23.778806501982675,3769.2789346799686,-3392.7666169024715,-4.92374370915821,-9.84748741831642
588.0,381.63078002331486,376.66921538681197,0.5,23.60112203005841,23.782631524351615,3769.9815875273,-3393.312372140488,-4.96156463650294,-9.92312927300588
589.0,381.8247372954556,376.8253758084832,0.5,23.605499607487786,23.786437953573945,3770.6808503117436,-3393.85547450326,-4.999361486972355,-9.99872297394471
590.0,382.01793750091304,376.9808035452836,0.5,23.6098560965243,23.790225908484054,3771.3767444913938,-3394.39594094611,-5.037133955629469,-10.074267911258938
591.0,382.21038480812246,377.1355030665838,0.5,23.614191630456908,23.79399550698091,3772.0692913574794,-3394.933788290896,-5.074881741538638,-10.149763483077276
592.0,382.40208335636584,377.28947880864024,0.5,23.618506341539412,23.797746866036686,3772.7585120358785,-3395.4690332272385,-5.112604547725622,-10.225209095451245
593.0,382.5930372560151,377.4427351748981,0.5,23.622800361000102,23.801480101705405,3773.4444274886555,-3396.0016923137573,-5.150302081117021,-10.300604162234041
594.0,382.78325058877425,377.5952765362458,0.5,23.627073819051,23.805195329131497,3774.127058515537,-3396.5317819792913,-5.187974052528417,-10.375948105056834
595.0,382.9727274079182,377.7471072313171,0.5,23.631326844897092,23.80889266255804,3774.8064257553924,-3397.0593185240755,-5.225620176601186,-10.451240353202373
596.0,383.16147173853045,377.8982315667539,0.5,23.635559566745677,23.81257221533538,3775.4825496877197,-3397.584318120966,-5.263240171776581,-10.526480343553162
597.0,383.34948757773736,378.04865381748823,0.5,23.639772111815248,23.816234099929066,3776.1554506340685,-3398.1067968165803,-5.300833760249138,-10.601667520498276
598.0,383.53677889494105,378.19837822699384,0.5,23.643964606344603,23.819878427928344,3776.8251487594944,-3398.6267705325004,-5.338400667947203,-10.676801335894407
599.0,383.7233496320492,378.3474090075839,0.5,23.648137175601644,23.82350531005386,3777.4916640739643,-3399.1442550663805,-5.375940624465248,-10.751881248930497
600.0,383.9092037037037,378.495750340663,0.5,23.652289943892303,23.82711485616596,3778.1550164337855,-3399.659266093123,-5.41345336304075,-10.8269067260815
