T_K,k_RRR50_W_mK,k_RRR100_W_mK,k_RRR150_W_mK,k_RRR300_W_mK,k_RRR500_W_mK
39.86867931010848,1167.738424003354,1493.0772550023103,1638.8333227388466,1846.5601309855695,1991.339048704464
40.15708397280233,1158.125744018673,1475.6296143801862,1616.8765404116377,1817.5903579546557,1957.5022618426337
40.44757491602774,1148.4535433461267,1458.248608408168,1595.098053780393,1789.0335620070723,1924.205514572861
40.7401672316574,1138.7277093953946,1440.9416832841644,1573.5044113296042,1760.8911287383366,1891.447956984446
41.034876120736605,1128.95413922958,1423.7161121489225,1552.1018940617414,1733.1640935647372,1859.2284229544002
41.331716894272944,1119.138729800294,1406.5789869179232,1530.8965118678739,1705.8531511065266,1827.5454381978905
41.63070497403183,1109.2873682169618,1389.5372105922522,1509.8940004700166,1678.958664858915,1796.3972285868856
41.93185589333751,1099.40592208425,1372.5974900668596,1489.0998189364486,1652.4806771179844,1765.7817287178807
42.23518529788036,1089.5002299407038,1355.7663294514741,1468.519147767937,1626.4189191290945,1735.696590707871
42.54070894652952,1079.5760918311832,1339.050023918905,1448.1568875508335,1600.7728214259669,1706.1391931985042
42.84844271215165,1069.63926004557,1322.4546540916224,1428.017658171968,1575.5415243291181,1677.1066505473573
43.158402582435635,1059.6954300543205,1305.9860809761328,1408.1057985872553,1550.7238885730785,1648.5958221844874
43.470604660723154,1049.7502316711793,1289.649941451991,1388.4253671344122,1526.3185060325757,1620.603322114115
43.78506516684518,1039.8092204717398,1273.451644320014,1368.980142378981,1502.3237105190362,1593.1255285390318
44.10180043796489,1029.8778694951407,1257.3963669123107,1349.7736244800708,1478.7375886191694,1566.1585935868459
44.42082692942627,1019.9615612545033,1241.4890522633489,1330.8090370616183,1455.5579905490476,1539.6984531160952
44.74216121560902,1010.0655800801683,1225.7344068409016,1312.0893295727753,1432.7825409977563,1513.7408365824376
45.06581999078972,1000.1951048180755,1210.1368988311553,1293.6171801199796,1410.4086499358375,1488.2812769421528
45.39182007000905,990.3552019029325,1194.700756972615,1275.3949987518063,1388.4335233653094,1463.315120573956
45.7201783899455,980.5508188250521,1179.429969929046,1257.424931176678,1366.85417398874,1438.8375371975503
46.0509120097951,970.7867780062021,1164.3282861917266,1239.7088628919878,1345.6674317764496,1414.843529770608
46.3840381121579,961.0677710986552,1149.3992144977442,1222.248423702952,1324.8699544120202,1391.3279443430874
46.71957400393056,951.3983537191388,1134.6460247508596,1205.044992608391,1304.4582375976286,1368.2854798519193
47.05753711720549,941.7829406266619,1120.0717494281605,1188.0997030293406,1284.4286252019972,1345.7106978365268
47.3979450101765,932.225801351748,1105.6791854561227,1171.413448357201,1264.7773192348861,1323.598032058996
47.740815368051024,922.7310562816245,1091.4708965362668,1154.9868877961708,1245.5003896336998,1301.9417980114383
48.08616600396895,913.3026732042983,1077.449215901094,1138.820452475848,1226.5937838484629,1280.7362022943746
48.43401485992789,903.9444643116584,1063.6162494790367,1122.9143518082303,1208.0533362133276,1259.9753518525622
48.78438000771558,894.6600836602181,1049.9738794460284,1107.2685800649924,1189.8747770934624,1239.6532630519189
49.13727964984861,885.4530250857022,1036.5237681412082,1091.8829231493025,1172.0537417976886,1219.763870585738
49.492732120518106,876.3266205656978,1023.2673623227626,1076.756965537703,1154.5857792482807,1200.3010361973177
49.85075588654228,867.2840390231123,1010.2058977402875,1061.8900973677974,1137.466360400467,1181.2585572068053
50.21136954832586,858.3282855606539,997.3404039989034,1047.2815216469412,1120.6908864054512,1162.6301748327135
50.574591840826265,849.4622011158378,984.6717096901782,1032.9302615592298,1104.2546965115368,1144.4095822971842
50.94044163452722,840.6884625238013,972.2004477656718,1018.8351678468156,1088.1530756992322,1126.5904327075473
51.30893793641893,832.0095829739685,959.9270611276091,1004.9949262439302,1072.3812620471224,1109.1663467050512
51.680099890985616,823.4279128454893,947.8518084125208,991.408064941218,1056.9344538261046,1092.1309198746872
52.05394678120014,814.9456409051585,935.9747699431218,978.0729620602049,1041.8078163206762,1075.4777299101847
52.430498029525765,806.5647958505771,924.2958538245937,964.9878531172809,1026.996488376606,1059.2003435283941
52.80977319892533,798.2872481801454,912.814802161604,952.1508384585452,1012.4955886753631,1043.2923231297973
53.19179199387731,790.114712371513,901.5311973730618,939.5598906469874,998.3002217360486,1027.747233201167
53.57657426139992,782.0487493485068,890.4444685825144,927.2128617852143,984.4054836467591,1012.5586464581086
53.96413999208198,774.0907692172838,879.5538980621898,915.1074907569264,970.8064675275132,997.720149726257
54.35450932112153,766.2420342510635,868.8586277102763,903.2414103731277,957.4982687277592,983.2253495597731
54.74770252937193,758.50366210333,858.3576655414802,891.6121544077238,944.475989761913,969.0678775970378
55.143740044395486,750.8766292292008,848.0498921714657,880.217164510489,931.7347449868731,955.241395654876
55.54264244152483,743.3617744945902,837.9340672777751,869.0537969850598,919.2696650260964,941.739600561978
55.94443044493159,735.9598029528919,828.0088360198147,858.1193294211587,907.0759009448992,928.5562287335923
56.349124928703446,728.6712897696755,818.2727354017658,847.4109671712307,895.148628182427,915.685060490497
56.75674691792835,721.4966842754828,808.7242005641313,836.9258496629274,883.4830502457127,903.1199241250322
57.167317589786926,714.4363141282089,799.3615709891794,826.6610565391858,872.0744021717982,890.8546997180699
57.58085827465266,707.4903895660883,790.1830966080948,816.6136136199103,860.9179537639693,878.8833227111732
57.99739045720016,700.6590077337524,781.1869437980174,806.7804986787012,850.0090126084608,867.1997872383876
58.4169357775211,693.942157064092,772.3712012577993,797.1586470303392,839.3429268782058,855.7981492231382
58.83951603224884,687.3397216993503,763.7338857535705,787.7449569247485,828.9150879301957,844.6725292452645
59.26515317569059,680.8514859357076,755.2729477247547,778.5362947446396,818.7209327033231,833.8171151841825
59.69386932096808,674.4771386766539,746.9862767435425,769.5295000042299,808.7559459235292,823.2261646442928
60.12568674116638,668.2162778808517,738.8717068207671,760.7213901479464,799.0156621232134,812.894007168798
60.56062787049107,662.0684149912905,730.92702155265,752.1087651480717,789.4956674818483,802.8150462487279
60.99871530543378,656.0329793334972,723.149959103565,743.6884119015419,780.1916014947722,792.9837611336385
61.43997180594598,650.1093224710621,715.5382170210924,735.4571084261867,771.0991584771174,783.3947084510309
61.884420296621734,644.2967225082244,708.0894568798947,727.4116278581068,762.2140889097756,774.042523641638
62.33208386788847,638.5943883293379,700.8013087525501,719.5487422515829,753.5322006343191,764.9219222172098
62.782985777206676,633.0014637667344,693.6713755055187,711.8652261839655,745.0493599035733,756.0277008485957
63.23714945027816,627.5170316885967,686.6972369195813,704.3578601683399,736.7614922946251,747.3547382906955
63.69459848226319,622.1401180000245,679.876453634188,697.0234338772335,728.6645834908272,738.8979961519527
64.15535663900603,616.8696955504,673.2065709168381,689.8587491807423,720.7546799393078,730.6525195151561
64.61944785827009,611.7046879419422,666.685122257723,682.8606230034478,713.0278893902895,722.6134374169752
65.08689625098125,606.6439732341362,660.3096327916676,676.0258900037251,705.4803813244637,714.775963193129
65.55772610248061,601.6863875402739,654.0776225491431,669.3514050808825,698.1083872745506,707.1353946962306
66.03196187378613,596.8307285122737,647.9866095389785,662.8340457138088,690.9082010468118,699.6871143930438
66.5096282028635,592.0757587113229,642.0341126651858,656.4707141371689,683.876178848438,692.4265893480954
66.9907499059062,587.4202088618995,636.2176544816587,650.2583393592863,677.008739326284,685.3493711001117
67.47535197862453,582.8627809876567,630.5347637877469,644.1938790277444,670.3023635224243,678.4510954378355
67.96345959754457,578.4021514281744,624.9829780687198,638.2743211475083,663.7535947517455,671.7274820813997
68.45509812131596,574.0369737358634,619.5598457850598,632.4966856573209,657.3590384066933,665.1743342755952
68.9502930920294,569.7658814531535,614.2629285147997,626.8580258697065,651.1153616939653,658.7875383009186
69.4490702365436,565.5874907701057,609.0898029532452,621.355429780003,645.0192933080041,652.5630629080754
69.95145546782197,561.5004030633191,604.0380627747148,615.9860212500779,639.0676230456796,646.4969586816721
70.45747488627882,557.5032073172492,599.1053203607341,610.7469610721338,633.2572013666285,640.5853573384973
70.96715478113516,553.5944824293808,594.2892083995818,605.6354479179009,627.5849389033381,634.824470965506
71.48052163178492,549.7727994008426,589.5873813618458,600.6487191788314,622.0478059250659,629.2105912025713
71.99760210917029,546.0367234147762,584.9975168567952,595.7840517023589,616.6428317593017,623.7400883748118
72.5184230771675,542.3848158043986,580.5173168744694,591.0387624296534,611.3671041745789,618.4094105790997
73.04301159398244,538.8156359133548,576.1445089181295,586.4102089397329,606.2177687279894,613.2150827290635
73.57139491355649,535.327742850973,571.876847032054,581.8957899052505,601.1920280807711,608.1537055629207
74.10360048698216,531.9196971452011,567.7121127291697,577.4929454645007,596.2871412851798,603.2219546180978
74.63965596392967,528.5900622959997,563.6481158234474,573.1991575147252,591.5004230455179,598.4165791762495
75.17958919408319,525.3374062324374,559.6826951715221,569.0119499311213,586.8292429563344,593.734401182735
75.72342822858776,522.1603026763499,555.8137193280733,564.928888716097,582.2710247203253,589.1723141433628
76.27120132150661,519.0573324158138,552.0390871193935,560.9475820831925,577.8232453486248,584.727282002264
76.82293693128906,516.0270844916655,548.3567281396392,557.0656804797885,573.4834343457796,580.3963380034099
77.37866372224912,513.068157300162,544.7646031736333,553.2808765526263,569.2491728817821,576.1765835390526
77.93841056605434,510.17915961519003,541.2607045508281,549.5909050600868,565.1180929532263,572.0651869874862
78.5022065432263,507.35871153309864,537.8430564338685,545.9935427349812,561.0878765356342,568.0593825429002
79.07008094465101,504.60544534344837,534.5097150460605,542.4866081013657,557.1562547288202,564.156469039506
79.64206327310089,501.9180063288554,531.2587688412623,539.0679612488658,553.3210068970952,560.3538087723127
80.2181832447674,499.2950534971545,528.0883386197735,535.735503567836,549.5799598059488,556.6488263164719
80.79847079080494,496.7352602487855,524.9965775939096,532.4871774483773,545.9309867567288,553.039007347217
81.38295605888594,494.2373149827139,521.9816714063062,529.3209659462933,542.3720067208177,549.5218974621614
81.97166941476678,491.79992164372595,519.0418381043919,526.2348924187951,538.9009834746041,546.0951010074672
82.56464144386591,489.4218002140319,516.1753280739576,523.2270201326482,535.5159247365121,542.7562799097138
83.16190295285247,487.1016871520601,513.3804239348915,520.2954518473463,532.2148813072397,539.5031525144518
83.76348497124691,484.83833578129526,510.65544040172836,517.4383293756799,528.9959462142679,536.3334924330788
84.36941875303307,482.6305166316672,507.9987241117942,514.6538331240658,525.8572538616409,533.2451273990256
84.97973577828198,480.4770177363188,505.40865342351026,511.9401816147528,522.7969791859078,530.235938134331
85.594467754787,478.3766448861392,502.88363818720836,509.2956309919669,519.813336819062,527.3038572276123
86.21364661971167,476.32822184459724,500.42211949079746,506.7184745138815,516.9045802592226,524.4468680243671
86.8373045412486,474.33059052513227,498.022569382519,504.2070420323086,514.069001049778,521.6630035301665
87.46547392029076,472.38261113350086,495.6834905727034,501.75969946164383,511.3049279675941,518.950345327685
88.09818739211482,470.4831622771434,493.40341611676655,499.37484823886757,508.6107262208647,516.3070225080555
88.73547782807668,468.63114104375677,491.18090908090534,497.05092477588,505.984796657077,513.7312106171596
89.37737833731924,466.82546305096014,489.0145621926292,494.78639990565773,503.4255749816493,511.22113061719267
90.0239222684923,465.06506246916143,486.9029974775738,492.57977832362246,500.9315309875038,508.7750478642035
90.67514321148548,463.3488920192457,484.84486588401495,490.42959802513144,498.5011677960346,506.3912711015377
91.33107499917313,461.6759229469998,482.838846896876,488.3344297405521,496.13302110975303,504.0681514698784
91.99175170917201,460.04514497585524,480.88364814229993,486.29287636874164,493.8256584768682,501.80408153392284
92.6572076656118,458.45556623959845,478.97800498414637,484.3035724099195,491.57767856803747,499.59749432589206
93.32747744091834,456.90621319647755,477.12068011371747,482.36518339890756,489.3877104654968,497.44686240602397
94.00259585760979,455.39613052626964,475.3104631335958,480.4764053394405,487.25441296469654,495.35069694025253
94.68259799010546,453.9243810115124,473.54617013691484,478.635964140383,485.1764738886124,493.30754679499177
95.3675191665486,452.4900454043374,471.8266432827552,476.8426150544647,483.15260941476464,491.3159976491047
96.05739497064137,451.09222228005143,470.1507503688308,475.09514212028296,481.1815634150876,489.3746711231808
96.75226124349363,449.73002787861634,468.5173844020487,473.3923576079997,479.2621068086393,487.4822239257805
97.45215408548506,448.40259593515736,466.92546316791856,471.7331014693048,477.39303692716487,485.637347016948
98.1571098581407,447.1090775005076,465.37392879940506,470.1162407922716,475.5731768935585,483.83876478864937
98.86716518601966,445.8486407527512,463.86174734595335,468.54066926121754,473.80137501315176,482.0852342620858
99.58235695861849,444.62047080073165,462.3879083432629,467.0053066222816,472.07650417778507,480.3755443018189
100.30272233228732,443.4237694802959,460.95142438435926,465.5090981548378,470.3974612826386,478.70851484644766
101.02829873216028,442.2577551441582,459.551330692529,464.051014149126,468.7631666557124,477.0829961558062
101.7591238540999,441.12166244609887,458.1866846965276,462.6300493904125,467.17256349985075,475.4978680742976
102.49523566665553,440.01474212026113,456.85656560853533,461.2452226498461,465.62461734724366,473.95203931043477
103.23667241303599,438.9362607561301,455.56007400522196,459.89557618224694,464.1183155262866,472.444446732099
103.98347261309598,437.88550056986514,454.29633141230323,458.5801752309985,462.65266664058214,470.97405467750997
104.73567506533801,436.8617591726025,453.06447989287454,457.29810754023123,461.2267000600967,469.5398542816296
105.49331884892763,435.86434933615953,451.86368163984275,456.0484828743399,459.83946542417993,468.1408628176324
106.25644332572377,434.89259875678266,450.69311857269906,454.8304325450468,458.4900321563618,466.776123053413
107.02508814232378,433.94584981728406,449.5519919388758,453.64310894601607,457.17748899077225,465.4447026227297
107.79929323212319,433.0234593481113,448.43952191984965,452.48568509509755,455.9009435099731,464.1456934107771
108.5790988173904,432.1247983876483,447.3549472422485,451.3573541842515,454.6595216940481,462.87821095397203
109.364545411356,431.2492519422184,446.29752479408813,450.2573291372232,453.45236748077826,461.6413938536196
110.15567382031816,430.39621874606854,445.2665292461801,449.18484217490504,452.27864233670516,460.4344032032881
110.95252514576217,429.56511102170987,444.2612526790409,448.13914438844625,451.1375248388954,459.2564220295307
111.755140786496,428.75535424086365,443.2810042151554,447.1195053200723,450.02821026723353,458.1066547458186
112.56356244080098,427.96638688629184,442.3251096568978,446.1252125516066,448.9499102070217,456.9843266192666
113.37783210859835,427.19766021479865,441.3929111300141,445.1555713006215,447.9018521617058,455.8886832500861
114.19799209363075,426.44863802160063,440.48376673281996,444.20990402426406,446.8832791755544,454.8189900633074
115.02408500566077,425.71879640625536,439.5970501910995,443.2875500305822,445.8934494660435,453.7745318126589
115.85615376268414,425.00762354039756,438.7321505187556,442.38786509738696,444.9316360658054,452.754612096269
116.69424159315967,424.3146194374081,437.88847168423325,441.51022109855063,443.99712647388884,451.75855288398026
117.53839203825497,423.6392957241656,437.0654322827356,440.65400563765587,443.0892223161943,450.7856940560187
118.3886489541086,422.98117541510277,436.2624652141409,439.8186216889483,442.20723901482137,449.8353929526911
119.24505651410867,422.33979268855165,435.47901736673936,439.00348724547507,441.3505054661977,448.9070239350462
120.10765921118724,421.7146926656671,434.71454930671626,438.208034974363,440.5183637277411,447.9999779560451
120.97650186013266,421.10543119186093,433.96853497327976,437.4317118790849,439.71016871288555,447.11366214216264
121.85162959991729,420.5115746209883,433.2404613795452,436.6739789686942,438.9252878942949,446.24749938507193
122.73308789604272,419.9326996022184,432.5298283189882,435.9343109338582,438.1631010150323,445.4009279433287
123.62092254290192,419.36839286979773,431.8361480775605,435.2121958296581,437.42299980754115,444.57340105359367
124.51517966615828,418.81825103567763,431.158945151318,434.50713476499647,436.7043877202146,443.7643865514568
125.41590572514218,418.2818803850607,430.49775596953293,433.8186415985273,436.00667965140565,442.9733665014062
126.3231475152642,417.7588966749783,429.85212862328405,433.1462426410524,435.3293016906553,442.19983683582586
127.23695217044694,417.2489249358343,429.22162259937454,432.4894763641922,434.6716908670038,441.443307002853
128.15736716557336,416.7515992760299,428.6058085196177,431.8478931152788,434.03329490417025,440.7032996227758
129.0844403189534,416.26656268965485,428.0042678853213,431.2210548383869,433.4135719824539,439.9793501528997
130.0182197948081,415.79346686724557,427.41659282698726,430.6085348013136,432.81199050716947,439.2710065605455
130.9587541057722,415.3319720096547,426.8423858590987,430.0099173285125,432.22802888344603,438.577829004118
131.90609211541388,414.8817466450049,426.2812596399744,429.4247975397507,431.6611752972614,437.8993895219294
132.8602830407743,414.4424674487764,425.73283673654726,428.8527810945045,431.1109275024891,437.23527172873537
133.82137645492378,414.01381906696673,425.1967493940671,428.2934839418944,430.576792613841,436.5850705196506
134.78942228953773,413.5954939423227,424.6726393106073,427.74653207609697,430.05828690555074,435.948391781353
135.7644708374904,413.1871921437022,424.1601574163075,427.2115612971528,429.55493561560746,435.3248521104193
136.7465727554681,412.78862119846747,423.65896365728327,426.6882169769861,429.06627275544406,434.714078538533
137.73577906660083,412.39949592791197,423.1687267841238,426.17615383063446,428.5918409248701,434.11570826450884
138.73214116311266,412.0195382857695,422.68912414487494,425.6750356925119,428.1311911321679,433.5293883928872
139.7357108089925,411.6484771996537,422.21984148249555,425.1845352976353,427.683882619156,432.9547756789596
140.74654014268287,411.28604841553783,421.7605727366217,424.70433406773196,427.24948269112826,432.3915362801071
141.7646816797888,410.9319943451435,421.31101984965306,424.2341219020934,426.8275665514851,431.83934551324137
142.79018831580606,410.58606391629183,420.87089257697653,423.77359697307355,426.4177171409776,431.29788761827996
143.82311332886937,410.248012426099,420.4399083013794,423.32246552622667,426.01952498138525,430.7668555273991
144.86351038252047,409.9176013970805,420.0177918514664,422.8804416848744,425.6325880235385,430.2459506400409
145.91143352849548,409.594598436038,419.60427532405805,422.4472472590454,425.25651149954604,429.73488260346795
146.96693720953397,409.27877709577035,419.19909791050236,422.02261155878057,424.890907779099,429.23336909872785
148.03007626220673,408.9699167395174,418.8020057267671,421.6062712115736,424.5353962297531,428.74113563195846
149.10090591976507,408.6678024081503,418.41275164732247,421.1979699839829,424.18960308107023,428.25791533082423
150.1794818150101,408.3722246899943,418.0310951426916,420.79745860725177,423.853161292474,427.7834487460103
151.2658599831833,408.0829795933585,417.6568021205712,420.40449460688774,423.5257104247729,427.31748365765554
152.36009686487714,407.7998684216287,417.2896447705429,420.01884213610424,423.2068965151917,426.85977488657727
153.46224930896815,407.5226976509271,416.92940141217673,419.64027181305676,422.89637195581446,426.41008411019175
154.57237457556985,407.2512788103202,416.575856346609,419.2685605617708,422.5937953753771,425.968179682999
155.69053033900775,406.9854283645142,416.22879971135853,418.90349145671314,422.2988315242484,425.53383646156595
156.81677469081558,406.7249675989548,415.88802733848075,418.5448535708973,422.01115116255863,425.1068356338169
157.95116614275352,406.469722507401,415.55334061585796,418.1924418274523,421.73043095136507,424.68696455263097
159.09376362984804,406.2195236818195,415.22454635163996,417.84605685465004,421.45635334672613,424.27401657355824
160.2446265134532,405.9742062046177,414.90145664174986,417.50550484416516,421.1886064966681,423.867790896587
161.4038145843356,405.73360954318224,414.58388874037155,417.1705974126679,420.92688414088786,423.46809241189203
162.57138806578007,405.4975774466308,414.27166493338444,416.8411514665771,420.67088551315146,423.07473154940317
163.7474076167185,405.26595784482146,413.96461241468927,416.5169890699044,420.42031524628874,422.6875241321613
164.9319343348814,405.03860274948016,413.6625631653156,416.1979373151881,420.1748832797028,422.30629123334734
166.12502975997216,404.8153681574949,413.3653538353163,415.88382819739996,419.93430476933247,421.9308590368871
167.3267558768637,404.5961139562975,413.07282562833825,415.57449849071935,419.69829999997177,421.56105870156415
168.53717511881956,404.38070383126836,412.78482418886176,415.2697896282613,419.4665942998911,421.19672622855353
169.756350370737,404.1690051752,412.50119949198876,414.9695475844935,419.23891795767383,420.83770233225584
170.98434497241416,403.9608889997045,412.2218057357914,414.6736227604612,419.0150061412097,420.4838323144219
172.22122272184075,403.75622984856983,411.9465012361369,414.3818698716466,418.7945988187768,420.1349659414283
173.46704787851257,403.5549057130285,411.6751483239038,414.094147838454,418.5774406821425,419.7909573246633
174.72188516677014,403.35679794888034,411.407613244617,413.81031967924184,418.36328107161955,419.45166480390736
175.9857997791606,403.1617911954333,411.14376606036024,413.5302524058919,418.15187390301446,419.1169508337052
177.2588573798258,402.96977329628,410.8834805539928,413.25381692176023,417.9429775964236,418.78668187257347
178.54112410791285,402.7806352217739,410.62663413555595,412.9808879220863,417.73635500679956,418.46072827504514
179.83266658101073,402.5942709932814,410.37310775089486,412.7113437967109,417.53177335622917,418.1389641864332
181.13355189861093,402.4105776090975,410.12278579235243,412.44506653507324,417.3290041678938,417.82126744028386
182.44384764559376,402.22945497200686,409.87555601160597,412.1819416334757,417.1278232016305,417.5075194584392
183.7636218957396,402.0508058184916,409.6313094344747,411.92185800451193,416.9280103910678,417.1976051536251
185.0929432152648,401.87453564951454,409.3899402777715,411.66470788865433,416.7293497822462,416.89141283454995
186.4318806663851,401.7005526628569,409.1513458680689,411.41038676791794,416.5316294737336,416.5888341134005
187.78050381090287,401.5287676869816,408.9154265623843,411.15879328158735,416.33464155813294,416.28976381573324
189.13888271382112,401.3590941164038,408.682085670716,410.9098291439272,416.13818206496524,415.99409989263467
190.5070879469837,401.19144784849277,408.4512293804176,410.66339906388464,415.94205090488003,415.70174333517673
191.88519059274185,401.02574722174177,408.2227666823295,410.41941066665277,415.7460518151442,415.4125980910225
193.2732622476465,400.86191295541016,407.9966092986858,410.17777441715924,415.5499923063746,415.1265709832254
194.67137502616885,400.69986809056616,407.7726716126895,409.9384035453447,415.3536836104599,414.8435716310587
196.07960156444634,400.53953793243636,407.55087059977427,409.7012139732602,415.15694062965537,414.56351237294723
197.49801502405649,400.3808499941121,407.331125760494,409.4661242438908,414.9595818867967,414.2863081913417
198.92668909581775,400.2237339415169,407.11335905499686,409.2330554516954,414.7614294765899,414.011876639566
200.36569800361815,400.0681215396366,406.8974948390673,409.0019311748284,414.56230901795675,413.74013777052085
201.81511650827144,399.91394659999645,406.6834598016753,408.7726774090024,414.3620496073967,413.47101406728353
203.27501991140048,399.76114492933846,406.47118290403324,408.5452225028939,414.16048377333175,413.20443037547193
204.74548405935053,399.60965427946496,406.26059532008696,408.3194970951995,413.95744743139295,412.9403138373745
206.22658534712895,399.45941429827053,406.05163037845847,408.0954340531313,413.7527798406206,412.6785938277988
207.7184007223742,399.3103664818687,405.8442235057388,407.8729684124797,413.54632356056993,412.41920189160425
209.22100768935374,399.16245412786014,405.63831217118553,407.6520373190761,413.3379244092532,412.1620716828394
210.7344843129904,399.0156222896535,405.4338358327141,407.4325799717065,413.1274314219185,411.90713890548955
212.25890922291833,398.86981773187097,405.23073588420385,407.2145375664227,412.91469681063325,411.65434125577076
213.79436161756735,398.7249888867717,405.028955604077,406.9978532422141,412.6995759246363,411.403618365937
215.34092126827863,398.58108581168864,404.82844010510064,406.78247202800713,412.48192721143977,411.154911749557
216.89866852344826,398.43806014748077,404.62913628543873,406.5683407909394,412.2616121786488,410.9081647482448
218.46768431270192,398.29586507792726,404.4309927808363,406.35540818596724,412.03849535649834,410.66332247978346
220.04805015109918,398.1544552900848,404.2339599180181,406.14362460665524,411.81244426103467,410.420331787606
221.63984814336888,398.01378693556194,404.03798966916935,405.93294213720526,411.583329357976,410.1791411916459
223.24316098817377,397.87381759272455,403.8430356075732,405.72331450567685,411.3510240271996,409.9397008404461
224.85807198240823,397.73450622975776,403.64905286427455,405.5146970383492,411.1154045278202,409.7019624645665
226.484665025525,397.59581316861517,403.455998085864,405.3070466152427,410.87634996387675,409.46587933121936
228.1230246238941,397.45770004981654,403.2638293932263,405.10032162670257,410.6337422505832,409.23140620010867
229.7732358951933,397.32012979806007,403.07250634135767,404.8944819311198,410.3874660811255,408.99849928043955
231.43538457283023,397.18306658866936,402.88198988013704,404.68948881365964,410.1374088939868,408.7671161890998
233.10955701039663,397.04647581480646,402.69224231605466,404.4853049460459,409.88346084079876,408.53721590993075
234.79584018615384,396.91032405549436,402.5032272749148,404.28189434735646,409.6255147546733,408.3087587540851
236.49432170755296,396.7745790443559,402.3149096654239,404.0792223457798,409.3634661190288,408.08170632148375
238.20508981578533,396.6392096391314,402.12725564370425,403.87725554137205,409.09721303686473,407.8560214632611
239.9282333903672,396.5041857919036,401.940232578648,403.67596176970676,408.8266562004954,407.6316682452581
241.66384195375736,396.3694785200327,401.7538090181869,403.47531006647364,408.5516988617099,407.40861191247427
243.4120056760079,396.2350598777818,401.5679546563451,403.2752706329795,408.2722468023549,407.1868188544855
245.1728153794493,396.10090292863055,401.3826403011337,403.07581480249297,407.9882083053156,406.9662565717945
246.94636254340773,395.9669817182326,401.1978378432454,402.87691500746956,407.6994941258914,406.7468936431112
248.7327393089593,395.83327124803986,401.01352022553044,402.67854474760276,407.4060174635489,406.52869969347387
250.53203848371598,395.69974744954146,400.8296614132276,402.4806785586942,407.107693934036,406.3116453632919
252.34435354664757,395.5663871591372,400.64623636494343,402.2832919823156,406.8044415418574,406.09570227818523
254.1697786529381,395.4331680935977,400.46322100436146,402.0863615362493,406.496180653078,405.8808430196797
256.0084086388778,395.30006882613065,400.28059219266265,401.88986468568646,406.18283396846886,405.66704109666495
257.86033902678923,395.1670687630094,400.0983277016394,401.6937798151756,405.86432649696604,405.454270917669
259.72566602999115,395.03414812078535,399.9164061874777,401.4980862012765,405.54058552943576,405.2425077638726
261.60448655779635,394.90128790402684,399.73480716521675,401.3027639859445,405.21154061274456,405.0317277628615
263.4968982205466,394.7684698836175,399.55351098384574,401.1077941505791,404.8771235241117,404.8219078631089
265.40299933468367,394.63567657556797,399.3724988020299,400.9131584907672,404.53726824574625,404.61302580916316
267.3228889278573,394.50289122034565,399.19175256446175,400.71883959167076,404.19191093974973,404.4050601174985
269.25666674407023,394.37009776271424,399.01125497880463,400.5248208040603,403.84098992328296,404.19799005305595
271.204433248859,394.23728083204924,398.8309894932326,400.3310862209746,403.48444564399034,403.9917956064211
273.1662896345151,394.10442572314855,398.65094027453296,400.13762065499276,403.1222206556584,403.7864574716397
275.14233782534143,393.9715183774989,398.4710921867789,399.94440961609814,402.75425959412706,403.58195702464155
277.1326804829472,393.83854536501224,398.2914307705481,399.7514392901303,402.38050915341665,403.37827630227616
279.1374210115822,393.7054938661999,398.1119422226666,399.5586965178015,402.0009180620861,403.1753979819129
281.1566635635085,393.5723516547925,397.93261337648596,399.3661687742758,401.6154370598118,402.9733053616414
283.19051304441206,393.4391070807737,397.75343168265897,399.17384414926534,401.22401887416083,402.7719823409921
285.23907511885136,393.30574905385106,397.5743851904222,398.9817113276935,400.8266181975893,402.5714134022133
287.30245621574915,393.17226702731915,397.3954625293406,398.78975957083196,400.42319166461914,402.3715835920776
289.3807635339203,393.0386509823206,397.2166528915684,398.5979786979787,400.0136978292133,402.17247850419443
291.4741050476415,392.90489141251214,397.03794601452455,398.406359068589,399.59809714234484,401.9740842618107
293.5825895122609,392.77097930908633,396.85933216404544,398.21489156491805,399.17635192973273,401.77638750111953
295.7063264698484,392.6369061461889,396.6808021179769,398.0235675751078,398.7484263697668,401.57937535501765
297.8454262548857,392.50266386668704,396.5023471501909,397.8323789767461,398.314286471595,401.38303543734105
300.0,392.36824486828715,396.3239590150126,397.6413181208555,397.8739000533803,401.1873558275264
