Z,N,A,symbol,parity,is_magic_any,B_obs_MeV,B_pred_before_MeV,resid_before_MeV,delta_n_3pt_MeV,delta_p_3pt_MeV,pairing_correction_MeV,B_pred_after_MeV,resid_after_MeV,abs_resid_before_MeV,abs_resid_after_MeV
98,139,237,Cf,eo,False,1778.2941159000002,51.79113328741207,-1726.502982612588,nan,nan,0.0,51.79113328741207,-1726.502982612588,1726.502982612588,1726.502982612588
90,148,238,Th,ee,False,1798.09,51.619785044940464,-1746.4702149550594,0.7919689499999549,1.1899999999999409,0.9648002975542009,50.654984747386266,-1747.4350152526135,1746.4702149550594,1747.4350152526135
91,147,238,Pa,oo,False,1798.8860862,51.619785044940464,-1747.2663011550594,0.429500750000102,0.6301516500000162,0.4959393003453173,51.123845744595144,-1747.7622404554047,1747.2663011550594,1747.7622404554047
92,146,238,U,ee,False,1801.6900355999999,53.157497516385384,-1748.5325380836146,0.6736706999998887,1.1115726499998573,0.998913806935443,52.15858370944994,-1749.53145189055,1748.5325380836146,1749.53145189055
93,145,238,Np,oo,False,1800.760836,51.619785044940464,-1749.1410509550594,0.3632957500001339,0.4654067500000565,0.298173891262272,51.32161115367819,-1749.4392248463218,1749.1410509550594,1749.4392248463218
94,144,238,Pu,ee,False,1801.2699418,53.332527414282104,-1747.9374143857178,0.6768090000000484,0.9678385999999364,0.736362141014403,52.5961652732677,-1748.6737765267324,1747.9374143857178,1748.6737765267324
95,143,238,Am,oo,False,1798.2293014,51.619785044940464,-1746.6095163550594,0.41504605000000083,0.302121800000009,-0.07130682859973758,51.6910918735402,-1746.5382095264597,1746.6095163550594,1746.5382095264597
96,142,238,Cm,ee,False,1796.4231908000002,51.619785044940464,-1744.8034057550597,0.7518599000002268,0.9681908000002295,0.6260707484568597,50.9937142964836,-1745.4294765035165,1744.8034057550597,1745.4294765035165
97,141,238,Bk,oo,False,1790.95,51.619785044940464,-1739.3302149550595,0.4759999999999991,0.4114558499999248,0.034791446341722376,51.58499359859874,-1739.3650064014014,1739.3302149550595,1739.3650064014014
98,140,238,Cf,ee,False,1787.142,51.619785044940464,-1735.5222149550596,0.9084420499999624,1.2129999999999654,0.8339266513676944,50.78585839357277,-1736.3561416064272,1735.5222149550596,1736.3561416064272
90,149,239,Th,eo,False,1802.06,51.449173159580546,-1750.6108268404193,nan,nan,0.0,51.449173159580546,-1750.6108268404193,1750.6108268404193,1750.6108268404193
91,148,239,Pa,oe,False,1804.45,51.449173159580546,-1753.0008268404194,0.5669569000001502,0.8074599999998782,0.610940861795091,50.83823229778545,-1753.6117677022146,1753.0008268404194,1753.6117677022146
92,147,239,U,eo,False,1806.4964135999999,51.449173159580546,-1755.0472404404193,0.5610642000000325,1.032454499999858,1.0233754937860329,50.42579766579451,-1756.0706159342053,1755.0472404404193,1756.0706159342053
93,146,239,Np,oe,False,1806.975752,51.449173159580546,-1755.5265788404195,0.574418000000037,0.5944617999999764,0.21771408015558502,51.23145907942496,-1755.7442929205752,1755.5265788404195,1755.7442929205752
94,145,239,Pu,eo,False,1806.9161692999999,53.235757798679934,-1753.68041150132,0.44399760000021615,0.8941192999998293,0.9481712772747756,52.28758652140516,-1754.6285827785946,1753.68041150132,1754.6285827785946
95,144,239,Am,oe,False,1805.3316949,51.449173159580546,-1753.8825217404194,0.5754121999999597,0.44668000000001484,-0.048931855930303136,51.49810501551085,-1753.8335898844891,1753.8825217404194,1753.8335898844891
96,143,239,Cm,eo,False,1802.7927501,51.449173159580546,-1751.3435769404193,0.5622493000001896,0.91809939999996,0.8164275749960804,50.63274558458446,-1752.1600045154155,1751.3435769404193,1752.1600045154155
97,142,239,Bk,oe,False,1798.953,51.449173159580546,-1747.5038268404194,0.7179999999999609,0.4873954000000822,-0.18661424371903979,51.63578740329959,-1747.3172125967003,1747.5038268404194,1747.3172125967003
98,141,239,Cf,eo,False,1794.173,51.449173159580546,-1742.7238268404194,0.6268000000000029,0.9779999999999518,0.8285076063756254,50.62066555320492,-1743.5523344467952,1742.7238268404194,1743.5523344467952
99,140,239,Es,oe,False,1787.959,51.449173159580546,-1736.5098268404195,nan,nan,0.0,51.449173159580546,-1736.5098268404195,1736.5098268404195,1736.5098268404195
91,149,240,Pa,oo,False,1808.8799999999999,51.27929419748413,-1757.6007058025157,0.46900000000005093,0.5995000000000346,0.38255971459922467,50.8967344828849,-1757.983265517115,1757.6007058025157,1757.983265517115
92,148,240,U,ee,False,1812.42492,51.27929419748413,-1761.1456258025157,0.7272132000000511,1.1427866999998741,0.975789147505052,50.30350504997907,-1762.1214149500208,1761.1456258025157,1762.1214149500208
93,147,240,Np,oo,False,1812.041832,51.27929419748413,-1760.762537802516,0.5031772999999475,0.5523345499998413,0.24741382615033314,51.03188037133379,-1761.0099516286664,1760.762537802516,1761.0099516286664
94,146,240,Pu,ee,False,1813.4503920000002,52.973506840420086,-1760.4768851595802,0.6463476000002402,0.9973362500002168,0.8343132949691031,52.139193545450986,-1761.3111984545492,1760.4768851595802,1761.3111984545492
95,145,240,Am,oo,False,1811.2832640000001,51.27929419748413,-1760.003969802516,0.3477631999998039,0.36510104999968007,0.1411441913373983,51.13815000614673,-1760.1451139938533,1760.003969802516,1760.1451139938533
96,144,240,Cm,ee,False,1810.286808,51.27929419748413,-1759.0075138025159,0.7001525500002117,0.9789605500000107,0.7218179434455547,50.55747625403857,-1759.7293317459614,1759.0075138025159,1759.7293317459614
97,143,240,Bk,oo,False,1805.52,51.27929419748413,-1754.2407058025158,0.5985000000000582,0.4698750499999278,-0.04143434629990139,51.32072854378403,-1754.199271456216,1754.2407058025158,1754.199271456216
98,142,240,Cf,ee,False,1802.4576,51.27929419748413,-1751.1783058025158,0.7776000000000067,1.038599999999974,0.7143682954730859,50.56492590201104,-1751.892674097989,1751.1783058025158,1751.892674097989
99,141,240,Es,oo,False,1795.44,51.27929419748413,-1744.1607058025158,0.4819999999999709,0.4559999999999036,0.10585267450800862,51.17344152297612,-1744.2665584770239,1744.1607058025158,1744.2665584770239
91,150,241,Pa,oe,False,1814.2479999999998,51.11014472990579,-1763.137855270094,nan,nan,0.0,51.11014472990579,-1763.137855270094,1763.137855270094,1763.137855270094
92,149,241,U,eo,False,1816.899,51.11014472990579,-1765.788855270094,0.6854600000000346,0.9170917999999801,0.6325171936049272,50.477627536300865,-1766.421372463699,1765.788855270094,1766.421372463699
93,148,241,Np,oe,False,1818.1142666,51.11014472990579,-1767.0041218700942,0.5514424000000417,0.5989297999999508,0.2596887329409685,50.850455996964826,-1767.2638106030352,1767.0041218700942,1767.2638106030352
94,147,241,Pu,eo,False,1818.6919195,52.96734502330864,-1765.7245744766915,0.534012900000107,0.9370077999999467,0.8920891080117737,52.075255915296864,-1766.6166635847032,1765.7245744766915,1766.6166635847032
95,146,241,Am,oe,False,1817.9303595,52.10387413372305,-1765.8264853662768,0.5547317999997858,0.46982050000019626,0.023156086725927172,52.08071804699713,-1765.8496414530027,1765.8264853662768,1765.8496414530027
96,145,241,Cm,eo,False,1816.3805607999998,51.11014472990579,-1765.270416070094,0.43782720000024256,0.9399287999997341,1.0394905726882506,50.07065415721754,-1766.3099066427822,1765.270416070094,1766.3099066427822
97,144,241,Bk,oe,False,1813.284,51.11014472990579,-1762.1738552700942,0.7250000000001364,0.46039509999991424,-0.245408837149106,51.3555535670549,-1761.9284464329453,1762.1738552700942,1761.9284464329453
98,143,241,Cf,eo,False,1809.187,51.11014472990579,-1758.076855270094,0.6427911000000677,0.9839999999999236,0.815639429304161,50.29450530060163,-1758.8924946993982,1758.076855270094,1758.8924946993982
99,142,241,Es,oe,False,1803.885,51.11014472990579,-1752.7748552700941,0.72199999999998,0.6087999999999738,0.0253196991439395,51.08482503076185,-1752.8001749692382,1752.7748552700941,1752.8001749692382
100,141,241,Fm,eo,False,1797.619,51.11014472990579,-1746.508855270094,nan,nan,0.0,51.11014472990579,-1746.508855270094,1746.508855270094,1746.508855270094
92,150,242,U,ee,False,1822.744,50.94172133363548,-1771.8022786663644,0.8574999999999591,1.2110000000000127,0.9056289828575896,50.036092350777885,-1772.707907649222,1771.8022786663644,1772.707907649222
93,149,242,Np,oo,False,1823.0838164,50.94172133363548,-1772.1420950663644,0.38231690000009166,0.3832406500000616,0.1226239920892388,50.81909734154624,-1772.2647190584537,1772.1420950663644,1772.2647190584537
94,148,242,Pu,ee,False,1825.0014728,52.8250309545783,-1772.1764418454218,0.637956000000031,1.0281742000000804,0.9020508366677282,51.922980117910576,-1773.0784926820895,1772.1764418454218,1773.0784926820895
95,147,242,Am,oo,False,1823.4679914,50.94172133363548,-1772.5262700663645,0.4133536499998627,0.39948949999995875,0.10590903613157931,50.8358122975039,-1772.6321791024961,1772.5262700663645,1772.6321791024961
96,146,242,Cm,ee,False,1823.349968,55.484926178043516,-1767.8650418219565,0.6381664500000852,1.0082831000000851,0.8660476280693874,54.61887854997413,-1768.7310894500258,1767.8650418219565,1768.7310894500258
97,145,242,Bk,oo,False,1819.598,50.94172133363548,-1768.6562786663644,0.4205051500000536,0.44978039999989505,0.18558022232580107,50.756141111309674,-1768.8418588886902,1768.6562786663644,1768.8418588886902
98,144,242,Cf,ee,False,1817.2019822,50.94172133363548,-1766.2602608663644,0.7509822000000668,1.010982199999944,0.7041519495172475,50.23756938411823,-1766.9644128158818,1766.2602608663644,1766.9644128158818
99,143,242,Es,oo,False,1810.886,50.94172133363548,-1759.9442786663644,0.6055000000000064,0.5835000000000719,0.15210603156035563,50.78961530207512,-1760.0963846979248,1759.9442786663644,1760.0963846979248
100,142,242,Fm,ee,False,1806.53,50.94172133363548,-1755.5882786663644,0.8444999999999254,nan,-1.2481500996468304,52.189871433282306,-1754.3401285667176,1755.5882786663644,1754.3401285667176
92,151,243,U,eo,False,1826.874,50.77402059141465,-1776.0999794085853,nan,nan,0.0,50.77402059141465,-1776.0999794085853,1776.0999794085853,1776.0999794085853
93,150,243,Np,oe,False,1828.818,50.77402059141465,-1778.0439794085853,0.5680917999999338,0.5814788000000135,0.20376762686541894,50.570252964549226,-1778.2477470354509,1778.0439794085853,1778.2477470354509
94,149,243,Pu,eo,False,1830.0351141,50.77402059141465,-1779.2610935085854,0.49310109999998986,0.8934469000000718,0.8743909792037676,49.89962961221088,-1780.1354844877892,1779.2610935085854,1780.1354844877892
95,148,243,Am,oe,False,1829.8323306,51.965528436508876,-1777.866802163491,0.49857589999987795,0.5906352000000652,0.32294045693236073,51.64258797957652,-1778.1897426204234,1777.866802163491,1778.1897426204234
96,147,243,Cm,eo,False,1829.0430423,50.77402059141465,-1778.2690217085853,0.5541710999999623,0.908986799999866,0.8120154981620724,49.96200509325257,-1779.0810372067474,1778.2690217085853,1779.0810372067474
97,146,243,Bk,oe,False,1826.7530103,50.77402059141465,-1775.9789897085852,0.5539504999998144,0.5487243000001172,0.16589413696231126,50.60812645445234,-1776.1448838455476,1775.9789897085852,1776.1448838455476
98,145,243,Cf,eo,False,1823.715,50.77402059141465,-1772.9409794085852,0.512741700000106,0.9900000000000091,1.0186154969072905,49.75540509450736,-1773.9595949054926,1772.9409794085852,1773.9595949054926
99,144,243,Es,oe,False,1819.098,50.77402059141465,-1768.3239794085853,0.7290000000000418,0.5989911000000347,-0.0026270101009862046,50.776647601515634,-1768.3213523984844,1768.3239794085853,1768.3213523984844
100,143,243,Fm,eo,False,1813.7520000000002,50.77402059141465,-1762.9779794085855,0.6089999999998099,0.8730000000002747,0.6664057889026388,50.10761480251201,-1763.6443851974882,1762.9779794085855,1763.6443851974882
93,151,244,Np,oo,False,1833.4160000000002,50.607039092335796,-1782.8089609076644,0.4779999999998381,0.39806949999979224,0.007815312814417053,50.59922377952138,-1782.8167762204787,1782.8089609076644,1782.8167762204787
94,150,244,Pu,ee,False,1836.0549576,52.65891613387397,-1783.396041466126,0.6603310500000816,1.021180850000178,0.8564323473460869,51.80248378652789,-1784.252473813472,1783.396041466126,1784.252473813472
95,149,244,Am,oo,False,1835.1995180000001,50.607039092335796,-1784.5924789076644,0.34142404999977316,0.4995822999999291,0.391823605921479,50.215215486414316,-1784.9843025135858,1784.5924789076644,1784.9843025135858
96,148,244,Cm,ee,False,1835.8444588,55.21456980216435,-1780.6298889978357,0.6413943999999674,1.042547000000127,0.9227592145839614,54.291810587580386,-1781.5526482124196,1780.6298889978357,1781.5526482124196
97,147,244,Bk,oo,False,1832.8001196000002,50.607039092335796,-1782.1930805076645,0.4621320499995818,0.4302905499996541,0.08908452013957135,50.517954572196224,-1782.282165027804,1782.1930805076645,1782.282165027804
98,146,244,Cf,ee,False,1831.2535012,50.607039092335796,-1780.6464621076643,0.6871122000002288,0.9644960500000934,0.7151364654544472,49.89190262688135,-1781.3615985731187,1780.6464621076643,1781.3615985731187
99,145,244,Es,oo,False,1825.8519999999999,50.607039092335796,-1775.244960907664,0.6095000000001392,0.4680000000000746,-0.06105662408460655,50.6680957164204,-1775.1839042835795,1775.244960907664,1775.1839042835795
100,144,244,Fm,ee,False,1822.192,50.607039092335796,-1771.5849609076643,0.85349999999994,1.1204999999999927,0.7491495999237756,49.85788949241202,-1772.334110507588,1771.5849609076643,1772.334110507588
101,143,244,Md,oo,False,1814.8719999999998,50.607039092335796,-1764.264960907664,nan,nan,0.0,50.607039092335796,-1764.264960907664,1764.264960907664,1764.264960907664
93,152,245,Np,oe,False,1838.97,50.440773432226145,-1788.5292265677738,nan,nan,0.0,50.440773432226145,-1788.5292265677738,1788.5292265677738,1788.5292265677738
94,151,245,Pu,eo,False,1840.754139,50.440773432226145,-1790.3133655677736,0.5777721000001748,0.9311389999998028,0.8168832429325943,49.62389018929355,-1791.1302488107062,1790.3133655677736,1791.1302488107062
95,150,245,Am,oe,False,1841.2495534999998,50.440773432226145,-1790.8087800677736,0.534794499999748,0.6889321000002155,0.44579213872242407,49.99498129350372,-1791.254572206496,1790.8087800677736,1791.254572206496
96,149,245,Cm,eo,False,1841.3630865,55.20940182969473,-1786.1536846703052,0.470149699999979,0.9184970000000021,0.9532619494648513,54.256139880229874,-1787.10694661977,1786.1536846703052,1787.10694661977
97,148,245,Bk,oe,False,1839.7714929999997,50.440773432226145,-1789.3307195677735,0.5266026999996711,0.542742400000293,0.19557971382636197,50.24519371839978,-1789.5262992816,1789.3307195677735,1789.5262992816
98,147,245,Cf,eo,False,1837.4177779999998,50.440773432226145,-1786.9770045677735,0.6009786000003032,0.8811754999996992,0.6929311636896677,49.74784226853648,-1787.6699357314633,1786.9770045677735,1787.6699357314633
99,146,245,Es,oe,False,1833.825,50.440773432226145,-1783.3842265677738,0.7624573000001647,0.36092900000005557,-0.4792496634748845,50.920023095701026,-1782.904976904299,1783.3842265677738,1782.904976904299
100,145,245,Fm,eo,False,1828.925,50.440773432226145,-1778.4842265677737,0.7301784000001135,0.7560000000000855,0.2773647898386036,50.163408642387544,-1778.7615913576124,1778.4842265677737,1778.7615913576124
101,144,245,Md,oe,False,1823.045,50.440773432226145,-1772.6042265677738,0.3660000000002128,nan,-0.540938941943216,50.98171237416936,-1772.0632876258308,1772.6042265677738,1772.0632876258308
94,152,246,Pu,ee,False,1846.6088646,50.2752202140163,-1796.3336443859837,0.8462951000000203,0.9973646000000826,0.5388467090676285,49.73637350494867,-1796.8724910950514,1796.3336443859837,1796.8724910950514
95,151,246,Am,oo,False,1846.23,50.2752202140163,-1795.9547797859836,0.5212767499998563,0.6356468000000177,0.37015702450759014,49.90506318950871,-1796.3249368104914,1795.9547797859836,1796.3249368104914
96,150,246,Cm,ee,False,1847.8220136,54.997022197857454,-1792.8249914021426,0.6518930499998987,1.0780480500000067,0.9709448022063221,54.02607739565113,-1793.795936204349,1792.8249914021426,1793.795936204349
97,149,246,Bk,oo,False,1845.689661,50.2752202140163,-1795.4144407859835,0.3152743000000555,0.4099615500000482,0.26965871289252463,50.00556150112378,-1795.684099498876,1795.4144407859835,1795.684099498876
98,148,246,Cf,ee,False,1844.784012,50.2752202140163,-1794.5087917859837,0.6570437000002585,1.1058537500002785,1.0132262283577802,49.26199398565852,-1795.5220180143415,1794.5087917859837,1795.5220180143415
99,147,246,Es,oo,False,1840.2730854,50.2752202140163,-1789.9978651859835,0.4318263500000512,0.23980360000007295,-0.2079301553898476,50.48315036940615,-1789.7899350305938,1789.9978651859835,1789.7899350305938
100,146,246,Fm,ee,False,1837.1183568000001,50.2752202140163,-1786.8431365859838,0.8518568000000641,0.8718568000001596,0.3054181150377442,49.969802098978555,-1787.1485547010216,1786.8431365859838,1787.1485547010216
101,145,246,Md,oo,False,1830.4859999999999,50.2752202140163,-1780.2107797859835,0.3705000000001064,nan,-0.5475898305735042,50.82281004458981,-1779.66318995541,1780.2107797859835,1779.66318995541
94,153,247,Pu,eo,False,1850.7710000000002,50.110376048093535,-1800.6606239519067,nan,nan,0.0,50.110376048093535,-1800.6606239519067,1800.6606239519067,1800.6606239519067
95,152,247,Am,oe,False,1852.253,50.110376048093535,-1802.1426239519064,0.7499999999998863,0.6458407000000079,0.050401439966457406,50.05997460812708,-1802.1930253918729,1802.1426239519064,1802.1930253918729
96,151,247,Cm,eo,False,1852.9771546000002,50.110376048093535,-1802.8667785519067,0.5282605999997259,1.0280646000002207,1.0639812591204705,49.04639478897307,-1803.9307598110272,1802.8667785519067,1803.9307598110272
97,150,247,Bk,oe,False,1852.2383776000001,50.110376048093535,-1802.1280015519067,0.5594571000002588,0.5620851999998422,0.18173003452655856,49.928646013566976,-1802.3097315864331,1802.1280015519067,1802.3097315864331
98,149,247,Cf,eo,False,1850.8361585999999,50.110376048093535,-1800.7257825519064,0.44530340000017077,0.9673280999999179,1.0776056579390167,49.03277039015452,-1801.8033882098453,1800.7257825519064,1801.8033882098453
99,148,247,Es,oe,False,1847.5848234999999,50.110376048093535,-1797.4744474519064,0.42428079999990587,0.5843749000001708,0.4215134262414395,49.688862621852095,-1797.8959608781477,1797.4744474519064,1797.8959608781477
100,147,247,Fm,eo,False,1843.6080000000002,50.110376048093535,-1793.4976239519067,0.7283707999998796,0.663457300000232,0.1139797163325924,49.99639633176094,-1793.6116036682392,1793.4976239519067,1793.6116036682392
101,146,247,Md,oe,False,1838.668,50.110376048093535,-1788.5576239519064,0.6169999999999618,0.4671784000001935,-0.07361570011333385,50.18399174820687,-1788.484008251793,1788.5576239519064,1788.484008251793
95,153,248,Am,oo,False,1856.776,49.94623755264123,-1806.829762447359,0.4859999999998763,0.5605995000000803,0.2876319017283816,49.65860565091285,-1807.1173943490871,1806.829762447359,1807.1173943490871
96,152,248,Cm,ee,False,1859.1888167999998,54.816710311986995,-1804.3721064880128,0.7491399999996702,1.050212299999771,0.7772683363876396,54.03944197559935,-1805.1493748244004,1804.3721064880128,1805.1493748244004
97,151,248,Bk,oo,False,1857.66818,49.94623755264123,-1807.7219424473587,0.4631133000002592,0.5031246000002056,0.21832613420554292,49.72791141843569,-1807.9402685815642,1807.7219424473587,1807.9402685815642
98,150,248,Cf,ee,False,1857.778912,49.94623755264123,-1807.8326744473588,0.6781054000000495,1.146723199999883,1.0554328328030702,48.89080471983816,-1808.8881072801619,1807.8326744473588,1808.8881072801619
99,149,248,Es,oo,False,1854.048,49.94623755264123,-1804.1017624473589,0.2574117499999602,0.37225934999980836,0.28752610031318543,49.65871145232804,-1804.3892885476719,1804.1017624473589,1804.3892885476719
100,148,248,Fm,ee,False,1851.5543848,49.94623755264123,-1801.6081472473588,0.7482047500000135,0.9818690000000743,0.656016842182209,49.29022071045902,-1802.264164089541,1801.6081472473588,1802.264164089541
101,147,248,Md,oo,False,1845.616,49.94623755264123,-1795.6697624473588,0.49810404999993807,0.22700000000008913,-0.32886146445961806,50.27509901710085,-1795.340900982899,1795.6697624473588,1795.340900982899
102,146,248,No,ee,False,1841.152,49.94623755264123,-1791.205762447359,nan,nan,0.0,49.94623755264123,-1791.205762447359,1791.205762447359,1791.205762447359
95,154,249,Am,oe,False,1862.271,49.78280135396431,-1812.4881986460357,nan,nan,0.0,49.78280135396431,-1812.4881986460357,1812.4881986460357,1812.4881986460357
96,153,249,Cm,eo,False,1863.902199,49.78280135396431,-1814.1193976460358,0.5595218999998224,1.0192740000001095,1.0020041648736053,48.780797189090706,-1815.1214018109094,1814.1193976460358,1815.1214018109094
97,152,249,Bk,oe,False,1864.0242090000002,49.78280135396431,-1814.241407646036,0.6951940000002423,0.5647868999997172,-0.014037871069876973,49.796839225034184,-1814.227369774966,1814.241407646036,1814.227369774966
98,151,249,Cf,eo,False,1863.3654546,49.78280135396431,-1813.5826532460358,0.5185888999999406,0.9063646000000745,0.8598998889831707,48.92290146498114,-1814.442553135019,1813.5826532460358,1814.442553135019
99,150,249,Es,oe,False,1861.026,49.78280135396431,-1811.2431986460358,0.3770000000000664,0.6247684999999592,0.5638746991270126,49.2189266548373,-1811.8070733451627,1811.2431986460358,1811.8070733451627
100,149,249,Fm,eo,False,1858.0043600999998,49.78280135396431,-1808.2215587460355,0.5341448000002629,0.773697599999764,0.5988537977907502,49.18394755617356,-1808.8204125438263,1808.2215587460355,1808.8204125438263
101,148,249,Md,oe,False,1853.5602081,49.78280135396431,-1803.7774067460357,0.5455455999999685,0.46698430000003555,0.031643845745915944,49.75115750821839,-1803.8090505917817,1803.7774067460357,1803.8090505917817
102,147,249,No,eo,False,1848.078,49.78280135396431,-1798.2951986460357,0.7480000000000473,nan,-1.1055254879052345,50.88832684186954,-1797.1896731581305,1798.2951986460357,1797.1896731581305
96,154,250,Cm,ee,False,1869.734625,49.62006408680104,-1820.114560913199,0.7097513500000332,1.2065306499999906,1.115978123941994,48.504085962859044,-1821.230539037141,1820.114560913199,1821.230539037141
97,153,250,Bk,oo,False,1868.98985,49.62006408680104,-1819.369785913199,0.41484885000022587,0.5091752000000724,0.3005168653556286,49.31954722144541,-1819.6703027785545,1819.369785913199,1819.6703027785545
98,152,250,Cf,ee,False,1869.989175,49.62006408680104,-1820.369110913199,0.7585219999999708,1.0086033999997426,0.6887398433617853,48.93132424343925,-1821.0578507565606,1820.369110913199,1821.0578507565606
99,151,250,Es,oo,False,1867.25,49.62006408680104,-1817.629935913199,0.23146710000014536,0.28639044999999896,0.17179031476650408,49.44827377203453,-1817.8017262279654,1817.629935913199,1817.8017262279654
100,150,250,Fm,ee,False,1865.522625,49.62006408680104,-1815.902560913199,0.6667818000001944,1.0511122500000738,0.9006065689479256,48.71945751785311,-1816.803167482147,1815.902560913199,1816.803167482147
101,149,250,Md,oo,False,1860.413325,49.62006408680104,-1810.793260913199,0.3252917999999454,0.1753550499998937,-0.166119840709815,49.786183927510855,-1810.6271410724892,1810.793260913199,1810.6271410724892
102,148,250,No,ee,False,1856.5,49.62006408680104,-1806.879935913199,0.8745000000000118,1.0198959499999773,0.5375903423120107,49.08247374448903,-1807.417526255511,1806.879935913199,1807.417526255511
96,155,251,Cm,eo,False,1874.1475483,49.458022394622446,-1824.6895259053774,0.679764200000136,nan,-1.0046746642588427,50.46269705888129,-1823.6848512411186,1824.6895259053774,1823.6848512411186
97,154,251,Bk,oe,False,1874.7851887000002,49.458022394622446,-1825.3271663053777,0.45626370000024963,0.715896199999861,0.610242527736237,48.847779866886206,-1825.937408833114,1825.3271663053777,1825.937408833114
98,153,251,Cf,eo,False,1875.0958514,49.458022394622446,-1825.6378290053774,0.5325085000000627,0.988333599999919,0.9864105028325079,48.47161189178994,-1826.62423950821,1825.6378290053774,1826.62423950821
99,152,251,Es,oe,False,1873.9369342000002,49.458022394622446,-1824.4789118053777,0.6993414000002076,0.5180758999997579,-0.1039848550637279,49.562007249686175,-1824.3749269503141,1824.4789118053777,1824.3749269503141
100,151,251,Fm,eo,False,1871.7073263,49.458022394622446,-1822.2493039053775,0.5144088000000693,0.8383318999998437,0.7440015368349814,48.71402085778747,-1822.9933054422124,1822.2493039053775,1822.9933054422124
101,150,251,Md,oe,False,1867.9170255,49.458022394622446,-1818.4590031053774,0.4663685999997824,0.49498620000008486,0.1989115087165535,49.25911088590589,-1818.6579146140941,1818.4590031053774,1818.6579146140941
102,149,251,No,eo,False,1863.173,49.458022394622446,-1813.7149776053775,0.7276991999999609,0.5663374999999178,-0.059297388393959816,49.517319783016404,-1813.6556802169837,1813.7149776053775,1813.6556802169837
103,148,251,Lr,oe,False,1857.4,49.458022394622446,-1807.9419776053776,nan,nan,0.0,49.458022394622446,-1807.9419776053776,1807.9419776053776,1807.9419776053776
96,156,252,Cm,ee,False,1879.92,49.296672929918465,-1830.6233270700816,nan,nan,0.0,49.296672929918465,-1830.6233270700816,1830.6233270700816,1830.6233270700816
97,155,252,Bk,oo,False,1879.668,49.296672929918465,-1830.3713270700814,0.2760943500001076,0.44173120000016297,0.3845724966709046,48.91210043324756,-1830.7558995667523,1830.3713270700814,1830.7558995667523
98,154,252,Cf,ee,False,1881.2675448,49.296672929918465,-1831.9708718700815,0.6836620499999526,1.0846311000000242,0.9358034919945832,48.36086943792388,-1832.9066753620762,1831.9708718700815,1832.9066753620762
99,153,252,Es,oo,False,1879.2251856,49.296672929918465,-1829.9285126700815,0.5336008499999707,0.5543468999999277,0.2060594904311296,49.090613439487335,-1830.1345721605128,1829.9285126700815,1830.1345721605128
100,152,252,Fm,ee,False,1878.9208452,49.296672929918465,-1829.6241722700815,0.8355752500000335,1.0453780999999935,0.6408447899247771,48.65582813999369,-1830.2650170600064,1829.6241722700815,1830.2650170600064
101,151,252,Md,oo,False,1874.4879888000003,49.296672929918465,-1825.1913158700818,0.37752394999961325,0.3083696999997301,-0.004638993946452286,49.301311923864915,-1825.1866768761354,1825.1913158700818,1825.1866768761354
102,150,252,No,ee,False,1871.3013984,49.296672929918465,-1822.0047254700814,0.7722030499999164,0.8737586500000134,0.426557025577907,48.87011590434056,-1822.4312824956594,1822.0047254700814,1822.4312824956594
103,149,252,Lr,oo,False,1864.8000000000002,49.296672929918465,-1815.5033270700817,0.36912699999982124,0.35649999999975535,0.09413548164669416,49.20253744827177,-1815.5974625517283,1815.5033270700817,1815.5974625517283
97,156,253,Bk,oe,False,1885.1029999999998,49.13601235447261,-1835.9669876455273,0.3889999999998963,0.9086893000002192,1.0556004684766092,48.080411885996,-1837.0225881140038,1835.9669876455273,1837.0225881140038
98,155,253,Cf,eo,False,1886.0719141000002,49.13601235447261,-1836.9359017455276,0.6135475999998334,0.9037748000002921,0.7149061982077466,48.42110615626486,-1837.6508079437353,1836.9359017455276,1837.6508079437353
99,154,253,Es,oe,False,1885.5806386999998,49.13601235447261,-1836.4446263455272,0.6339065999998184,0.5419209000001501,0.03551312306031906,49.10049923141229,-1836.4801394685876,1836.4446263455272,1836.4801394685876
100,153,253,Fm,eo,False,1884.4632136,49.13601235447261,-1835.3272012455275,0.4859961999999314,0.9866207999999688,1.052081119052965,48.08393123541965,-1836.3792823645804,1835.3272012455275,1836.3792823645804
101,152,253,Md,oe,False,1881.8139999999999,49.13601235447261,-1832.6779876455273,0.7060055999996848,0.44246690000011313,-0.2495055665415663,49.38551792101418,-1832.4284820789858,1832.6779876455273,1832.4284820789858
102,151,253,No,eo,False,1877.8853907,49.13601235447261,-1828.7493783455275,0.5613527999998951,0.697810099999856,0.4224701238427877,48.71354223062983,-1829.1718484693702,1828.7493783455275,1829.1718484693702
103,150,253,Lr,oe,False,1872.938254,49.13601235447261,-1823.8022416455274,0.5946677999997974,0.4804452000000765,-0.016803596172234703,49.15281595064485,-1823.785438049355,1823.8022416455274,1823.785438049355
104,149,253,Rf,eo,False,1867.1399999999999,49.13601235447261,-1818.0039876455273,nan,nan,0.0,49.13601235447261,-1818.0039876455273,1818.0039876455273,1818.0039876455273
97,157,254,Bk,oo,False,1889.76,48.97603733962458,-1840.7839626603754,nan,nan,0.0,48.97603733962458,-1840.7839626603754,1840.7839626603754,1840.7839626603754
