Z,N_parent,A_parent,symbol,N_chain_min,N_chain_max,n_chain_isotopes,distance_proton_edge,distance_neutron_edge,edge_class,S_n_obs_MeV,S_n_pred_before_MeV,S_n_pred_after_MeV,resid_before_MeV,resid_after_MeV,abs_resid_before_MeV,abs_resid_after_MeV
87,113,200,Fr,110,146,37,3,33,interior,8.709119900000132,-0.20186211720128,-2.0908201530512116,-8.910982017201412,-10.799940053051344,8.910982017201412,10.799940053051344
87,114,201,Fr,110,146,37,4,32,interior,10.61633669999992,-0.20099811282967295,-0.2802230064097131,-10.817334812829593,-10.896559706409633,10.817334812829593,10.896559706409633
87,115,202,Fr,110,146,37,5,31,interior,8.558348299999807,-0.20013716951359584,-0.08346265503200101,-8.758485469513403,-8.641810955031808,8.758485469513403,8.641810955031808
87,116,203,Fr,110,146,37,6,30,interior,10.296442600000091,-0.19927931942499555,-0.26893238884712645,-10.495721919425087,-10.565374988847218,10.495721919425087,10.565374988847218
87,117,204,Fr,110,146,37,7,29,interior,8.340424799999937,-0.1984245929538062,-0.09273741144576064,-8.538849392953743,-8.433162211445698,8.538849392953743,8.433162211445698
87,118,205,Fr,110,146,37,8,28,interior,9.988442600000099,-0.19757301877206146,-0.12270709267998825,-10.18601561877216,-10.111149692680087,10.18601561877216,10.111149692680087
87,119,206,Fr,110,146,37,9,27,interior,8.008357599999727,-0.1967246238944682,-0.3551947374378628,-8.205082223894195,-8.36355233743759,8.205082223894195,8.36355233743759
87,120,207,Fr,110,146,37,10,26,interior,9.673469700000169,2.4568614256139085,2.541991566956888,-7.21660827438626,-7.131478133043281,7.21660827438626,7.131478133043281
87,121,208,Fr,110,146,37,11,25,interior,7.8872257000000445,0.24150790184027215,0.11668925979147104,-7.645717798159772,-7.7705364402085735,7.645717798159772,7.7705364402085735
87,122,209,Fr,110,146,37,12,24,interior,9.188548499999797,-0.09457322082130304,-0.08733248172192987,-9.2831217208211,-9.275880981721727,9.2831217208211,9.275880981721727
87,123,210,Fr,110,146,37,13,23,interior,7.632666500000369,0.18423350629155522,0.15027425915910442,-7.448432993708813,-7.482392240841264,7.448432993708813,7.482392240841264
87,124,211,Fr,110,146,37,14,22,interior,8.868131299999732,-0.06450394676701166,-0.017662216192320557,-8.932635246766743,-8.885793516192052,8.932635246766743,8.885793516192052
87,125,212,Fr,110,146,37,15,21,interior,7.447011700000303,0.10469359083162288,-0.32569905518479914,-7.34231810916868,-7.772710755185102,7.34231810916868,7.772710755185102
87,126,213,Fr,110,146,37,16,20,interior,8.109519899999896,-0.05626265781352657,1.3286520990637385,-8.165782557813422,-6.780867800936157,8.165782557813422,6.780867800936157
87,127,214,Fr,110,146,37,17,19,interior,5.4754442999999355,-4.3156005908839035,-5.0980174893754935,-9.791044890883839,-10.573461789375429,9.791044890883839,10.573461789375429
87,128,215,Fr,110,146,37,18,18,interior,6.794840300000033,-0.18923584796526427,-0.5214103618535901,-6.984076147965297,-7.316250661853623,6.984076147965297,7.316250661853623
87,129,216,Fr,110,146,37,19,17,interior,5.4184302999999545,-0.18842040682762473,0.15938942471222362,-5.606850706827579,-5.259040875287731,5.606850706827579,5.259040875287731
87,130,217,Fr,110,146,37,20,16,interior,6.727694200000087,-0.18760834820433558,-0.5763170365292893,-6.915302548204423,-7.304011236529377,6.915302548204423,7.304011236529377
87,131,218,Fr,110,146,37,21,15,interior,5.326542399999653,-0.18679968326866003,0.2508871975224878,-5.513342083268313,-5.075655202477165,5.513342083268313,5.075655202477165
87,132,219,Fr,110,146,37,22,14,interior,6.513804700000264,-0.1859944221601495,-0.705119021463247,-6.699799122160414,-7.218923721463511,6.699799122160414,7.218923721463511
87,133,220,Fr,110,146,37,23,13,interior,5.205937899999981,3.3303508937241943,3.668945769844008,-1.8755870062757865,-1.5369921301559728,1.8755870062757865,1.5369921301559728
87,134,221,Fr,110,146,37,24,12,interior,6.27638120000006,-0.27690611435173196,-0.5074504262542163,-6.553287314351792,-6.783831626254276,6.553287314351792,6.783831626254276
87,135,222,Fr,110,146,37,25,11,interior,4.970481599999857,-0.26623216013889817,0.0911497999892461,-5.2367137601387554,-4.879331800010611,5.2367137601387554,4.879331800010611
87,136,223,Fr,110,146,37,26,10,interior,6.067083700000012,-0.06096167288813348,-0.32708840696355423,-6.128045372888145,-6.394172106963566,6.128045372888145,6.394172106963566
87,137,224,Fr,110,146,37,27,9,interior,4.705025500000147,-0.3195227802088354,0.03629942626481153,-5.0245482802089825,-4.6687260737353355,5.0245482802089825,4.6687260737353355
87,138,225,Fr,110,146,37,28,8,interior,5.99933800000008,-0.010486341156614287,-0.1354308705370002,-6.009824341156694,-6.13476887053708,6.009824341156694,6.13476887053708
87,139,226,Fr,110,146,37,29,7,interior,4.371386799999982,-0.1529453805451837,-0.04076398048580643,-4.524332180545166,-4.4121507804857885,4.524332180545166,4.4121507804857885
87,140,227,Fr,110,146,37,30,6,interior,5.9094205999997484,-0.5019030367455812,-0.8127780857387492,-6.41132363674533,-6.722198685738498,6.41132363674533,6.722198685738498
87,141,228,Fr,110,146,37,31,5,interior,4.369531800000232,-0.08103274506746772,0.14885342251959344,-4.450564545067699,-4.220678377480638,4.450564545067699,4.220678377480638
87,142,229,Fr,110,146,37,32,4,interior,5.787292799999705,-3.4767697228606593,-3.62024935354129,-9.264062522860364,-9.407542153540994,9.264062522860364,9.407542153540994
87,143,230,Fr,110,146,37,33,3,interior,4.252794000000222,-0.17736317288250092,-0.2429401853717721,-4.430157172882723,-4.495734185371994,4.430157172882723,4.495734185371994
87,144,231,Fr,110,146,37,34,2,neutron_rich_edge,5.477511899999854,-0.17659921931728917,-0.046607529912542134,-5.654111119317143,-5.524119429912396,5.654111119317143,5.524119429912396
87,145,232,Fr,110,146,37,35,1,neutron_rich_edge,4.079051299999946,-0.17583872260013322,-0.34076167454632866,-4.25489002260008,-4.419812974546275,4.25489002260008,4.419812974546275
87,146,233,Fr,110,146,37,36,0,neutron_rich_edge,5.224114200000258,-0.17508168177609207,0.2060742800714337,-5.39919588177635,-5.018039919928825,5.39919588177635,5.018039919928825
88,114,202,Ra,113,147,35,1,33,proton_rich_edge,10.933246000000054,-0.20013716951359584,1.5648300596976554,-11.13338316951365,-9.368415940302398,11.13338316951365,9.368415940302398
88,115,203,Ra,113,147,35,2,32,proton_rich_edge,8.54488769999989,-0.19927931942499555,-0.4370081653402096,-8.744167019424886,-8.9818958653401,8.744167019424886,8.9818958653401
88,116,204,Ra,113,147,35,3,31,interior,10.61155070000018,-0.1984245929538062,-2.605328673166177,-10.809975292953986,-13.216879373166357,10.809975292953986,13.216879373166357
88,117,205,Ra,113,147,35,4,30,interior,8.328553799999781,-0.19757301877206146,-0.08288855067604572,-8.526126818771843,-8.411442350675827,8.526126818771843,8.411442350675827
88,118,206,Ra,113,147,35,5,29,interior,10.309567799999968,-0.1967246238944682,-0.2429239545527082,-10.506292423894436,-10.552491754552676,10.506292423894436,10.552491754552676
88,119,207,Ra,113,147,35,6,28,interior,8.122935300000108,-0.19587943373688432,-0.33340464896419064,-8.318814733736993,-8.456339948964299,8.318814733736993,8.456339948964299
88,120,208,Ra,113,147,35,7,27,interior,9.857369500000004,2.2329310653160945,2.3189437107317445,-7.62443843468391,-7.53842578926826,7.62443843468391,7.53842578926826
88,121,209,Ra,113,147,35,8,26,interior,7.941017699999975,0.2711731572753209,0.13840386050004128,-7.669844542724654,-7.802613839499934,7.669844542724654,7.802613839499934
88,122,210,Ra,113,147,35,9,25,interior,9.486727699999847,-0.06262300602836035,0.04515304416964483,-9.549350706028207,-9.441574655830202,9.549350706028207,9.441574655830202
88,123,211,Ra,113,147,35,10,24,interior,7.682288700000299,0.22007245637670536,0.10016869683210672,-7.462216243623594,-7.582120003168193,7.462216243623594,7.582120003168193
88,124,212,Ra,113,147,35,11,23,interior,9.101937899999939,-0.05457908316774507,-0.034805677605511676,-9.156516983167684,-9.13674357760545,9.156516983167684,9.13674357760545
88,125,213,Ra,113,147,35,12,22,interior,7.52701019999995,0.12472197290075826,-0.29570828497226387,-7.402288227099191,-7.822718484972214,7.402288227099191,7.822718484972214
88,126,214,Ra,113,147,35,13,21,interior,8.324122799999941,-0.04089508638523398,1.301410942919233,-8.365017886385175,-7.022711857080708,8.365017886385175,7.022711857080708
88,127,215,Ra,113,147,35,14,20,interior,5.632066899999927,-4.2278018822243055,-4.829216407783356,-9.859868782224233,-10.461283307783283,9.859868782224233,10.461283307783283
88,128,216,Ra,113,147,35,15,19,interior,7.311839299999974,-0.18842040682762473,-0.3492848896680627,-7.500259706827599,-7.661124189668037,7.500259706827599,7.661124189668037
88,129,217,Ra,113,147,35,16,18,interior,5.473254600000246,-0.18760834820433558,0.16908298080733175,-5.660862948204581,-5.304171619192914,5.660862948204581,5.304171619192914
88,130,218,Ra,113,147,35,17,17,interior,7.315306399999827,-0.18679968326866003,-0.569511760583616,-7.502106083268487,-7.884818160583443,7.502106083268487,7.884818160583443
88,131,219,Ra,113,147,35,18,16,interior,5.323010199999999,-0.1859944221601495,0.24193244175886974,-5.509004622160148,-5.081077758241129,5.509004622160148,5.081077758241129
88,132,220,Ra,113,147,35,19,15,interior,7.193074000000024,3.356990881787297,2.787388412093577,-3.836083118212727,-4.405685587906447,3.836083118212727,4.405685587906447
88,133,221,Ra,113,147,35,20,14,interior,5.379541199999949,-0.33004753403542253,-0.29986381222981606,-5.709588734035371,-5.679405012229765,5.709588734035371,5.679405012229765
88,134,222,Ra,113,147,35,21,13,interior,6.71498900000006,-0.15523404263334584,-0.24791851617094807,-6.870223042633405,-6.962907516171008,6.870223042633405,6.962907516171008
88,135,223,Ra,113,147,35,22,12,interior,5.158284099999946,-0.26131757348922946,-0.1522669578784317,-5.419601673489176,-5.310551057878378,5.419601673489176,5.310551057878378
88,136,224,Ra,113,147,35,23,11,interior,6.478734100000111,-0.12497304296608291,-0.13649819158153775,-6.6037071429661935,-6.615232291581648,6.6037071429661935,6.615232291581648
88,137,225,Ra,113,147,35,24,10,interior,4.9040985999999975,-0.2880081486549244,-0.08278496615634623,-5.192106748654922,-4.986883566156344,5.192106748654922,4.986883566156344
88,138,226,Ra,113,147,35,25,9,interior,6.396788600000036,-0.06378681994178237,-0.046711481976487335,-6.460575419941819,-6.443500081976524,6.460575419941819,6.443500081976524
88,139,227,Ra,113,147,35,26,8,interior,4.561416000000008,-0.12214174463742467,0.05917467661770104,-4.683557744637433,-4.502241323382307,4.683557744637433,4.502241323382307
88,140,228,Ra,113,147,35,27,7,interior,6.308599599999752,-0.20086804726966534,-0.5055620715660183,-6.5094676472694175,-6.8141616715657705,6.5094676472694175,6.8141616715657705
88,141,229,Ra,113,147,35,28,6,interior,4.449550600000293,-0.1909189018033146,0.02034367154827521,-4.640469501803608,-4.429206928452018,4.640469501803608,4.429206928452018
88,142,230,Ra,113,147,35,29,5,interior,6.116972199999736,-0.24801864524941664,-0.4590568887411024,-6.364990845249153,-6.576029088740839,6.364990845249153,6.576029088740839
88,143,231,Ra,113,147,35,30,4,interior,4.3711438000002545,-3.5420478335453893,-3.612364827526868,-7.913191633545644,-7.983508627527122,7.913191633545644,7.983508627527122
88,144,232,Ra,113,147,35,31,3,interior,5.790840999999773,3.1942497945824755,3.128139605833965,-2.5965912054172975,-2.6627013941658078,2.5965912054172975,2.6627013941658078
88,145,233,Ra,113,147,35,32,2,neutron_rich_edge,4.2342084000001705,-3.545170198958701,-3.645237869071373,-7.779378598958871,-7.879446269071543,7.779378598958871,7.879446269071543
88,146,234,Ra,113,147,35,33,1,neutron_rich_edge,5.474767400000019,-0.1743280952992734,-0.09747318661669624,-5.649095495299292,-5.572240586616715,5.649095495299292,5.572240586616715
88,147,235,Ra,113,147,35,34,0,neutron_rich_edge,3.9237273999999616,-0.17357796105442702,0.8478083414556465,-4.097305361054389,-3.075919058544315,4.097305361054389,3.075919058544315
89,117,206,Ac,116,148,33,1,31,proton_rich_edge,8.69324329999995,-0.1967246238944682,1.0718175436860022,-8.889967923894417,-7.621425756313947,8.889967923894417,7.621425756313947
89,118,207,Ac,116,148,33,2,30,proton_rich_edge,10.409837899999957,-0.19587943373688432,-1.8502849197917328,-10.605717333736841,-12.26012281979169,10.605717333736841,12.26012281979169
89,119,208,Ac,116,148,33,3,29,interior,8.45669050000015,-0.19503747217372336,-0.1292685659802899,-8.651727972173873,-8.58595906598044,8.651727972173873,8.58595906598044
89,120,209,Ac,116,148,33,4,28,interior,9.98729830000002,-0.19419876159216898,-0.2246540961761525,-10.18149706159219,-10.211952396176173,10.18149706159219,10.211952396176173
89,121,210,Ac,116,148,33,5,27,interior,8.152112500000158,-0.1933633229452525,-0.31404828823798425,-8.34547582294541,-8.466160788238142,8.34547582294541,8.466160788238142
89,122,211,Ac,116,148,33,6,26,interior,9.691925999999512,-0.1925311758025856,0.03662833229201112,-9.884457175802098,-9.6552976677075,9.884457175802098,9.6552976677075
89,123,212,Ac,116,148,33,7,25,interior,7.9152068000003055,-0.19170233840000606,-0.4559615142139677,-8.106909138400312,-8.371168314214273,8.106909138400312,8.371168314214273
89,124,213,Ac,116,148,33,8,24,interior,9.229885599999989,-0.19087682768668657,-0.21467079203187467,-9.420762427686675,-9.444556392031863,9.420762427686675,9.444556392031863
89,125,214,Ac,116,148,33,9,23,interior,7.779063199999882,-0.19005465937107857,-0.5814679510434928,-7.969117859370961,-8.360531151043375,7.969117859370961,8.360531151043375
89,126,215,Ac,116,148,33,10,22,interior,8.474041900000202,-0.18923584796526427,1.0978091245219588,-8.663277747965466,-7.376232775478243,8.663277747965466,7.376232775478243
89,127,216,Ac,116,148,33,11,21,interior,5.9521448999996664,-0.18842040682762473,-0.7973578996218791,-6.140565306827291,-6.7495027996215455,6.140565306827291,6.7495027996215455
89,128,217,Ac,116,148,33,12,20,interior,7.5187312000000475,-0.18760834820433558,-0.33165851819035197,-7.706339548204383,-7.850389718190399,7.706339548204383,7.850389718190399
89,129,218,Ac,116,148,33,13,19,interior,5.922788400000172,-0.18679968326866003,0.04665487291276804,-6.109588083268832,-5.876133527087404,6.109588083268832,5.876133527087404
89,130,219,Ac,116,148,33,14,18,interior,7.352599099999907,-0.1859944221601495,-0.5749530933767986,-7.538593522160056,-7.927552193376705,7.538593522160056,7.927552193376705
89,131,220,Ac,116,148,33,15,17,interior,5.897120900000118,-0.18519257402123657,0.3475754419638548,-6.082313474021355,-5.549545458036263,6.082313474021355,5.549545458036263
89,132,221,Ac,116,148,33,16,16,interior,7.284031899999718,-0.18439414703357926,-0.6347329821733396,-7.468426047033297,-7.918764882173058,7.468426047033297,7.918764882173058
89,133,222,Ac,116,148,33,17,15,interior,5.980571099999906,-0.18359914845228786,0.13042691990133903,-6.164170248452194,-5.850144180098567,6.164170248452194,5.850144180098567
89,134,223,Ac,116,148,33,18,14,interior,6.868048700000372,-0.1828075846397681,-0.3423389057971349,-7.05085628464014,-7.210387605797507,7.05085628464014,7.210387605797507
89,135,224,Ac,116,148,33,19,13,interior,5.662229499999967,-0.18201946109785183,0.0376307433328833,-5.8442489610978186,-5.624598756667083,5.8442489610978186,5.624598756667083
89,136,225,Ac,116,148,33,20,12,interior,6.6681737999997495,-0.18123478249952285,-0.27971277008102646,-6.849408582499272,-6.947886570080776,6.849408582499272,6.947886570080776
89,137,226,Ac,116,148,33,21,11,interior,5.39940780000029,-0.18045355271835462,0.10443454176203915,-5.579861352718645,-5.294973258238251,5.579861352718645,5.294973258238251
89,138,227,Ac,116,148,33,22,10,interior,6.531013999999914,-0.179675774858282,-0.2985768237151021,-6.710689774858196,-6.829590823715016,6.710689774858196,6.829590823715016
89,139,228,Ac,116,148,33,23,9,interior,5.026177599999983,-0.17890145128164647,-0.15715679830461937,-5.205079051281629,-5.183334398304602,5.205079051281629,5.183334398304602
89,140,229,Ac,116,148,33,24,8,interior,6.276029000000108,-0.17813058363638135,-0.5960237885800623,-6.454159583636489,-6.87205278858017,6.454159583636489,6.87205278858017
89,141,230,Ac,116,148,33,25,7,interior,4.922878599999876,-0.17736317288250092,-0.023258331052254277,-5.100241772882377,-4.946136931052131,5.100241772882377,4.946136931052131
89,142,231,Ac,116,148,33,26,6,interior,6.146848800000043,-0.17659921931728917,-0.23349015061049272,-6.323448019317333,-6.380338950610536,6.323448019317333,6.380338950610536
89,143,232,Ac,116,148,33,27,5,interior,4.679743199999848,-0.17583872260013322,-0.16399148059694824,-4.855581922599981,-4.843734680596796,4.855581922599981,4.843734680596796
89,144,233,Ac,116,148,33,28,4,interior,5.917694700000084,-0.17508168177609207,-0.20096081274023447,-6.092776381776176,-6.118655512740318,6.092776381776176,6.118655512740318
89,145,234,Ac,116,148,33,29,3,interior,4.538171100000227,-0.1743280952992734,-0.28454133417591976,-4.7124991952995,-4.822712434176147,4.7124991952995,4.822712434176147
89,146,235,Ac,116,148,33,30,2,neutron_rich_edge,5.555348699999968,-0.17357796105442702,-0.10680297297173524,-5.728926661054395,-5.662151672971703,5.728926661054395,5.662151672971703
