T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,residual_1e-8_per_K,z,Cv_TA_J_per_molK,Cv_LA_J_per_molK,Cv_opt_J_per_molK,contrib_TA_1e-8_per_K,contrib_LA_1e-8_per_K,contrib_opt_1e-8_per_K
570.0,378.0051575491514,375.1882751587758,0.5,-2.8168823903756293,-5.6337647807512585,8.195731283218146,3.9257461697941287,11.09909191434022,-114.82219837209854,66.49696452739727,423.5135090034771
571.0,378.21348958403274,375.36644899630517,0.5,-2.8470405877276184,-5.694081175455237,8.196142558795511,3.9265275625152998,11.103565480023418,-114.8279603430927,66.51020028992859,423.68420904946925
572.0,378.42098424222365,375.5437749333851,0.5,-2.8772093088385273,-5.754418617677055,8.196551708439587,3.9273050547929618,11.108017775534867,-114.83369252976068,66.52336998408911,423.8540974790567
573.0,378.6276462614807,375.72025818710046,0.5,-2.90738807438029,-5.81477614876058,8.19695874672682,3.9280786722021337,11.112448931598399,-114.83939513631847,66.53647404308592,424.023179280333
574.0,378.8334803455835,375.8959039358284,0.5,-2.9375764097550507,-5.8751528195101015,8.197363688109393,3.928848440111515,11.116859077969398,-114.8450683652412,66.54951289663136,424.1914594044383
575.0,379.0384911646256,376.07071731956705,0.5,-2.9677738450585354,-5.935547690117071,8.197766546916469,3.929614383685481,11.121248343442975,-114.85071241728043,66.56248697097672,424.3589427658708
576.0,379.2426833553027,376.2447034402641,0.5,-2.997979915038585,-5.99595983007717,8.19816733735544,3.930376527885982,11.125616855862193,-114.85632749148172,66.5753966889446,424.52563424280123
577.0,379.4460615211971,376.41786736213817,0.5,-3.0281941590589887,-6.056388318117977,8.198566073513206,3.9311348974745033,11.129964742126095,-114.86191378520257,66.58824246996187,424.69153867737884
578.0,379.64863023306117,376.59021411199996,0.5,-3.0584161210612417,-6.116832242122483,8.198962769357314,3.931889517013939,11.134292128197705,-114.8674714941283,66.60102473009158,424.85666087603664
579.0,379.8503940290958,376.76174867956917,0.5,-3.088645349526639,-6.177290699053278,8.199357438737247,3.9326404108704827,11.138599139111967,-114.87300081229016,66.61374388206494,425.0210056097944
580.0,380.0513574152282,376.93247601779103,0.5,-3.118881397437184,-6.237762794874368,8.199750095385546,3.9333876032154813,11.142885898983623,-114.87850193208108,66.62640033531268,425.18457761455943
581.0,380.25152486538536,377.1024010431446,0.5,-3.1491238222407785,-6.298247644481557,8.200140752919056,3.9341311180272682,11.147152531014946,-114.88397504427304,66.63899449599617,425.3473815914215
582.0,380.4509008217661,377.27152863595336,0.5,-3.179372185812722,-6.358744371625444,8.20052942484002,3.9348709790930037,11.151399157503459,-114.8894203380325,66.65152676703853,425.5094222069473
583.0,380.6494896951097,377.43986364069156,0.5,-3.2096260544181465,-6.419252108836293,8.200916124537303,3.9356072100104367,11.155625899849635,-114.8948380009374,66.66399754815455,425.67070409347446
584.0,380.8472958649622,377.6074108662852,0.5,-3.2398849986769513,-6.479769997353903,8.201300865287465,3.9363398341897287,11.159832878564366,-114.90022821899244,66.67640723588147,425.8312318493962
585.0,381.04432367994013,377.7741750864133,0.5,-3.270148593526827,-6.540297187053654,8.2016836602559,3.93706887485517,11.164020213276512,-114.90559117664475,66.68875622360817,425.9910100394499
586.0,381.2405774579917,377.94016103980505,0.5,-3.3004164181867086,-6.600832836373417,8.202064522498002,3.9377943550469543,11.168188022740333,-114.91092705680036,66.70104490160512,426.15004319500025
587.0,381.43606148665503,378.10537343053414,0.5,-3.330688056120902,-6.661376112241804,8.202443464960187,3.9385162976228836,11.172336424842827,-114.91623604083863,66.71327365705338,426.30833581431943
588.0,381.63078002331486,378.2698169283095,0.5,-3.360963095005373,-6.721926190010746,8.20282050048102,3.939234725260088,11.176465536610984,-114.92151830862787,66.72544287407365,426.46589236286377
589.0,381.8247372954556,378.4334961687676,0.5,-3.391241126687978,-6.782482253375956,8.203195641792268,3.9399496604566893,11.180575474219108,-114.92677403854009,66.73755293375443,426.62271727355323
590.0,382.01793750091304,378.5964157537547,0.5,-3.4215217471583963,-6.843043494316793,8.203568901519995,3.9406611255334867,11.184666352995857,-114.93200340746647,66.74960421418064,426.7788149470405
591.0,382.21038480812246,378.7585802516132,0.5,-3.4518045565092494,-6.903609113018499,8.203940292185578,3.9413691426356072,11.188738287431406,-114.93720659083148,66.76159709046152,426.9341897519831
592.0,382.40208335636584,378.91999419746185,0.5,-3.4820891589040417,-6.964178317808083,8.204309826206732,3.9420737337341176,11.192791391184427,-114.94238376260738,66.77353193475798,427.0888460253112
593.0,382.5930372560151,379.0806620934747,0.5,-3.5123751625403985,-7.024750325080797,8.204677515898586,3.9427749206276723,11.196825777089083,-114.94753509532906,66.78540911631052,427.2427880724932
594.0,382.78325058877425,379.24058840915615,0.5,-3.542662179618092,-7.085324359236184,8.205043373474627,3.9434727249440846,11.200841557161874,-114.9526607601075,66.79722900146574,427.39602016779793
595.0,382.9727274079182,379.3997775816138,0.5,-3.572949826304438,-7.145899652608876,8.205407411047782,3.9441671681419206,11.204838842608481,-114.95776092664485,66.80899195370348,427.5485465545552
596.0,383.16147173853045,379.55823401583365,0.5,-3.6032377226968597,-7.206475445393719,8.205769640631333,3.944858271512056,11.208817743830624,-114.96283576324717,66.8206983336631,427.70037144541766
597.0,383.34948757773736,379.7159620849398,0.5,-3.6335254927975584,-7.267050985595117,8.20613007413994,3.9455460561792277,11.212778370432554,-114.96788543683883,66.83234849916981,427.85149902260883
598.0,383.53677889494105,379.8729661304702,0.5,-3.6638127644708245,-7.327625528941649,8.206488723390564,3.946230543103575,11.216720831227931,-114.97291011297546,66.84394280526071,428.00193343818495
599.0,383.7233496320492,380.029250462632,0.5,-3.6940991694172043,-7.388198338834409,8.206845600103497,3.946911753082131,11.220645234246243,-114.9779099558584,66.85548160421015,428.1516788142802
600.0,383.9092037037037,380.18481936056725,0.5,-3.7243843431364816,-7.448768686272963,8.207200715903237,3.9475897067503403,11.224551686739403,-114.98288512834684,66.86696524555532,428.30073924335875
