T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,residual_1e-8_per_K,z,Cv_low_J_per_molK,Cv_high_J_per_molK,contrib_low_1e-8_per_K,contrib_high_1e-8_per_K
504.0,362.1330153551133,363.10725757723594,0.5,0.9742422221226402,1.9484844442452804,12.027093965642491,10.74930782800393,-113.35869770751455,476.46595528475046
505.0,362.40908302913425,363.3670851714151,0.5,0.9580021422808493,1.9160042845616987,12.028793023812726,10.75553095306139,-113.37471180219589,476.74179697361103
506.0,362.68390804961535,363.625561496441,0.5,0.9416534468255815,1.883306893651163,12.030482474883788,10.761721549974549,-113.39063534730191,477.0161968437429
507.0,362.9574982137536,363.88269551642566,0.5,0.9251973026721153,1.8503946053442306,12.032162390274538,10.76787983616465,-113.40646901597518,477.28916453240083
508.0,363.2298612573918,364.1384961251737,0.5,0.9086348677818712,1.8172697355637424,12.033832840749822,10.774006027327683,-113.422213475194,477.56070960036766
509.0,363.5010048555864,364.3929721468,0.5,0.8919672912135719,1.7839345824271438,12.0354938964275,10.780100337449838,-113.43786938583868,477.83084153263866
510.0,363.77093662316906,364.64613233633474,0.5,0.8751957131656793,1.7503914263313587,12.037145626785447,10.786162978822631,-113.45343740275746,478.0995697390922
511.0,364.0396641153031,364.89798538032164,0.5,0.8583212650185765,1.716642530037153,12.038788100668555,10.792194162057891,-113.46891817483254,478.3669035551542
512.0,364.30719482803346,365.1485398974195,0.5,0.8413450693860248,1.6826901387720496,12.040421386295414,10.798194096102753,-113.48431234504307,478.63285224246255
513.0,364.5735361988317,365.3978044389875,0.5,0.8242682401558641,1.6485364803117282,12.042045551265147,10.804162988254324,-113.49962055052954,478.8974249895171
514.0,364.83869560713475,365.64578748967324,0.5,0.8070918825385048,1.6141837650770097,12.043660662563948,10.81010104417432,-113.5148434226554,479.16063091232866
515.0,365.1026803748787,365.89249746799277,0.5,0.7898170931141085,1.579634186228217,12.045266786571833,10.816008467903611,-113.52998158707075,479.4224790550635
516.0,365.3654977670264,366.1379427269041,0.5,0.7724449598777342,1.5448899197554684,12.046863989068902,10.821885461876473,-113.54503566377123,479.6829783906753
517.0,365.6271549920904,366.3821315543778,0.5,0.7549765622873651,1.5099531245747302,12.048452335241953,10.827732226934875,-113.56000626716056,479.9421378215384
518.0,365.8876592026501,366.62507217396126,0.5,0.7374129713111309,1.4748259426222619,12.050031889690661,10.833548962342523,-113.57489400610858,480.1999661800698
519.0,366.14701749586345,366.8667727453383,0.5,0.7197552494748687,1.4395104989497374,12.051602716433878,10.839335865798825,-113.58969948401071,480.456472229349
520.0,366.4052369139736,367.10724136488165,0.5,0.7020044509079897,1.4040089018159794,12.053164878915846,10.84509313345267,-113.60442329884656,480.7116646637282
521.0,366.6623244448105,367.3464860662047,0.5,0.6841616213942164,1.3683232427884329,12.054718440012264,10.850820959916177,-113.61906604323703,480.9655521094418
522.0,366.91828702228696,367.5845148207051,0.5,0.6662277984181699,1.3324555968363399,12.056263462036277,10.856519538278224,-113.63362830450079,481.2181431252059
523.0,367.1731315268902,367.82133553810144,0.5,0.6482040112112782,1.2964080224225565,12.057800006744534,10.862189060117842,-113.6481106647114,481.46944620281283
524.0,367.42686478616747,368.0569560669728,0.5,0.6300912808053519,1.2601825616107039,12.059328135342934,10.86782971551762,-113.66251370075145,481.71946976772426
525.0,367.6794935752079,368.29138419528414,0.5,0.6118906200762061,1.2237812401524122,12.0608479084925,10.8734416930768,-113.6768379843679,481.96822217965206
526.0,367.93102461711817,368.52462765091127,0.5,0.5936030337930845,1.187206067586169,12.06235938631519,10.879025179924348,-113.69108408222691,482.21571173313816
527.0,368.18146458349435,368.7566941021649,0.5,0.5752295186705406,1.1504590373410812,12.063862628399407,10.884580361731969,-113.7052525559657,482.46194665813056
528.0,368.4308200948883,368.98759115829927,0.5,0.5567710634109584,1.1135421268219168,12.065357693805726,10.890107422726782,-113.71934396224654,482.70693512054584
529.0,368.6790977212695,369.21732637003,0.5,0.5382286487604568,1.0764572975209137,12.066844641072377,10.895606545704176,-113.73335885280854,482.95068522283856
530.0,368.92630398248224,369.44590723003483,0.5,0.5196032475525963,1.0392064951051927,12.068323528220727,10.90107791204027,-113.74729777451917,483.193205004554
531.0,369.172445348698,369.6733411734563,0.5,0.5008958247583544,1.0017916495167087,12.06979441276064,10.906521701704396,-113.76116126942482,483.4345024428811
532.0,369.41752824086336,369.89963557840025,0.5,0.482107337536862,0.964214675073724,12.071257351695818,10.91193809327148,-113.77494987480125,483.6745854532015
533.0,369.66155903114344,370.1247977664251,0.5,0.4632387352816525,0.926477470563305,12.072712401529198,10.917327263934231,-113.78866412320428,483.9134618896294
534.0,369.9045440433604,370.3488350030323,0.5,0.44429095967194876,0.8885819193438975,12.074159618267956,10.922689389515265,-113.8023045425171,484.1511395455494
535.0,370.1464895534279,370.57175449814775,0.5,0.42526494471984316,0.8505298894396863,12.075599057428835,10.928024644479091,-113.81587165600043,484.38762615414817
536.0,370.38740178978134,370.7935634066016,0.5,0.40616161682027274,0.8123232336405455,12.077030774043077,10.933333201944015,-113.82936598233897,484.6229293889405
537.0,370.62728693380285,371.0142688286022,0.5,0.38698189479934203,0.7739637895986841,12.078454822661534,10.938615233693882,-113.84278803568965,484.85705686429185
538.0,370.86615112024293,371.2338778102062,0.5,0.36772668996323954,0.7354533799264791,12.079871257359699,10.943870910189771,-113.85613832572898,485.0900161359352
539.0,371.1040004376374,371.4523973437858,0.5,0.34839690614838187,0.6967938122967637,12.081280131742405,10.949100400581537,-113.86941735769742,485.32181470148316
540.0,371.34084092872024,371.66983436848875,0.5,0.3289934397685089,0.6579868795370178,12.082681498948858,10.954303872719253,-113.88262563244669,485.5524600009354
541.0,371.5766785908319,371.8861957706943,0.5,0.3095171798624141,0.6190343597248282,12.08407541165739,10.959481493164507,-113.89576364648468,485.781959417179
542.0,371.81151937632393,372.101488384471,0.5,0.2899690081470534,0.5799380162941068,12.085461922090133,10.964633427201724,-113.90883189201953,486.0103202764905
543.0,372.04536919295964,372.31571899202237,0.5,0.2703497990627343,0.5406995981254686,12.086841082017708,10.969759838849228,-113.92183085700368,486.2375498490261
544.0,372.27823390431007,372.5288943241309,0.5,0.2506604198208042,0.5013208396416085,12.088212942763914,10.974860890870234,-113.93476102517815,486.46365534930897
545.0,372.5101193301463,372.74102106060025,0.5,0.23090173045392148,0.46180346090784297,12.089577555210221,10.979936744783808,-113.94762287611495,486.6886439367152
546.0,372.7410312468284,372.9521058306941,0.5,0.21107458386573394,0.4221491677314679,12.090934969800342,10.984987560875714,-113.96041688526005,486.9125227159542
547.0,372.9709753876894,373.16215521356645,0.5,0.1911798258770424,0.3823596517540848,12.09228523654459,10.990013498209061,-113.97314352397451,487.13529873754095
548.0,373.199957443416,373.3711757386892,0.5,0.17121829527319196,0.3424365905463839,12.093628405024452,10.995014714634923,-113.98580325957762,487.3569789982668
549.0,373.42798306242577,373.57917388628033,0.5,0.1511908238545552,0.3023816477091104,12.094964524396804,10.999991366802892,-113.99839655538659,487.57757044166686
550.0,373.65505785123975,373.78615608772327,0.5,0.13109823648354257,0.26219647296708515,12.096293643398276,11.004943610171466,-114.01092387075768,487.79707995848094
551.0,373.8811873748518,373.9921287259838,0.5,0.11094135113199383,0.22188270226398765,12.097615810349488,11.009871599018357,-114.0233856611261,488.0155143871099
552.0,374.1063771570947,374.1970981360225,0.5,0.09072097892776483,0.18144195785552966,12.098931073159282,11.014775486450699,-114.03578237804602,488.23288051406854
553.0,374.33063268100125,374.4010706052087,0.5,0.07043792420745544,0.14087584841491088,12.100239479328827,11.019655424415252,-114.04811446922913,488.4491850744379
554.0,374.5539593891634,374.6040523737183,0.5,0.050092984554864724,0.10018596910972945,12.10154107595584,11.02451156370828,-114.06038237858446,488.6644347523027
555.0,374.7763626840866,374.80604963494363,0.5,0.029686950856979862,0.059373901713959724,12.102835909738527,11.02934405398564,-114.07258654625561,488.8786361811992
556.0,374.9978479285409,375.00706853588827,0.5,0.009220607347386585,0.01844121469477317,12.104124026979578,11.034153043772529,-114.08472740865821,489.0917959445465
557.0,375.218420445909,375.2071151775614,0.5,-0.01130526834760988,-0.02261053669521976,12.105405473590324,11.038938680473265,-114.09680539851934,489.30392057608066
558.0,375.4380855205301,375.4061956153685,0.5,-0.03188990516159332,-0.06377981032318664,12.10668029509442,11.043701110380907,-114.10882094491208,489.51501656028057
559.0,375.6568483980413,375.6043158595026,0.5,-0.05253253853869686,-0.10506507707739372,12.107948536631884,11.048440478686896,-114.12077447329358,489.7250903327962
560.0,375.8747142857143,375.8014818753232,0.5,-0.07323241039108191,-0.14646482078216383,12.109210242962913,11.053156929490466,-114.13266640554117,489.9341482808644
561.0,376.0916883527901,375.99769958373946,0.5,-0.09398876905061497,-0.18797753810122994,12.110465458471586,11.057850605808035,-114.14449715998708,490.1421967437265
562.0,376.3077757308092,376.1929748615854,0.5,-0.11480086922380539,-0.22960173844761078,12.111714227169674,11.062521649582507,-114.15626715145447,490.3492420130399
563.0,376.5229815139399,376.38731354199695,0.5,-0.13566797194293168,-0.27133594388586335,12.112956592700304,11.067170201692546,-114.16797679129193,490.5552903332889
564.0,376.7373107593016,376.58072141477714,0.5,-0.15658934452445208,-0.31317868904890417,12.114192598341706,11.071796401961606,-114.17962648740878,490.7603479021859
565.0,376.9507684872863,376.7732042267677,0.5,-0.1775642605186486,-0.3551285210372972,12.11542228701069,11.076400389167068,-114.19121664430786,490.9644208710755
566.0,377.16335968187684,376.96476768220674,0.5,-0.19859199967011273,-0.39718399934022547,12.116645701266357,11.08098230104909,-114.2027476631205,491.1675153453273
567.0,377.37508929096094,377.1554174430936,0.5,-0.21967184786734717,-0.43934369573469434,12.117862883313535,11.085542274319568,-114.21421994163892,491.3696373847325
568.0,377.58596222664295,377.345159129543,0.5,-0.24080309709994818,-0.48160619419989636,12.119073875006315,11.090080444670882,-114.22563387434953,491.5707930038925
569.0,377.7959833655529,377.5339983201389,0.5,-0.26198504541396705,-0.5239700908279341,12.120278717851612,11.094596946784634,-114.23698985246655,491.7709881726055
570.0,378.0051575491514,377.7219405522852,0.5,-0.28321699686621266,-0.5664339937324253,12.12147745301227,11.09909191434022,-114.24828826396117,491.9702288162464
571.0,378.21348958403274,377.90899132255106,0.5,-0.3044982614816879,-0.6089965229633758,12.122670121310811,11.103565480023418,-114.25952949359703,492.16852081614815
572.0,378.42098424222365,378.0951560870174,0.5,-0.32582815520624075,-0.6516563104124815,12.12385676323255,11.108017775534867,-114.2707139229594,492.36587000997685
573.0,378.6276462614807,378.2804402616142,0.5,-0.3472059998664995,-0.694411999732999,12.125037418928956,11.112448931598399,-114.28184193048708,492.5622821921013
574.0,378.8334803455835,378.4648492224611,0.5,-0.36863112312239676,-0.7372622462447935,12.126212128220915,11.116859077969398,-114.2929138915029,492.757763113964
575.0,379.0384911646256,378.6483883061984,0.5,-0.39010285842718906,-0.7802057168543781,12.127380930601934,11.121248343442975,-114.30393017824419,492.95231848444257
576.0,379.2426833553027,378.831062810322,0.5,-0.4116205449807011,-0.8232410899614022,12.128543865241406,11.125616855862193,-114.31489115989329,493.1459539702153
577.0,379.4460615211971,379.0128779935094,0.5,-0.4331835276877361,-0.8663670553754722,12.129700970987699,11.129964742126095,-114.32579720260688,493.3386751961163
578.0,379.64863023306117,379.1938390759454,0.5,-0.45479115711580914,-0.9095823142316183,12.13085228637124,11.134292128197705,-114.33664866954491,493.5304877454903
579.0,379.8503940290958,379.373951239644,0.5,-0.47644278945177887,-0.9528855789035577,12.13199784960772,11.138599139111967,-114.3474459209009,493.7213971605449
580.0,380.0513574152282,379.5532196287698,0.5,-0.4981377864584371,-0.9962755729168742,12.133137698601022,11.142885898983623,-114.35818931392942,493.9114089426992
581.0,380.25152486538536,379.73164934995185,0.5,-0.5198755154335124,-1.0397510308670248,12.134271870946312,11.147152531014946,-114.36887920297536,494.1005285529272
582.0,380.4509008217661,379.9092454725975,0.5,-0.5416553491686315,-1.083310698337263,12.135400403933017,11.151399157503459,-114.37951593950194,494.2887614120994
583.0,380.6494896951097,380.08601302920613,0.5,-0.5634766659036217,-1.1269533318072433,12.136523334547746,11.155625899849635,-114.39009987211818,494.47611290132426
584.0,380.8472958649622,380.26195701567326,0.5,-0.5853388492889026,-1.1706776985778051,12.137640699477187,11.159832878564366,-114.4006313466063,494.66258836227956
585.0,381.04432367994013,380.43708239159685,0.5,-0.6072412883433038,-1.2144825766866076,12.138752535111072,11.164020213276512,-114.41111070594964,494.84819309754647
586.0,381.2405774579917,380.6113940805807,0.5,-0.6291833774110787,-1.2583667548221573,12.139858877544965,11.168188022740333,-114.4215382903589,495.03293237093953
587.0,381.43606148665503,380.7848969705329,0.5,-0.6511645161221771,-1.3023290322443541,12.140959762583098,11.172336424842827,-114.43191443729886,495.21681140783176
588.0,381.63078002331486,380.9575959139611,0.5,-0.6731841093537917,-1.3463682187075834,12.142055225741114,11.176465536610984,-114.44223948151438,495.39983539547546
589.0,381.8247372954556,381.12949572827085,0.5,-0.6952415671847018,-1.3904831343694035,12.143145302248966,11.180575474219108,-114.45251375505748,495.5820094833283
590.0,382.01793750091304,381.30060119605196,0.5,-0.7173363048610957,-1.4346726097221913,12.144230027053487,11.184666352995857,-114.46273758731178,495.7633387833638
591.0,382.21038480812246,381.47091706537105,0.5,-0.7394677427513822,-1.4789354855027643,12.145309434821169,11.188738287431406,-114.47291130501858,495.94382837038967
592.0,382.40208335636584,381.64044805005494,0.5,-0.7616353063109106,-1.5232706126218212,12.146383559940851,11.192791391184427,-114.48303523230229,496.1234832823572
593.0,382.5930372560151,381.80919882997676,0.5,-0.7838384260383496,-1.5676768520766993,12.147452436526258,11.196825777089083,-114.49310969069414,496.30230852067086
594.0,382.78325058877425,381.9771740513339,0.5,-0.8060765374403653,-1.6121530748807307,12.148516098418716,11.200841557161874,-114.50313499915805,496.480309050492
595.0,382.9727274079182,382.144378326928,0.5,-0.828349080990286,-1.656698161980572,12.149574579189693,11.204838842608481,-114.51311147411445,496.65748980104246
596.0,383.16147173853045,382.3108162364435,0.5,-0.8506555020870216,-1.7013110041740431,12.15062791214338,11.208817743830624,-114.52303942946455,496.83385566590795
597.0,383.34948757773736,382.4764923267126,0.5,-0.8729952510247391,-1.7459905020494781,12.15167613031918,11.212778370432554,-114.53291917661389,497.00941150332653
598.0,383.53677889494105,382.6414111119977,0.5,-0.8953677829433967,-1.7907355658867934,12.152719266494126,11.216720831227931,-114.54275102449512,497.1841621364928
599.0,383.7233496320492,382.8055770742488,0.5,-0.9177725578003676,-1.8355451156007352,12.153757353185624,11.220645234246243,-114.55253527959381,497.3581123538426
600.0,383.9092037037037,382.9689946633775,0.5,-0.9402090403262251,-1.8804180806524502,12.154790422653589,11.224551686739403,-114.5622722459686,497.53126690934613
