T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,z,alpha_contrib_D_1e-8_per_K,alpha_contrib_E1_1e-8_per_K,alpha_contrib_E2_1e-8_per_K,alpha_contrib_E3_1e-8_per_K
454.0,346.55298298233845,347.255471906314,0.5,1.4049778479512272,293.3467481706396,-165.55095568237874,-525.125703886253,744.5853833043061
455.0,346.9026674779152,347.5904298793346,0.5,1.3755248028386673,293.46303670472867,-165.5646121893017,-525.5265322730385,745.218537636946
456.0,347.25062674885123,347.9235250399063,0.5,1.3457965821100868,293.57862628208886,-165.5781802871959,-525.925088311602,745.8481673566152
457.0,347.5968725342621,348.25477040214173,0.5,1.315795735759274,293.69352234987105,-165.59166073461557,-526.3213883119021,746.4742970987884
458.0,347.94141647444263,348.58417887523905,0.5,1.2855248015928233,293.80773030381334,-165.6050542820291,-526.7154484470935,747.0969513005483
459.0,348.284270111824,348.91176326437693,0.5,1.2549863051058745,293.92125548880176,-165.61836167192106,-527.1072847547745,747.7161542022707
460.0,348.6254448919208,349.23753627160715,0.5,1.2241827593727603,294.0341031994253,-165.63158363889374,-527.4969131382207,748.3319298492963
461.0,348.96495216426797,349.5615104967323,0.5,1.1931166649286775,294.1462786805227,-165.6447209097671,-527.8843493676125,748.9443020935892
462.0,349.30280318334866,349.8836984381826,0.5,1.1617905096678718,294.2577871277226,-165.65777420367704,-528.2696090812464,749.5532945953835
463.0,349.639009109512,350.20411249388445,0.5,1.1302067687448747,294.3686336879779,-165.67074423217193,-528.6527077867393,750.1589308248178
464.0,349.9735810098815,350.5227649621205,0.5,1.0983679044780263,294.4788234600939,-165.68363169930873,-529.0336608622209,750.7612340635562
465.0,350.3065298592541,350.83966804238435,0.5,1.0662763662604529,294.5883614952485,-165.6964373017465,-529.4124835575142,751.3602274063966
466.0,350.6378665409895,351.1548338362322,0.5,1.033934590485526,294.6972527975107,-165.70916172883958,-529.7891909953071,751.9559337628682
467.0,350.96760184789105,351.46827434811786,0.5,1.0013450004536062,294.80550232434376,-165.72180566272854,-530.1637981723115,752.5483758588141
468.0,351.2957464830768,351.78000148623005,0.5,0.9685100063064821,294.9131149871131,-165.7343697784306,-530.5363199604147,753.1375762379623
469.0,351.62231106084147,352.090027063321,0.5,0.9354320049589294,295.0200956515791,-165.74685474392788,-530.9067711078169,753.7235572634867
470.0,351.9473061075099,352.3983627975253,0.5,0.9021133800307796,295.12644913839114,-165.75926122025552,-531.2751662401606,754.3063411195503
471.0,352.2707420622818,352.7050203131754,0.5,0.8685565017872037,295.2321802235687,-165.77158986158736,-531.64151986165,754.885949812844
472.0,352.5926292780664,353.01001114160994,0.5,0.8347637270870439,295.3372936389847,-165.7838413153212,-532.0058463561577,755.4624051741041
473.0,352.9129780223104,353.31334672197215,0.5,0.8007373993234358,295.4417940728341,-165.7960162221622,-532.3681599883239,756.0357288596242
474.0,353.2317984778156,353.6150384020069,0.5,0.7664798483827275,295.54568617010426,-165.8081152162059,-532.7284749046448,756.6059423527533
475.0,353.54910074354865,353.91509743884797,0.5,0.7319933905986556,295.6489745330364,-165.82013892501885,-533.0868051345494,757.1730669653799
476.0,353.8648948354429,354.21353499980046,0.5,0.6972803287150753,295.7516637215822,-165.83208796971968,-533.4431645914685,757.7371238394064
477.0,354.1791906871908,354.5103621631116,0.5,0.6623429518416603,295.8537582538529,-165.84396296505756,-533.797567073893,758.2981339482093
478.0,354.4919981510292,354.80558991874585,0.5,0.6271835354334053,295.9552626065678,-165.85576451949044,-534.1500262664216,758.8561180980901
479.0,354.80332699851544,355.0992291691408,0.5,0.5918043412507306,296.05618121549134,-165.86749323526143,-534.5005557408008,759.4110969297117
480.0,355.11318692129635,355.39129072996917,0.5,0.5562076173455901,296.1565184758722,-165.87914970847507,-534.8491689569524,759.9630909195246
481.0,355.42158753186794,355.6817853308811,0.5,0.5203955980263203,296.25627874286744,-165.89073452917168,-535.195879263995,760.5121203811804
482.0,355.728538364329,355.97072361625544,0.5,0.4843705038528963,296.3554663319743,-165.90224828140114,-535.5406999012519,761.0582054669342
483.0,356.0340488751248,356.25811614592925,0.5,0.4481345416088954,296.4540855194427,-165.91369154329527,-535.8836439992533,761.6013661690351
484.0,356.33812844378497,356.54397339593237,0.5,0.4116899042948052,296.55214054269425,-165.92506488713943,-536.2247245807273,762.1416223211049
485.0,356.6407863736519,356.82830575921287,0.5,0.37503877112192524,296.6496356007326,-165.93636887944334,-536.5639545615819,762.6789935995055
486.0,356.94203189260344,357.11112354635173,0.5,0.33818330749661213,296.74657485454486,-165.94760408101018,-536.9013467518773,763.2134995246944
487.0,357.24187415376605,357.3924369862783,0.5,0.3011256650245146,296.842962427504,-165.9587710470058,-537.2369138567904,763.7451594625704
488.0,357.5403222362225,357.67225622697583,0.5,0.26386798150667723,296.9388024057657,-165.96987032702546,-537.570668477569,764.2739926258047
489.0,357.83738514571036,357.95059133618014,0.5,0.22641238093962515,297.03409883865487,-165.9809024651615,-537.902623112478,764.8000180751648
490.0,358.1330718153151,358.2274523020758,0.5,0.188760973521378,297.12885573905646,-165.9918680000685,-538.2327901577356,765.3232547208235
491.0,358.4273911061541,358.50284903398153,0.5,0.15091585565483792,297.2230770837931,-166.00276746502834,-538.5611819084424,765.8437213236592
492.0,358.72035180805506,358.7767913630359,0.5,0.11287910996168111,297.3167668140048,-166.01360138801402,-538.887810559499,766.3614364965442
493.0,359.01196264022656,359.04928904287215,0.5,0.07465280529116684,297.40992883552155,-166.02437029175283,-539.2126882065184,766.8764187056219
494.0,359.3022322519217,359.3203517502861,0.5,0.03623899672886187,297.50256701922865,-166.03507469378866,-539.5358268467268,767.388686271573
495.0,359.5911692230952,359.5899890859067,0.5,-0.002360274376932061,297.59468520143525,-166.04571510654307,-539.8572383798576,767.8982573708721
496.0,359.87878206505326,359.8582105748485,0.5,-0.04114298040950313,297.68628718423,-166.05629203737627,-540.1769346090359,768.4051500370308
497.0,360.16507922109696,360.12502566737,0.5,-0.08010710745391388,297.7773767358389,-166.0668059886462,-540.4949272416566,768.9093821618338
498.0,360.4500690671592,360.3904437395181,0.5,-0.11925065528217813,297.86795759097583,-166.07725745776781,-540.8112278902503,769.4109714965604
499.0,360.73375991243375,360.6544740937709,0.5,-0.15857163732573243,297.9580334511898,-166.0876469372709,-541.1258480733463,769.9099356531984
500.0,361.01616000000007,360.91712595967516,0.5,-0.19806808064977094,298.04760798520874,-166.09797491485773,-541.4387992163223,770.4062921056465
501.0,361.29727750743905,361.1784084944739,0.5,-0.2377380259302908,298.1366848292768,-166.10824187345895,-541.7500926522488,770.9000581909048
502.0,361.5771205474447,361.4383307837363,0.5,-0.2775795274166534,298.22526758749297,-166.1184482912897,-542.0597396227257,771.3912511102587
503.0,361.8556971684276,361.696901841972,0.5,-0.3175906529110861,298.313359832138,-166.12859464190458,-542.3677512787094,771.8798879304479
504.0,362.1330153551133,361.95413061324916,0.5,-0.35776948372827866,298.400965104007,-166.13868139425193,-542.6741386813337,772.3659855848277
505.0,362.40908302913425,362.2100259718011,0.5,-0.3981141146663301,298.48808691272706,-166.14870901272678,-542.9789128027205,772.8495608745213
506.0,362.68390804961535,362.4645967226337,0.5,-0.4386226539633808,298.57472873708474,-166.1586779572244,-543.2820845267858,773.3306304695592
507.0,362.9574982137536,362.7178516021168,0.5,-0.4792932232734717,298.66089402533413,-166.16858868319184,-543.5836646500355,773.80921091001
508.0,363.2298612573918,362.96979927858285,0.5,-0.5201239576179248,298.74658619551536,-166.17844164167954,-543.8836638823553,774.2853186071023
509.0,363.5010048555864,363.2204483529126,0.5,-0.5611130053475656,298.8318086357621,-166.18823727939153,-544.1820928477919,774.7589698443339
510.0,363.77093662316906,363.4698073591162,0.5,-0.6022585281057077,298.91656470460475,-166.19797603873604,-544.4789620853271,775.2301807785747
511.0,364.0396641153031,363.7178847649125,0.5,-0.643558700781142,299.00085773127563,-166.20765835787486,-544.7742820496454,775.6989674411572
512.0,364.30719482803346,363.9646889722989,0.5,-0.6850117114690895,299.08469101600434,-166.21728467077116,-545.0680631118925,776.1653457389582
513.0,364.5735361988317,364.2102283181218,0.5,-0.7266157614197851,299.16806783031586,-166.2268554072384,-545.3603155604279,776.6293314554722
514.0,364.83869560713475,364.45451107463384,0.5,-0.7683690650018025,299.2509914173188,-166.23637099298742,-545.6510496015704,777.0909402518728
515.0,365.1026803748787,364.69754545005463,0.5,-0.8102698496480123,299.3334649919961,-166.24583184967295,-545.940275360335,777.5501876680665
516.0,365.3654977670264,364.9393395891221,0.5,-0.8523163558085721,299.4154917414894,-166.25523839494005,-546.2280028811648,778.0070891237375
517.0,365.6271549920904,365.1799015736376,0.5,-0.8945068369056106,299.49707482538,-166.26459104246976,-546.5142421286544,778.4616599193818
518.0,365.8876592026501,365.41923942300934,0.5,-0.9368395592814733,299.57821737596754,-166.2738902020234,-546.799002988266,778.9139152373313
519.0,366.14701749586345,365.6573610947904,0.5,-0.9793128021461223,299.6589224985464,-166.28313627948768,-547.082295267041,779.3638701427726
520.0,366.4052369139736,365.8942744852098,0.5,-1.0219248575276687,299.73919327167647,-166.2923296769181,-547.3641286943023,779.8115395847537
521.0,366.6623244448105,366.1299874297014,0.5,-1.0646740302182485,299.81903274745196,-166.30147079258165,-547.6445129223505,780.2569383971816
522.0,366.91828702228696,366.36450770342503,0.5,-1.1075586377238769,299.89844395176885,-166.3105600210006,-547.9234575271548,780.7000812998116
523.0,367.1731315268902,366.5978430217887,0.5,-1.15057701020287,299.97742988458776,-166.3195977529934,-548.2009720090349,781.1409828992292
524.0,367.42686478616747,366.8300010409561,0.5,-1.1937274904226463,300.0559935201914,-166.32858437571684,-548.477065793339,781.5796576898206
525.0,367.6794935752079,367.06098935836195,0.5,-1.237008433691962,300.13413780744486,-166.3375202727068,-548.7517482311127,782.0161200547366
526.0,367.93102461711817,367.2908155132115,0.5,-1.280418207813311,300.2118656700473,-166.34640582391864,-549.0250285997638,782.4503842668466
527.0,368.18146458349435,367.5194869869842,0.5,-1.3239551930203262,300.28918000678493,-166.35524140576732,-549.2969161037189,782.8824644896855
528.0,368.4308200948883,367.74701120392547,0.5,-1.3676177819256887,300.366083691778,-166.36402739116673,-549.5674198750751,783.3123747783893
529.0,368.6790977212695,367.97339553154046,0.5,-1.4114043794581081,300.442579574726,-166.37276414956844,-549.8365489742441,783.740129080627
530.0,368.92630398248224,368.19864728107973,0.5,-1.4553134028049781,300.5186704811538,-166.38145204699998,-550.1043123905919,784.1657412375179
531.0,369.172445348698,368.4227737080205,0.5,-1.4993432813549483,300.59435921264753,-166.3900914461035,-550.3707190430699,784.5892249845465
532.0,369.41752824086336,368.6457820125449,0.5,-1.5434924566369368,300.669648547094,-166.3986827061722,-550.6357777808429,785.0105939524659
533.0,369.66155903114344,368.86767934001494,0.5,-1.5877593822570275,300.74454123891576,-166.40722618318748,-550.8994973839076,785.4298616681942
534.0,369.9045440433604,369.0884727814375,0.5,-1.6321425238458684,300.81904001930144,-166.4157222298561,-551.1618865637097,785.8470415557017
535.0,370.1464895534279,369.3081693739338,0.5,-1.676640358988114,300.89314759643787,-166.42417119564533,-551.42295396375,786.2621469368913
536.0,370.38740178978134,369.5267761011975,0.5,-1.721251377167538,300.9668666557337,-166.43257342681883,-551.6827081601882,786.6751910324709
537.0,370.62728693380285,369.7442998939522,0.5,-1.7659740797013028,301.0401998600469,-166.44092926647184,-551.9411576624406,787.0861869628177
538.0,370.86615112024293,369.9607476304039,0.5,-1.8108069796781265,301.11314984990474,-166.4492390545654,-552.1983109137694,787.495147748834
539.0,371.1040004376374,370.1761261366877,0.5,-1.8557486018994145,301.1857192437236,-166.4575031279611,-552.4541762918702,787.9020863127954
540.0,371.34084092872024,370.39044218731436,0.5,-1.9007974828117502,301.2579106380263,-166.46572182045443,-552.708762109451,788.3070154791934
541.0,371.5766785908319,370.60370250560766,0.5,-1.9459521704484501,301.32972660765506,-166.47389546280803,-552.9620766148065,788.7099479755672
542.0,371.81151937632393,370.8159137641444,0.5,-1.991211224359006,301.4011697059865,-166.48202438278526,-553.2141279923878,789.110896433331
543.0,372.04536919295964,371.0270825851828,0.5,-2.0365732155536893,301.4722424651387,-166.49010890518198,-553.4649243633647,789.5098733885908
544.0,372.27823390431007,371.2372155410939,0.5,-2.0820367264323147,301.5429473961802,-166.49814935185864,-553.7144737861846,789.906891282957
545.0,372.5101193301463,371.4463191547842,0.5,-2.127600350724271,301.6132869893346,-166.50614604177258,-553.9627842571249,790.301962464347
546.0,372.7410312468284,371.6543999001144,0.5,-2.1732626934279584,301.68326371418243,-166.51409929100888,-554.2098637108401,790.6950991877809
547.0,372.9709753876894,371.86146420232143,0.5,-2.21902237073591,301.7528800198642,-166.52200941281123,-554.4557200209047,791.0863136161731
548.0,373.199957443416,372.0675184384283,0.5,-2.2648780099754147,301.82213833527777,-166.52987671761267,-554.7003610003487,791.475617821112
549.0,373.42798306242577,372.27256893765133,0.5,-2.3108282495488877,301.8910410692726,-166.53770151306557,-554.9437944021917,791.863023783636
550.0,373.65505785123975,372.47662198180797,0.5,-2.3568717388635654,301.95959061084625,-166.54548410407108,-555.1860279199672,792.248543395
551.0,373.8811873748518,372.6796838057207,0.5,-2.403007138262133,302.02778932933677,-166.55322479280923,-555.427069188246,792.6321884574393
552.0,374.1063771570947,372.88176059761105,0.5,-2.4492331189673298,302.0956395746098,-166.56092387876754,-555.6669257831517,793.0139706849205
553.0,374.33063268100125,373.0828584994955,0.5,-2.49554836301156,302.1631436772479,-166.56858165876955,-555.9056052228733,793.3939017038905
554.0,374.5539593891634,373.2829836075786,0.5,-2.541951563169638,302.23030394873723,-166.57619842700322,-556.1431149681716,793.7719930540162
555.0,374.7763626840866,373.48214197263724,0.5,-2.58844142289882,302.2971226816492,-166.58377447504904,-556.3794624228819,794.1482561889189
556.0,374.9978479285409,373.68033960040736,0.5,-2.635016656267058,302.36360214982375,-166.59131009190753,-556.6146549344095,794.5227024769007
557.0,375.218420445909,373.8775824519615,0.5,-2.6816759878949803,302.4297446085479,-166.59880556402646,-556.8486997942243,794.8953432016644
558.0,375.4380855205301,374.07387644408783,0.5,-2.72841815288457,302.49555229473367,-166.60626117532817,-557.0816042383474,795.2661895630298
559.0,375.6568483980413,374.2692274496635,0.5,-2.7752418967555523,302.5610274270943,-166.61367720723524,-557.3133754478338,795.6352526776383
560.0,375.8747142857143,374.4636412980239,0.5,-2.8221459753807676,302.62617220631876,-166.62105393869805,-557.5440205492519,796.002543579655
561.0,376.0916883527901,374.6571237753293,0.5,-2.869129154921542,302.6909888152408,-166.62839164621954,-557.7735466151566,796.3680732214648
562.0,376.3077757308092,374.8496806249304,0.5,-2.9161902117576375,302.75547941901317,-166.63569060388173,-558.0019606645598,796.7318524743587
563.0,376.5229815139399,375.0413175477242,0.5,-2.963327932431432,302.8196461652722,-166.64295108337066,-558.2292696633936,797.0938921292162
564.0,376.7373107593016,375.232040202516,0.5,-3.0105411135711804,302.8834911843068,-166.65017335400148,-558.4554805249721,797.4542028971828
565.0,376.9507684872863,375.42185420636895,0.5,-3.0578285618347683,302.9470165892212,-166.65735768274294,-558.6806001104476,797.8127954103383
566.0,377.16335968187684,375.6107651349561,0.5,-3.1051890938414437,303.0102244760994,-166.66450433424228,-558.9046352292615,798.1696802223606
567.0,377.37508929096094,375.7987785229076,0.5,-3.15262153610668,303.0731169241646,-166.67161357084925,-559.1275926395921,798.5248678091843
568.0,377.58596222664295,375.98589986415493,0.5,-3.2001247249760203,303.1356959959406,-166.6786856526394,-559.3494790487983,798.878368569652
569.0,377.7959833655529,376.17213461227095,0.5,-3.2476975065638403,303.19796373740786,-166.68572083743825,-559.570301113858,799.2301928261593
570.0,378.0051575491514,376.3574881808085,0.5,-3.2953387366858378,303.25992217816,-166.69271938084447,-559.7900654418029,799.5803508252959
571.0,378.21348958403274,376.5419659436336,0.5,-3.3430472807983,303.3215733315574,-166.69968153625243,-560.0087785901501,799.9288527384787
572.0,378.42098424222365,376.72557323526064,0.5,-3.390822013926023,303.38291919488097,-166.70660755487543,-560.2264470673267,800.2757086625819
573.0,378.6276462614807,376.9083153511769,0.5,-3.4386618206076753,303.4439617494822,-166.71349768576775,-560.4430773330952,800.6209286205576
574.0,378.8334803455835,377.09019754817007,0.5,-3.4865655948268532,303.5047029609327,-166.72035217584738,-560.6586757989694,800.9645225620541
575.0,379.0384911646256,377.2712250446535,0.5,-3.5345322399442294,303.5651447791736,-166.727171269917,-560.8732488286304,801.3065003640273
576.0,379.2426833553027,377.45140302098105,0.5,-3.5825606686433455,303.6252891386578,-166.73395521068645,-561.0868027383372,801.6468718313467
577.0,379.4460615211971,377.63073661976756,0.5,-3.6306498028591214,303.6851379584994,-166.7407042387939,-561.2993437973322,801.9856466973944
578.0,379.64863023306117,377.8092309462014,0.5,-3.678798573719495,303.7446931426125,-166.74741859282673,-561.5108782282465,802.322834624662
579.0,379.8503940290958,377.98689106835826,0.5,-3.7270059214750346,303.80395657985673,-166.75409850934273,-561.721412207496,802.6584452053403
580.0,380.0513574152282,378.1637220175043,0.5,-3.7752707954478604,303.8629301441733,-166.76074422289045,-561.9309518656793,802.9924879619008
581.0,380.25152486538536,378.3397287884069,0.5,-3.8235921539570232,303.92161569472694,-166.76735596602967,-562.1395032879677,803.3249723476773
582.0,380.4509008217661,378.51491633963553,0.5,-3.8719689642610757,303.9800150760417,-166.7739339693521,-562.3470725144936,803.6559077474395
583.0,380.6494896951097,378.6892895938604,0.5,-3.920400202498609,304.0381301181352,-166.7804784615003,-562.5536655407349,803.9853034779603
584.0,380.8472958649622,378.8628534381529,0.5,-3.9688848536185417,304.0959626366559,-166.78698966918793,-562.7592883178952,804.3131687885801
585.0,381.04432367994013,379.0356127242765,0.5,-4.017421911327183,304.15351443301324,-166.79346781721944,-562.963946753281,804.6395128617637
586.0,381.2405774579917,379.20757226898274,0.5,-4.066010378018013,304.21078729450977,-166.7999131285087,-563.1676467106751,804.9643448136568
587.0,381.43606148665503,379.3787368542972,0.5,-4.114649264715774,304.26778299447284,-166.80632582409854,-563.3703940107065,805.2876736946293
588.0,381.63078002331486,379.5491112278081,0.5,-4.1633375910135415,304.32450329238054,-166.812706123179,-563.5721944312165,805.6095084898232
589.0,381.8247372954556,379.71870010294964,0.5,-4.212074385011822,304.3809499339903,-166.81905424310636,-563.7730537076229,805.9298581196887
590.0,382.01793750091304,379.88750815928427,0.5,-4.260858683257647,304.43712465146547,-166.82537039942125,-563.9729775332776,806.2487314405176
591.0,382.2103848081224,380.05554004278133,0.5,-4.309689530682236,304.4930291634996,-166.83165480586663,-564.1719715598249,806.5661372449732
592.0,382.4020833563659,380.2228003660928,0.5,-4.358565980546021,304.5486651754384,-166.83790767440613,-564.3700413975523,806.8820842626129
593.0,382.5930372560151,380.3892937088288,0.5,-4.4074870943725815,304.60403437940414,-166.84412921524145,-564.5671926157421,807.1965811604082
594.0,382.78325058877425,380.5550246178282,0.5,-4.456451941892058,304.65913845441474,-166.85031963682982,-564.7634307430156,807.5096365432589
595.0,382.9727274079183,380.7199976074278,0.5,-4.505459600981017,304.7139790665032,-166.85647914590146,-564.9587612676779,807.821258954504
596.0,383.1614717385305,380.88421715972873,0.5,-4.554509157603493,304.7685578688375,-166.86260794747653,-565.1531896380563,808.1314568764242
597.0,383.34948757773736,381.0476877248609,0.5,-4.603599705752888,304.82287650183554,-166.8687062448825,-565.3467212628382,808.440238730746
598.0,383.53677889494105,381.2104137212464,0.5,-4.6527303473892845,304.8769365932828,-166.87477423976995,-565.5393615114028,808.7476128791363
599.0,383.7233496320492,381.37239953585436,0.5,-4.701900192389646,304.9307397584452,-166.88081213213013,-565.7311157141536,809.0535876236928
600.0,383.9092037037037,381.533649524465,0.5,-4.751108358477508,304.9842876001848,-166.8868201203107,-565.9219891628438,809.3581712074347
